# This is the data for the Hubble and q0 maps for the following parameters: 
#  3072 points, q0f= -0.574, h0f= 0.678, zup= 0.1, zdown= 0.0
# 
#  h0u h0u_err h0d h0d_err q0u q0u_err q0d q0d_err
7.226451082587056485e-01 2.145382717458936810e-03 7.259129976220606295e-01 2.631856105270642589e-03 2.469492640833279129e+00 1.386718161748545508e-01 2.892110769197433484e+00 2.016786803065905020e-01
7.228205977000913274e-01 2.135617274077520472e-03 7.257746327289195110e-01 2.649552124581086663e-03 2.494164369630716749e+00 1.374001678691409989e-01 2.856843810220017321e+00 2.034859257900037133e-01
7.220702765197727357e-01 2.158908731180300949e-03 7.268932979463968991e-01 2.609343500024811566e-03 2.454343922763549291e+00 1.411329295583407528e-01 2.924086487727763917e+00 1.962277403068347637e-01
7.219488109323659586e-01 2.148563939382314592e-03 7.272663798154470616e-01 2.634852666292853383e-03 2.455392274309842637e+00 1.407188056967361156e-01 2.935587577441382656e+00 1.948898143701527641e-01
7.220504987617776260e-01 2.149657259902261301e-03 7.275697485593258795e-01 2.628690340044164200e-03 2.462371615509268974e+00 1.410606144178128130e-01 2.944970438897370535e+00 1.932682276979870717e-01
7.213240904903269746e-01 2.159402077363329221e-03 7.284084701278014107e-01 2.626447644717593184e-03 2.443889998790545359e+00 1.427940610627186357e-01 2.950297186130651284e+00 1.912152369832566534e-01
7.215119722338081409e-01 2.166393713447859783e-03 7.281449351298210360e-01 2.621782030883212673e-03 2.448193318890394377e+00 1.439760794223850782e-01 2.943275893779153662e+00 1.892872357874007816e-01
7.215075646215022287e-01 2.164438539479830465e-03 7.283942169927930532e-01 2.623178328225026466e-03 2.464222936137200115e+00 1.438860051260284212e-01 2.937487894260284449e+00 1.891044998765730734e-01
7.216292080497038741e-01 2.168979617512276255e-03 7.282444483787473555e-01 2.614737850456980237e-03 2.476622089647196212e+00 1.451351317748217074e-01 2.892184191549742156e+00 1.858393787930068264e-01
7.221827817033587005e-01 2.149149887944312633e-03 7.278376342212254935e-01 2.643927483565275838e-03 2.521031439847597699e+00 1.440966138849298639e-01 2.823180895566433701e+00 1.895539371180343380e-01
7.216206854311335572e-01 2.132703096764961611e-03 7.289924006668573320e-01 2.664647929662262993e-03 2.498047876002486678e+00 1.431286591561574117e-01 2.900692884484740386e+00 1.885621628472697320e-01
7.215551932879463726e-01 2.132859566478214133e-03 7.294213311740241901e-01 2.664226842768870323e-03 2.517060912609722756e+00 1.436391035426623775e-01 2.885367119716200524e+00 1.880796108879249640e-01
7.212236043249609097e-01 2.142337252225054011e-03 7.298349107258397250e-01 2.644461827453684424e-03 2.479374463857957789e+00 1.436430278302718855e-01 2.971297576254946726e+00 1.891531648111131614e-01
7.212943436444759771e-01 2.145495078358767259e-03 7.294943454832509833e-01 2.642059008765509573e-03 2.499014825614920277e+00 1.452845232153922583e-01 2.893209715029793738e+00 1.849598094350654587e-01
7.213462788819871019e-01 2.140762494963029811e-03 7.296145403707242627e-01 2.650271035478051970e-03 2.495799889296240526e+00 1.450661819391247664e-01 2.907823732979221809e+00 1.863046442594980812e-01
7.200353112787249987e-01 2.098913595299875794e-03 7.329519169721497862e-01 2.744947545505061447e-03 2.447045931265264151e+00 1.434341806846493594e-01 3.008324355626426083e+00 1.885027954351551072e-01
7.194707596228083757e-01 2.075162635075507994e-03 7.347482870180616077e-01 2.832678040322843521e-03 2.343818614252280774e+00 1.426832961469292893e-01 3.256061711772594958e+00 1.918461546180879884e-01
7.206228497190234616e-01 2.099079174504883856e-03 7.309809156870972213e-01 2.749306651833061024e-03 2.373370632633813315e+00 1.435593264607741559e-01 3.092178131401314811e+00 1.879184089546350467e-01
7.197592375183073932e-01 2.097618087649659110e-03 7.321942808302875916e-01 2.763514022075275536e-03 2.334972784957275671e+00 1.431954924263602325e-01 3.130034848014348281e+00 1.892607039482828435e-01
7.198302051594064332e-01 2.116326207214597882e-03 7.315633044206076852e-01 2.715181051993673794e-03 2.334343310585805131e+00 1.441103114776521588e-01 3.105457088082443473e+00 1.883495492558767415e-01
7.188971089038068696e-01 2.109852682213940022e-03 7.328878714790371118e-01 2.734947088316620235e-03 2.364800084299341076e+00 1.447463042373252906e-01 3.007667558195126212e+00 1.863510599024344738e-01
7.177381623913403619e-01 1.000000000000000000e+00 7.345990970482541016e-01 2.755694844997564914e-03 2.254885012652582787e+00 1.439782429474809888e-01 3.208075227972498666e+00 1.886582923861030991e-01
7.181786833156871275e-01 2.093947022354387521e-03 7.337268907916131289e-01 2.751277853589869250e-03 2.333312546972640789e+00 1.446502571609858123e-01 3.018568421619704623e+00 1.857303819996984906e-01
7.181495226266172427e-01 2.103230734907141422e-03 7.336754841734126620e-01 2.716076091681140971e-03 2.330121610575139890e+00 1.463910556969963139e-01 3.021427911813428846e+00 1.816005194948738244e-01
7.182509543084226733e-01 2.134629098325624419e-03 7.326466605779992092e-01 2.651677671567578311e-03 2.401040802495608695e+00 1.519667042870894436e-01 2.835339181836367128e+00 1.717114753162314322e-01
7.197931564807427129e-01 2.150957994472194480e-03 7.302130811781849529e-01 2.619479108269769964e-03 2.478540054920886249e+00 1.536159329288768471e-01 2.735265674703058814e+00 1.706051198262020230e-01
7.213309939699303897e-01 2.147461977540216990e-03 7.277547085353985867e-01 2.641409542581856559e-03 2.637555959780195636e+00 1.557443447538118253e-01 2.522746042019190060e+00 1.727713314899871622e-01
7.224382594925718992e-01 2.150835569386176475e-03 7.268212394331596826e-01 2.648737052606532378e-03 2.667350835014766552e+00 1.507607895670396159e-01 2.524433343242076244e+00 1.753706625334958691e-01
7.225130853980850087e-01 2.141891903485834692e-03 7.266902903835776861e-01 2.678396997352827050e-03 2.676382890667833969e+00 1.501681245422493982e-01 2.507165615142029846e+00 1.777183684273696274e-01
7.232664382740829900e-01 2.146375257542956858e-03 7.251614239649721849e-01 2.667995395017852458e-03 2.711966865619330314e+00 1.498371298713732647e-01 2.436191980188502804e+00 1.769642293999361404e-01
7.239189561596517386e-01 2.142454370689021812e-03 7.249694274687354945e-01 2.663412231693177649e-03 2.771996190618258193e+00 1.514940734650125354e-01 2.401040202557583658e+00 1.770862333628180074e-01
7.250210582189117181e-01 2.143740374181913634e-03 7.237272413632459545e-01 2.665646587114648813e-03 2.818352578707383316e+00 1.480807812095516762e-01 2.360217468792692230e+00 1.781038185955020059e-01
7.254252268817398264e-01 2.138271969100681395e-03 7.230476661254422455e-01 2.674392994585572149e-03 2.839171749907425379e+00 1.494099648911615119e-01 2.331388690653152462e+00 1.788421149173243796e-01
7.253136882911519479e-01 2.148957172208328277e-03 7.232835970637988554e-01 2.654482810480313613e-03 2.851114368289092482e+00 1.513393855835889201e-01 2.345629396507922682e+00 1.764911850906049351e-01
7.252766735298342704e-01 2.160443079368648545e-03 7.237999824675890315e-01 2.638304632179165957e-03 2.836884477284430606e+00 1.521605267595628475e-01 2.394504379497775837e+00 1.755903165000092803e-01
7.256889323916264622e-01 2.160368800768860693e-03 7.230800938399060129e-01 2.636233207841726014e-03 2.851303996238375049e+00 1.524839414741185339e-01 2.367733091134872403e+00 1.757101784891335339e-01
7.254945508662368203e-01 2.166939662746724359e-03 7.232506279903138102e-01 2.622319059794577835e-03 2.843370643674392184e+00 1.513982064297047236e-01 2.377554631247515093e+00 1.748751123115059869e-01
7.254252674208649942e-01 2.176649762242717848e-03 7.234534172030717691e-01 2.611037263415343871e-03 2.851363453526748692e+00 1.534603056495166817e-01 2.378563189907801689e+00 1.740135118378537404e-01
7.257522704117470580e-01 2.198808276610509250e-03 7.226587484215895030e-01 2.576705946941215426e-03 2.884892778168821614e+00 1.554322947463279148e-01 2.327803533352410525e+00 1.718193608581467802e-01
7.259330334035308807e-01 2.189570079548007128e-03 7.224322984582546292e-01 2.588246035658635109e-03 2.901645816414997192e+00 1.523317654849840330e-01 2.313247179612758497e+00 1.725016783170026102e-01
7.252742517310171166e-01 2.180741107176266923e-03 7.233728255623723680e-01 2.610293827649255195e-03 2.874422206716121142e+00 1.540012784243208199e-01 2.346512447297566695e+00 1.730935220562360155e-01
7.237256249406576192e-01 2.178824336384628697e-03 7.252814432291008195e-01 2.601857375798063629e-03 2.781856523156838623e+00 1.543718965836779755e-01 2.441564478761538926e+00 1.717066250017387774e-01
7.235508765497538075e-01 2.166245964211057154e-03 7.254710826264959556e-01 2.615159706723235201e-03 2.779824524348804005e+00 1.539140379848515650e-01 2.438651338987460893e+00 1.722515464887644510e-01
7.228798320627701779e-01 2.157292219260399657e-03 7.264622264231324067e-01 2.628375742050443296e-03 2.753932056598574540e+00 1.519139193409149435e-01 2.469139323726408985e+00 1.728741992003794969e-01
7.228591006960533027e-01 2.136496300797876939e-03 7.263427796078771870e-01 2.662746709075682842e-03 2.709958035615138261e+00 1.525349702243903316e-01 2.487779594339773581e+00 1.755961427315734791e-01
7.231238979052608817e-01 2.135986340296362144e-03 7.256380079572171127e-01 2.658650969130513936e-03 2.759683218367029678e+00 1.516158221640410697e-01 2.406996220248435403e+00 1.731835442020727145e-01
7.225168582247315507e-01 2.122125811421544852e-03 7.264515974826299960e-01 2.682532374216372358e-03 2.704643844136500608e+00 1.000000000000000000e+00 2.441192355964110217e+00 1.762524450506259277e-01
7.220471866015097939e-01 2.128869926383552148e-03 7.272764835909527603e-01 2.669410617995667759e-03 2.707795926075037940e+00 1.510167838095809734e-01 2.445000226538262211e+00 1.749424227080264016e-01
7.222181723283435106e-01 2.124046395891938249e-03 7.271425191031800628e-01 2.687148026597381296e-03 2.701604961469820321e+00 1.469835524173648267e-01 2.442242477530980338e+00 1.796282268513622327e-01
7.234173961834112765e-01 2.159098907316531722e-03 7.248313483638145760e-01 2.616612239712570471e-03 2.780661374472234382e+00 1.502315670975527817e-01 2.331236616982861332e+00 1.756685902524868226e-01
7.228145488197253998e-01 2.154503028154377588e-03 7.255475093434007317e-01 2.625082154222111146e-03 2.674102451271004544e+00 1.477099601076503621e-01 2.460969673985720529e+00 1.791860239501346097e-01
7.240048942453030101e-01 2.130326124564541502e-03 7.241609139835657460e-01 2.668127976298542182e-03 2.743464303497447965e+00 1.444610242078210871e-01 2.353098637065168752e+00 1.853226768072440966e-01
7.247896533597255608e-01 2.134939594304824297e-03 7.224261276674213139e-01 2.660811344547244807e-03 2.730229922664876963e+00 1.000000000000000000e+00 2.324655310480487458e+00 1.942231733609824373e-01
7.250941111663464778e-01 2.142512354985752661e-03 7.224425882513796360e-01 2.644633456750930880e-03 2.673491295108484156e+00 1.396605948894162896e-01 2.447235181333630383e+00 1.978796773086435312e-01
7.229456465816644917e-01 2.148740640828429929e-03 7.249319390565563959e-01 2.638989724840262469e-03 2.515443402095171255e+00 1.374531368478554838e-01 2.760787126562981086e+00 2.020710847796135801e-01
7.234484721860295897e-01 2.141477566075003849e-03 7.247240147460530801e-01 2.641967822557948244e-03 2.530928382690469824e+00 1.381387593037150530e-01 2.757625203217637821e+00 2.024118378296893006e-01
7.226936674089564638e-01 2.144209098547698433e-03 7.258396042182259089e-01 2.639047887499582339e-03 2.483107015953499364e+00 1.384666362379771976e-01 2.863617202082691993e+00 1.990947941729745985e-01
7.230017556571831649e-01 2.143012550195195955e-03 7.253762623182089531e-01 2.627443883082375593e-03 2.474589776092248616e+00 1.382631804648324914e-01 2.901639178276753661e+00 2.022968165517943784e-01
7.217594118601643460e-01 2.151616336160858556e-03 7.274852209840481088e-01 2.623218865535567341e-03 2.446101963807596480e+00 1.409232691738832588e-01 2.955779889293388418e+00 1.942932942143814345e-01
7.219506662444420408e-01 2.172784381079495737e-03 7.272034390720453212e-01 2.589841501435432951e-03 2.443585573808330746e+00 1.418907469117578757e-01 2.951171557140534585e+00 1.942797803252652167e-01
7.223650883730571293e-01 2.167198713800543800e-03 7.270804273506789039e-01 2.607655981564243036e-03 2.480662313960127374e+00 1.419691109504619686e-01 2.913987808203549079e+00 1.917454200830380762e-01
7.216977595390492439e-01 2.181882428281623279e-03 7.277591764476191161e-01 2.595285619047969696e-03 2.462873503249470630e+00 1.442098157836310401e-01 2.910486449422847954e+00 1.000000000000000000e+00
7.213844256379892128e-01 2.173710472199889571e-03 7.282683146368116311e-01 2.608801851164892910e-03 2.440089292861878256e+00 1.442146629089053056e-01 2.953232084554226589e+00 1.893968140015352131e-01
7.215062800477176630e-01 2.177280472176839048e-03 7.277371308443133513e-01 2.591425786586349506e-03 2.456998035659937685e+00 1.441971678573305271e-01 2.917180257028948454e+00 1.889311165792503799e-01
7.211755306065223969e-01 2.176446418013257538e-03 7.287295338022237168e-01 2.592039289196310103e-03 2.444127722835551797e+00 1.455728160317482645e-01 2.936075157298001503e+00 1.854506600000812022e-01
7.219189389574196536e-01 2.136120915742419427e-03 7.280074218070843317e-01 2.649685771326753050e-03 2.501918830422852125e+00 1.430930783605594003e-01 2.867373983184989594e+00 1.902765609078758413e-01
7.216347567365366533e-01 2.144520615556077484e-03 7.287820247101914894e-01 2.638848548645855371e-03 2.503598999290580718e+00 1.440215262859674827e-01 2.884422788800175219e+00 1.871588931503508912e-01
7.211662539747047962e-01 2.153159472567387975e-03 7.295303427630510651e-01 2.618823514310174034e-03 2.484198258345565513e+00 1.446927267120209359e-01 2.926623777260608072e+00 1.879748885273062331e-01
7.206648394855627027e-01 2.162003097678491179e-03 7.302756677699140386e-01 2.601855587881767278e-03 2.464397532508868061e+00 1.454982045911197008e-01 2.953938182138583723e+00 1.827489936364392886e-01
7.211581560701216809e-01 2.162325560379253948e-03 7.298162343294487542e-01 2.606291740653421569e-03 2.462527888845436053e+00 1.447080746690858621e-01 2.984488554405490657e+00 1.000000000000000000e+00
7.213277420724775180e-01 2.158791416584549157e-03 7.293723960085991553e-01 2.609777121788702144e-03 2.479738251391444326e+00 1.458407907935617143e-01 2.920065206139528691e+00 1.830505255635898887e-01
7.208713689239628630e-01 2.161566944893127465e-03 7.300691153153803237e-01 2.599512851440760348e-03 2.479379888573435053e+00 1.464683508954396918e-01 2.922412646736362252e+00 1.814363885006778365e-01
7.192396343842312190e-01 2.136375440657444814e-03 7.338138434987768743e-01 2.671764974094917224e-03 2.411433902730712120e+00 1.458370349858426340e-01 3.068811447728453157e+00 1.826682181890282031e-01
7.177041822748104760e-01 2.103234612367797362e-03 7.366834349218608358e-01 2.755155966736288695e-03 2.232665959463110195e+00 1.454415637680327167e-01 3.381239497647011927e+00 1.853472251256702286e-01
7.190559150472334293e-01 2.094821410759155605e-03 7.333579620810687372e-01 2.758712538884831259e-03 2.267123503024426334e+00 1.432906736004986303e-01 3.277273317226566895e+00 1.888591721986109251e-01
7.194013769052299834e-01 2.108863552248164182e-03 7.325969274215201610e-01 2.722425751031799790e-03 2.309583038239276132e+00 1.440375241149399188e-01 3.173963934027707268e+00 1.866530375922068330e-01
7.199551235123820003e-01 2.121072732819476864e-03 7.314668438878242362e-01 2.701304298086196209e-03 2.352150050525977143e+00 1.446420586234000438e-01 3.070145537647949840e+00 1.848807865267153849e-01
7.198227378169470558e-01 2.116505547606849919e-03 7.315977310298563685e-01 2.700176045529297224e-03 2.350661851647498857e+00 1.441491341016083449e-01 3.082772253859239253e+00 1.866449141716915727e-01
7.180603751666012613e-01 2.123236931605541541e-03 7.342886795218895868e-01 2.687387388704361516e-03 2.271729325573768499e+00 1.446919860147837800e-01 3.214715249962987631e+00 1.849996505684510517e-01
7.188799131114280705e-01 2.112223490760607378e-03 7.328266048944518385e-01 2.700450702089672497e-03 2.371701180898043493e+00 1.448665130767014253e-01 2.998501359599355265e+00 1.845063195814367896e-01
7.178720544039891571e-01 2.127634445748330383e-03 7.334490609258497162e-01 2.657962623581422868e-03 2.303884253043440022e+00 1.477667244335384988e-01 3.046680377621899360e+00 1.791778421160105939e-01
7.178708495495002007e-01 2.151700677417629683e-03 7.330912085354915897e-01 2.617689316098574699e-03 2.385284107098756934e+00 1.547475362049086645e-01 2.845074106819948323e+00 1.677606076820015724e-01
7.193794452545233531e-01 2.154787384568770513e-03 7.308333454618977099e-01 2.610554336805968271e-03 2.458118834712166301e+00 1.534368805114581513e-01 2.759928250352835732e+00 1.700804022891262146e-01
7.211139055182759217e-01 2.176338829523754258e-03 7.281318851043676599e-01 2.587647000679091109e-03 2.666218089382892398e+00 1.562060958850879644e-01 2.507839219958854837e+00 1.672606122084948355e-01
7.213829123530536291e-01 2.153233674967745381e-03 7.280237766042746417e-01 2.638604020175112138e-03 2.596944130359193803e+00 1.522814281748486598e-01 2.609999635442724841e+00 1.731482260413811924e-01
7.221404053855297045e-01 2.142687220751639515e-03 7.270972619948032900e-01 2.665302874211358721e-03 2.632075012729028884e+00 1.490644377026020262e-01 2.558243327328339589e+00 1.802197063496942253e-01
7.230510215841380317e-01 2.140947684964863290e-03 7.255344363807740837e-01 2.678572200416341666e-03 2.696055645399251244e+00 1.499040253867284511e-01 2.464783034234906189e+00 1.782060132406830255e-01
7.232718869636245440e-01 2.154602099137428121e-03 7.253982201375028804e-01 2.649062491861072042e-03 2.732265079033930899e+00 1.518982839986951494e-01 2.421171097224559254e+00 1.765872043818019765e-01
7.240385738924038916e-01 2.140128333162019496e-03 7.248087878606995771e-01 2.671524937413599209e-03 2.772030825542008969e+00 1.502201350522255341e-01 2.402741532613047237e+00 1.787691736501201833e-01
7.251292108250882995e-01 2.141957106362994689e-03 7.236299210296263107e-01 2.673956935050520855e-03 2.813750443911305688e+00 1.496892905886241243e-01 2.351148214750236498e+00 1.787189706291487379e-01
7.251571304176772648e-01 2.141321511368448303e-03 7.235176997751271433e-01 2.668682265815406490e-03 2.843841543554684215e+00 1.497235720077639831e-01 2.351538468109215962e+00 1.774481555842583602e-01
7.260014015346328842e-01 2.159892099381925494e-03 7.225354377158561547e-01 2.640181395870313218e-03 2.864612483733728787e+00 1.505731332103306119e-01 2.349799022706401619e+00 1.761062566216113068e-01
7.257547916040709701e-01 2.167179929556365455e-03 7.228984832036707830e-01 2.619869247553331063e-03 2.844094952795123366e+00 1.513248099627896304e-01 2.375935458624108598e+00 1.747672784524185452e-01
7.258536548077986206e-01 2.179606830602677948e-03 7.229187553901162966e-01 2.601183280794546870e-03 2.846653877796129439e+00 1.516675160426094182e-01 2.384325744649843148e+00 1.737837714922267351e-01
7.258815418256645557e-01 2.184555199147604574e-03 7.230992145604756560e-01 2.593114484012309061e-03 2.844218581058217676e+00 1.518424590754604842e-01 2.393697174663353522e+00 1.735025598156680893e-01
7.257967251416126420e-01 2.188317455309406016e-03 7.231795627166579532e-01 2.590077157799720430e-03 2.861429106218824625e+00 1.537273544856417873e-01 2.377142520465007181e+00 1.731459682411850831e-01
7.255895375916016077e-01 2.201776571807893042e-03 7.231069862484843513e-01 2.570540866945595238e-03 2.873517932480849524e+00 1.535428089860473022e-01 2.355245148287035573e+00 1.713698277747675858e-01
7.258980796393181834e-01 2.203646553285172095e-03 7.225233400369395209e-01 2.572543083880870184e-03 2.864867815039827459e+00 1.563328405760797957e-01 2.350134489503719948e+00 1.713890505927622987e-01
7.251265701754325832e-01 2.195470125741660720e-03 7.236873323106797207e-01 2.587780255756435156e-03 2.839264444996080439e+00 1.549796161069534883e-01 2.388963948847544039e+00 1.717211167141279582e-01
7.245473119919003668e-01 2.197622535043790293e-03 7.243676388136242039e-01 2.577276991516861543e-03 2.778352927009210216e+00 1.572839423588907604e-01 2.450356669617325345e+00 1.708822835471340840e-01
7.243413457487875018e-01 2.193443249660695111e-03 7.245982747302016636e-01 2.582241100838981573e-03 2.782553281429776426e+00 1.554082643201037395e-01 2.442878938829310176e+00 1.709207497792036567e-01
7.245340059894006535e-01 2.198419218299082871e-03 7.242901677511733860e-01 2.572205857946915919e-03 2.803114257889976368e+00 1.555756003133483001e-01 2.426660408505331823e+00 1.707299392366957436e-01
7.230451536868742757e-01 2.164140840476185771e-03 7.261810719553115634e-01 2.617852309288301507e-03 2.758133636273934819e+00 1.535597006132346509e-01 2.460736268018516526e+00 1.727535672455905169e-01
7.232137741500077599e-01 2.148415299477513408e-03 7.257724478227361997e-01 2.624464838446242086e-03 2.765873249801214850e+00 1.521371543144873495e-01 2.412040873488360049e+00 1.734496103838400471e-01
7.235553825003553374e-01 2.143275533694879564e-03 7.250260912280526160e-01 2.632043124759010991e-03 2.772245378602497201e+00 1.533695247504898718e-01 2.399547312334845195e+00 1.731532510257509649e-01
7.220070441056819499e-01 2.128084511076164167e-03 7.276265248728015500e-01 2.662513226348332904e-03 2.675796356554576150e+00 1.508324936735145894e-01 2.534082871873594822e+00 1.743043452223780876e-01
7.228851444082976530e-01 2.136121158274584351e-03 7.259349994646742132e-01 2.655094269226953869e-03 2.745302924940912437e+00 1.508620919122092285e-01 2.387269793193831813e+00 1.758428539668239199e-01
7.226061718266069134e-01 2.142550559477807842e-03 7.263395292600726139e-01 2.647357655697801966e-03 2.753968026016378801e+00 1.484546884495394070e-01 2.363957701340024808e+00 1.774731883214242245e-01
7.236153498363782077e-01 2.167373833761704859e-03 7.246181110469730458e-01 2.603077730438419467e-03 2.785459174047995479e+00 1.498467820906135839e-01 2.334401262496856866e+00 1.751632878366684576e-01
7.228144226108568215e-01 2.160471102077702807e-03 7.254631390702337423e-01 2.616883094337559869e-03 2.669544597322773605e+00 1.000000000000000000e+00 2.459056409011778577e+00 1.791786511992035091e-01
7.239209958927066424e-01 2.174367210965506315e-03 7.240406421418736915e-01 2.586905586951837848e-03 2.705889603051499392e+00 1.480998419893641560e-01 2.415758283198256251e+00 1.819167411566778580e-01
7.244769373129692491e-01 2.122553366889333697e-03 7.230757303107001599e-01 2.671992084371583275e-03 2.717181010166146216e+00 1.405431461612678123e-01 2.369488916150633617e+00 1.937755291103044619e-01
7.249497810748011251e-01 2.168033759980736094e-03 7.230377980942663818e-01 2.598969046923724040e-03 2.725994012381845355e+00 1.434972805947828667e-01 2.422130717581377990e+00 1.875477949982445880e-01
7.234199788015676091e-01 2.145727067826829707e-03 7.247163553416838822e-01 2.631238958968883622e-03 2.554648780744775305e+00 1.417757159843560932e-01 2.679182809670256127e+00 1.930287928901421868e-01
7.229588887266485964e-01 2.167114828160447704e-03 7.251129162486532609e-01 2.594032308951282981e-03 2.566364317194999245e+00 1.431708742045591232e-01 2.669915368373154685e+00 1.905693011065550946e-01
7.224931998666723754e-01 2.167634926227194215e-03 7.260205987538143058e-01 2.596421432488508780e-03 2.512017176872541224e+00 1.423804154443287784e-01 2.762635393092268021e+00 1.000000000000000000e+00
7.234817949229489509e-01 2.170517876915554773e-03 7.246877421236497252e-01 2.584080599885911662e-03 2.544908432923322916e+00 1.413266695060911293e-01 2.720827018091439342e+00 1.924862982499077613e-01
7.218593084392664894e-01 2.186259366181677721e-03 7.271612626037854410e-01 2.557678524545950807e-03 2.473801274479658474e+00 1.443736069339192629e-01 2.865632886158966830e+00 1.862143195160681497e-01
7.223063608363438082e-01 2.188625678993102661e-03 7.269187036299233906e-01 2.573433350030050488e-03 2.466292201793444772e+00 1.426229781213515790e-01 2.929005516114335794e+00 1.922528746136325517e-01
7.220608627536956314e-01 2.176089382610677924e-03 7.273315968523621500e-01 2.585819885633801156e-03 2.463439143958368049e+00 1.426217982726094846e-01 2.939051655242069572e+00 1.904724603038085162e-01
7.221656342356822522e-01 2.182157842067236359e-03 7.271355566734477582e-01 2.582120669712028704e-03 2.488366140039880658e+00 1.438043874339826611e-01 2.876151925870726878e+00 1.889371569958419039e-01
7.211742579057062175e-01 2.181240966099031158e-03 7.282801435521982780e-01 2.575267880218626293e-03 2.429612250286946384e+00 1.444959421058956139e-01 2.957812784644243909e+00 1.890230485991797049e-01
7.205630831312170859e-01 2.175829090760810543e-03 7.292932766036182013e-01 2.601641732718766326e-03 2.410844338108121931e+00 1.444853189623404588e-01 3.007972917633104704e+00 1.879759305133552605e-01
7.215096950387723806e-01 2.193748552891263293e-03 7.275123236113951730e-01 2.555749015122348641e-03 2.450696686048818407e+00 1.449508644579490524e-01 2.917371880439909582e+00 1.872229498399322067e-01
7.215903547235776871e-01 2.161717625443997440e-03 7.279685441604859530e-01 2.588451291227627377e-03 2.468754938348844963e+00 1.431618434876582024e-01 2.915903775579808954e+00 1.875522944953129378e-01
7.215676146182871120e-01 2.160182021770397191e-03 7.283056610387816932e-01 2.589590679854483161e-03 2.476532026768983652e+00 1.443573337578817339e-01 2.905483740513773228e+00 1.849115650843307368e-01
7.208162939448143902e-01 2.179224211543409964e-03 7.292514886712073707e-01 2.564688957553810413e-03 2.443827821985006921e+00 1.460257763618423577e-01 2.942848033576902722e+00 1.833841464778476482e-01
7.208203864439201025e-01 2.166873860891571288e-03 7.297654907472029828e-01 2.594300865346084190e-03 2.454937497397614798e+00 1.455417586215509151e-01 2.958012091524881981e+00 1.823408880103440932e-01
7.200641181550843095e-01 2.182392652612508751e-03 7.306017895385211736e-01 2.562867825379008119e-03 2.426664044696639433e+00 1.465786973820419614e-01 3.007713135824738426e+00 1.842249046977355587e-01
7.195587781498870017e-01 2.175262320851632444e-03 7.312655801997619553e-01 2.571115736038739625e-03 2.380100955050938438e+00 1.459591645004395533e-01 3.092178990144188511e+00 1.846905287790218675e-01
7.202286073965876723e-01 2.173833803335085534e-03 7.305864453791703905e-01 2.574802217152012684e-03 2.435924243760756003e+00 1.462709401811595478e-01 2.995160100535992242e+00 1.819616088739424431e-01
7.194255508127708199e-01 2.185020526651602294e-03 7.312423247903452328e-01 2.559769444098507468e-03 2.377236956186410399e+00 1.482541438741377116e-01 3.043705245889896993e+00 1.803315172731368432e-01
7.197388627989542709e-01 2.181413359055055321e-03 7.312519870967765234e-01 2.567669748360027447e-03 2.391917761757030636e+00 1.480123454106906378e-01 3.046336744404772645e+00 1.789453238780052413e-01
7.190654152896698292e-01 2.161260813432912091e-03 7.331794049478995712e-01 2.606198068871723103e-03 2.380044851409470752e+00 1.470466864994738054e-01 3.090343647251722725e+00 1.799101416310786572e-01
7.182070984492671117e-01 1.000000000000000000e+00 7.346811448552698076e-01 2.683104151039604826e-03 2.249034136142792129e+00 1.462121342286008818e-01 3.333268760297687816e+00 1.847389109018034437e-01
7.184978989603580946e-01 2.094694177464656061e-03 7.340026460934874208e-01 2.745426569367649412e-03 2.254266349477244358e+00 1.436525756642623441e-01 3.272261929335829045e+00 1.878437173204614563e-01
7.196431644886078782e-01 2.119575250709314265e-03 7.319122001041564740e-01 2.685090370387604054e-03 2.313375539961409544e+00 1.441162718736039294e-01 3.178224860503442439e+00 1.851212801140216524e-01
7.188702148872999631e-01 2.119549454230227302e-03 7.336307092444160904e-01 2.699170005935605608e-03 2.311775499385055888e+00 1.451763403360157578e-01 3.166959245033120318e+00 1.835415266430122649e-01
7.199532568452106096e-01 2.118682612666720946e-03 7.315252774083018661e-01 2.696271313722246182e-03 2.359715399674910508e+00 1.445267857536297884e-01 3.075018764365270219e+00 1.847040697286947419e-01
7.182676997653058004e-01 2.104566320915128227e-03 7.344021524357160491e-01 2.725003728887551591e-03 2.262162976397176450e+00 1.431915787714390653e-01 3.274109251867828974e+00 1.879453165622555488e-01
7.191429488422400595e-01 2.102596719252137428e-03 7.329307293639646392e-01 2.718879502692424580e-03 2.363979680877672518e+00 1.437079499879387323e-01 3.054031256240296699e+00 1.881671807880310465e-01
7.182637917742631384e-01 2.142291608268025952e-03 7.336730335930876645e-01 2.640377125242515752e-03 2.338049156697985076e+00 1.483007853127733811e-01 3.048296118249138154e+00 1.774568151658050263e-01
7.186049400916098007e-01 2.146849392763249594e-03 7.322979882909740335e-01 2.616455548699265013e-03 2.357739715702615868e+00 1.492498245890940545e-01 2.963454790137532768e+00 1.000000000000000000e+00
7.191912652976384379e-01 1.000000000000000000e+00 7.308347568322551835e-01 2.583481943262660140e-03 2.427376272056592565e+00 1.546482288347721945e-01 2.799662406032971340e+00 1.670612621444948487e-01
