# This is the data for the Hubble and q0 maps for the following parameters: 
#  3072 points, q0f= -0.574, h0f= 0.678, zup= 0.1, zdown= 0
#
#  h0 h0_err q0 q0_err
7.279218838980476836e-01 2.462531709939198583e-03 2.510039134731987254e+00 1.646373286457752938e-01
7.275790429741308962e-01 2.449519380145333877e-03 2.477183716022483662e+00 1.640392036551145960e-01
7.276133018800936547e-01 2.455769042667436865e-03 2.458635454435488032e+00 1.642025733859159009e-01
7.270211998946217724e-01 2.445609631823208400e-03 2.429426140376693244e+00 1.640578183737307627e-01
7.266965609761777412e-01 2.416088416673698412e-03 2.395032971861522419e+00 1.597321643046806516e-01
7.270169724419052182e-01 2.407366422148365503e-03 2.426886430735828881e+00 1.587097571511151828e-01
7.274735042488237324e-01 2.406773875329163391e-03 2.453869262440024457e+00 1.583856757798513260e-01
7.267932169724287128e-01 2.393446951086849062e-03 2.422623872960818048e+00 1.581201031704776994e-01
7.269585354591127091e-01 2.392914436962980881e-03 2.403924279594009228e+00 1.578143867343146378e-01
7.264231849704001487e-01 2.388151671684083602e-03 2.391892940919322808e+00 1.577127772677093809e-01
7.261933924328863865e-01 2.381803844880153731e-03 2.388634239896116007e+00 1.575893548342856831e-01
7.266721839380688719e-01 2.379407806598511123e-03 2.437435834753661990e+00 1.579285844687777218e-01
7.265617908083265020e-01 2.378079427550366595e-03 2.433336442593707183e+00 1.576891339025311145e-01
7.264823805503267673e-01 2.377619476794017982e-03 2.431189328576289110e+00 1.576655658106045077e-01
7.258628976219035911e-01 2.364321185073789584e-03 2.401289570316306854e+00 1.566987635492132769e-01
7.262662283589953471e-01 2.388646710641160846e-03 2.485748487759397385e+00 1.606317950764286628e-01
7.261738005069765522e-01 2.390172811531916190e-03 2.478859472626772309e+00 1.608146345676517153e-01
7.269687605667106700e-01 2.384336151547118091e-03 2.527992933289425981e+00 1.605588395555218317e-01
7.271569374954903742e-01 2.387865165589893226e-03 2.513860172470973708e+00 1.601005616306220847e-01
7.271343526230732435e-01 2.393613966951000770e-03 2.531729617317559633e+00 1.623339471720780247e-01
7.278873607591584971e-01 2.393983078922723527e-03 2.558980294261190114e+00 1.615844063040156875e-01
7.286149584603149876e-01 2.408451331811350786e-03 2.600976218345222968e+00 1.638032786006120567e-01
7.282672178702894739e-01 2.448423991305412675e-03 2.600063763790023241e+00 1.667661220418625023e-01
7.283216355764678962e-01 2.471268968754399172e-03 2.572381330766847274e+00 1.651722117699728209e-01
7.280153380093319360e-01 2.464781598601575949e-03 2.535185949854158238e+00 1.665205660829602863e-01
7.273291174572141804e-01 2.456087526138588453e-03 2.476246900493831671e+00 1.640197072094891073e-01
7.277116852807794523e-01 2.452435659929172278e-03 2.462430007308221924e+00 1.639651236666649636e-01
7.273327558574897989e-01 2.450494333481536766e-03 2.443475474391725744e+00 1.628739658077058006e-01
7.270874132958811131e-01 2.425886135803373249e-03 2.401287600495799257e+00 1.597741748713262522e-01
7.267563499619453804e-01 2.412109267959065047e-03 2.386092525311915846e+00 1.591091257861875774e-01
7.269998460669208074e-01 2.414193163488091362e-03 2.416911260793942695e+00 1.590093376671141423e-01
7.278825835230872121e-01 2.424960983859918758e-03 2.514012441893715533e+00 1.596613790479073647e-01
7.276083868798152166e-01 2.421913053143705946e-03 2.492568596625761135e+00 1.603902022139907513e-01
7.271311061776234430e-01 2.394298848181405318e-03 2.457896207872428906e+00 1.585685233373177738e-01
7.274812672111419243e-01 2.398318277918341530e-03 2.485654203879765767e+00 1.588019059565434488e-01
7.266446382344473598e-01 2.372981295022463626e-03 2.414666876946269802e+00 1.565691669793948249e-01
7.262771922734428953e-01 2.369227332212407115e-03 2.383925850462390361e+00 1.553729393108949919e-01
7.269994084095280362e-01 2.365146638330313782e-03 2.452151487322007384e+00 1.559655942865515177e-01
7.265339665712796657e-01 2.370209361620444818e-03 2.434826944810766669e+00 1.574139976583825151e-01
7.262612418434574169e-01 2.369617559936554232e-03 2.429374966093768684e+00 1.574236348828500498e-01
7.258121406605366754e-01 2.362050679215734524e-03 2.400424953553356389e+00 1.566244236730677530e-01
7.261693294508796415e-01 2.369154331371494098e-03 2.443777083461853294e+00 1.574579070830050831e-01
7.261833418895506931e-01 2.393222287253503940e-03 2.477868766330067807e+00 1.608769725779858606e-01
7.267565878130810564e-01 2.381926702818689453e-03 2.515032815408703826e+00 1.598751146134004819e-01
7.269807505150959193e-01 2.388377357175283829e-03 2.500837227646045324e+00 1.600513032389579704e-01
7.265376691225519101e-01 2.373282351481697042e-03 2.510453139855854943e+00 1.598320420404265030e-01
7.272496191557101808e-01 2.374517317984300383e-03 2.533413832016606193e+00 1.600344005568870576e-01
7.277156344225396145e-01 2.389212904778097862e-03 2.556524229610933396e+00 1.616065115519648709e-01
7.281681634120104052e-01 2.410147725646328253e-03 2.580746520441304703e+00 1.644768547817720972e-01
7.286935776425044198e-01 2.433246601771928749e-03 2.611082632722774299e+00 1.636237245731008427e-01
7.287146952358777297e-01 2.457371149678642171e-03 2.604928646296013728e+00 1.639905787777982404e-01
7.279993878545513164e-01 2.459211620332735909e-03 2.579404568708174583e+00 1.677927094493397719e-01
7.278755354818753354e-01 2.462996922282538817e-03 2.507914281133735823e+00 1.646191132498977805e-01
7.277578251910732376e-01 2.467773354669537591e-03 2.481469286894127713e+00 1.641370917763520787e-01
7.281989553938948978e-01 2.454772207740309360e-03 2.501154933265703928e+00 1.626382351151216543e-01
7.273685987065453551e-01 2.451069797444093128e-03 2.446756813613934156e+00 1.630554931105544503e-01
7.272332759933811674e-01 2.454189106710935511e-03 2.431481841442833414e+00 1.625507493371837198e-01
7.273698225486366908e-01 2.421490391122543308e-03 2.413493568316695814e+00 1.595614686143358163e-01
7.273817803305109297e-01 2.428844604332123288e-03 2.466231784798937454e+00 1.599804524799550431e-01
7.272063835897741857e-01 2.440996741365056549e-03 2.456415099294447124e+00 1.621533944169492036e-01
7.276931522846985523e-01 2.424670226655808135e-03 2.510194727600580933e+00 1.616428510648283134e-01
7.273613855587260923e-01 2.422600931252240266e-03 2.482339349199744749e+00 1.603197123226058340e-01
7.276231964211078429e-01 2.392156810609135254e-03 2.481095701266703202e+00 1.574554980899967038e-01
7.279660958193490128e-01 2.397560860414245897e-03 2.501106996764418611e+00 1.579023435751752968e-01
7.275530113558462686e-01 2.394536629072845958e-03 2.491736355146769721e+00 1.584029629800526862e-01
7.267308280568125500e-01 2.378454939267223792e-03 2.396360526980378491e+00 1.555351649763705435e-01
7.264259577001432877e-01 2.360198303132175161e-03 2.404546224255537101e+00 1.547533396226630498e-01
7.273321062327278153e-01 2.361758698351738243e-03 2.471124117742874216e+00 1.557157863090242733e-01
7.266398400519902268e-01 2.364753459261384819e-03 2.438474567565862117e+00 1.565393657128023031e-01
7.264326639401063046e-01 2.356393852257530203e-03 2.444926862897728093e+00 1.569966627559523931e-01
7.259393545713346274e-01 2.357891452044485157e-03 2.406945919777429665e+00 1.565759034448485076e-01
7.260135347518683613e-01 2.357762686821902095e-03 2.411128832195455818e+00 1.565546603828491257e-01
7.260810748456620889e-01 2.379347865316478600e-03 2.477380875723600884e+00 1.604346434888740958e-01
7.263830727049416236e-01 2.365663471189843707e-03 2.503042715063812818e+00 1.593841254728611545e-01
7.267627122962472264e-01 2.394235045646998534e-03 2.506214202712316208e+00 1.606064465189226687e-01
7.264816267958535967e-01 2.375718188123828768e-03 2.507762512895901796e+00 1.596981397453806073e-01
7.274460512227974851e-01 2.382363009575045806e-03 2.541067418852571258e+00 1.615516944203992389e-01
7.269132550887584809e-01 2.370308958205727227e-03 2.524087402797974722e+00 1.600277850924630985e-01
7.274707135702116467e-01 2.391842813440658074e-03 2.540692351568455187e+00 1.615925276604401606e-01
7.279478155260403760e-01 2.405676355146068625e-03 2.573562406956317439e+00 1.624463080526201419e-01
7.287879399834067407e-01 2.420397951093749677e-03 2.606908074325968716e+00 1.622639622629681033e-01
7.294041387502103735e-01 2.444931545030502515e-03 2.636213735447853423e+00 1.646631168958808122e-01
7.294454914910061261e-01 2.453993265267502208e-03 2.638990751998236295e+00 1.658564077789231317e-01
7.287784338531120287e-01 2.475061943347249462e-03 2.590345649431184949e+00 1.674507397094648353e-01
7.279643322710136477e-01 2.466049670368538563e-03 2.505459288464869871e+00 1.646066158317223416e-01
7.288599694235091686e-01 2.444241944023859726e-03 2.497549699047153293e+00 1.575087905001106570e-01
7.284169485408458211e-01 2.459856044403152444e-03 2.505516234642314988e+00 1.625295248375455415e-01
7.277153938350098272e-01 2.459304825533568419e-03 2.496288812960870462e+00 1.639331988450546118e-01
7.273257924355933657e-01 2.456772656650867224e-03 2.447268761238424961e+00 1.630005848999961093e-01
7.273469073760521209e-01 2.441706421370455106e-03 2.412145889749878425e+00 1.606208349099685906e-01
7.279700246230051963e-01 2.440927866140486010e-03 2.497285672791961897e+00 1.591532966026310836e-01
7.273868658665771925e-01 2.433465665911384301e-03 2.480267286991296949e+00 1.603443450260072234e-01
7.272603314044949752e-01 2.425561419341203812e-03 2.469877400423416525e+00 1.603604192750903434e-01
7.278301920919919565e-01 2.432647116083829202e-03 2.510615940715434036e+00 1.597889129218107163e-01
7.269860002833841151e-01 2.403302127868874299e-03 2.429329027066772451e+00 1.586612517735538352e-01
7.273189458347625314e-01 2.383486092418752970e-03 2.453730000499046771e+00 1.565213528441911361e-01
7.279735987103954642e-01 2.408850326516728292e-03 2.493444403723667602e+00 1.000000000000000000e+00
7.276484193722229099e-01 2.388672459359918263e-03 2.496031699186024522e+00 1.575246780642097777e-01
7.273693457413601404e-01 2.402594714528803396e-03 2.470405579685530650e+00 1.585083259367708886e-01
7.273334838024199112e-01 2.390747303778750776e-03 2.472722630235922203e+00 1.570279893850953234e-01
7.265347253667197025e-01 2.368372526575204980e-03 2.403707581967307938e+00 1.552762194034522092e-01
7.269239289756567191e-01 2.355351618137162869e-03 2.465517741540838248e+00 1.558095037621794743e-01
7.271437100225783823e-01 2.352528132171121267e-03 2.478120252018502168e+00 1.562661895090909636e-01
7.265529011403484283e-01 2.350146002676958487e-03 2.448041048064470981e+00 1.561521223150668380e-01
7.257387404567109401e-01 2.348388792521636289e-03 2.408008561189437735e+00 1.562224615303815789e-01
7.256580784630052294e-01 2.355821017245611753e-03 2.385968466545011601e+00 1.565609453403631890e-01
7.259642125184420092e-01 2.365867306908262489e-03 2.434227599746962234e+00 1.585814553849948516e-01
7.266087544062028725e-01 2.360747250248178795e-03 2.499815107738561526e+00 1.591972600109194391e-01
7.263094475307956266e-01 2.362114026937221778e-03 2.473589575420284792e+00 1.594091451891369859e-01
7.266436311192073783e-01 2.370582633079926140e-03 2.507376191884814975e+00 1.594964953916459816e-01
7.270619670922405797e-01 2.366549016327119687e-03 2.535212753120042350e+00 1.583669924425044062e-01
7.275920725531483946e-01 2.374018650015770251e-03 2.558329966365493924e+00 1.593535656872582806e-01
7.271492755317854328e-01 2.366915327361233425e-03 2.538933994226893809e+00 1.590944742530699674e-01
7.275450797075352360e-01 2.405337150339511253e-03 2.559951160117663438e+00 1.623576467224625008e-01
7.285214499881260686e-01 2.428246587302273010e-03 2.588726700273836112e+00 1.646697026549305276e-01
7.288004556231242326e-01 2.417322995085112360e-03 2.609541620102115544e+00 1.610916021158423916e-01
7.288535708673247182e-01 2.423029643417755428e-03 2.603800285130107195e+00 1.619557850632671880e-01
7.292497013319618748e-01 2.437149292008985568e-03 2.636189136389265553e+00 1.619166410661989075e-01
7.290888443828498211e-01 2.462361244476529883e-03 2.610137579751728332e+00 1.646271044781473791e-01
7.286450375582195216e-01 2.461286152771888485e-03 2.516070703551087195e+00 1.599079697644620601e-01
7.282689994776657683e-01 2.445273496388829758e-03 2.492869715880361436e+00 1.586682796440914422e-01
7.289345953514854148e-01 2.438892465027179754e-03 2.508698333921411283e+00 1.585529923889651971e-01
7.289888435691277424e-01 2.441543952701898720e-03 2.504088348340798742e+00 1.596185404814211284e-01
7.276817311492311813e-01 2.442276295303717846e-03 2.442510091349033630e+00 1.596430166619191293e-01
7.272728368974860080e-01 2.454945622465716602e-03 2.470572550134557233e+00 1.632922710486292006e-01
7.272300409908382113e-01 2.463590710215678246e-03 2.392249441770069485e+00 1.613049226600371810e-01
7.276966784151385204e-01 2.451824432945437331e-03 2.484008196641351862e+00 1.626356235641017167e-01
7.282311166418417026e-01 2.437047528637605823e-03 2.511595394530043990e+00 1.606279743246479541e-01
7.275252458766233721e-01 2.421404602523040406e-03 2.504344162030065490e+00 1.629873584932119701e-01
7.277458228846961363e-01 2.402948438029220337e-03 2.497313109215194782e+00 1.580039421996707050e-01
7.281317923919453650e-01 2.403003215435638856e-03 2.511659369350907944e+00 1.577694539152121878e-01
7.270749586885401072e-01 2.401738952392317404e-03 2.415355165102506252e+00 1.581016904002658929e-01
7.273156729535436016e-01 2.379748966125430631e-03 2.441420812503530158e+00 1.564565041381300592e-01
7.279929211824773816e-01 2.398613589330146276e-03 2.469223762988993265e+00 1.571182380511805254e-01
7.276936775744998753e-01 2.393639666703029079e-03 2.462032733894823799e+00 1.569882262973299192e-01
7.273925071557610922e-01 2.391467519958957386e-03 2.453057852465033051e+00 1.573232923074939504e-01
7.276891761629503685e-01 2.395697540727260294e-03 2.478259440102588584e+00 1.571240478756387171e-01
7.275860872726275241e-01 2.396413404905587807e-03 2.476629731317520733e+00 1.572174969749521034e-01
7.269585369066954295e-01 2.378904480227616615e-03 2.442549989714414060e+00 1.563463790578020207e-01
7.272753779933307516e-01 2.348429036953876559e-03 2.483059692650604333e+00 1.553544333867429295e-01
7.273841143257004926e-01 2.355816416987995508e-03 2.485384630324279698e+00 1.562818210840467292e-01
7.265643362998714938e-01 2.338170820292270399e-03 2.440335783290536131e+00 1.552878589552806887e-01
7.260086693755544163e-01 2.345310771872540900e-03 2.401412092067121584e+00 1.556898716743508326e-01
7.257436874938483218e-01 2.351799746175646348e-03 2.392847487931706763e+00 1.566028259596465577e-01
7.259358981563301949e-01 2.353222330517286583e-03 2.395113371485080300e+00 1.565356964537106543e-01
7.264324143301055248e-01 2.355197068663373011e-03 2.468489180263569338e+00 1.576840525771462942e-01
7.256661440615600478e-01 2.349157504785895096e-03 2.439232446816823607e+00 1.588517645514314902e-01
7.262637398165462388e-01 2.356962660405152211e-03 2.468642728916616402e+00 1.584957857498775768e-01
7.265277966174227275e-01 2.343950763163478185e-03 2.502205083855548740e+00 1.575980230230589196e-01
7.265345093022717027e-01 2.351153973779587271e-03 2.498593114966112250e+00 1.578101067722395556e-01
7.272251788560645247e-01 2.351526814652066776e-03 2.532855704504101357e+00 1.585154187509979495e-01
7.273194694411412309e-01 2.369258713507605817e-03 2.546751051215219164e+00 1.592410646526181695e-01
7.286007696860288263e-01 2.400483901272921008e-03 2.600407085649008021e+00 1.607823221202914210e-01
7.285506411899492774e-01 2.416199816477403867e-03 2.596451581529561903e+00 1.626940177318295655e-01
7.286262738387162541e-01 2.420219845133678247e-03 2.602489697632914822e+00 1.617770109071571816e-01
7.286448314104999602e-01 2.420881180651437547e-03 2.601175945821833757e+00 1.625230551738534590e-01
7.289018932107723669e-01 2.413335221949552013e-03 2.618279274783668065e+00 1.612344609822915775e-01
7.292049479866841155e-01 2.415020073051065991e-03 2.594070289305873356e+00 1.605302609328790320e-01
7.291279311515382888e-01 2.440169367318134521e-03 2.575591889544624813e+00 1.620242904713566912e-01
7.282343027414663883e-01 2.443114806239235232e-03 2.502308807040727778e+00 1.617817094123908395e-01
7.286102590166073645e-01 2.427376726976899872e-03 2.520768547685286798e+00 1.587209942012447195e-01
7.290132744032463696e-01 2.414881047671068714e-03 2.536487645337468066e+00 1.590082558787865863e-01
7.294722932195236709e-01 2.433374672998973257e-03 2.524328167054672445e+00 1.582555635691687279e-01
7.281628743809777093e-01 2.444395031514568981e-03 2.448700913186341754e+00 1.589705258508598007e-01
7.268455014728623098e-01 2.450750321379037335e-03 2.378793323702570017e+00 1.599820074866495911e-01
7.268902282510087964e-01 2.456052326037223930e-03 2.417872660287818665e+00 1.632506921539068623e-01
7.269041729926839501e-01 2.453142261552121277e-03 2.414132694883429409e+00 1.624036902012782058e-01
7.277117652314617491e-01 2.445438165920371925e-03 2.460156466549999532e+00 1.610603776863859526e-01
7.269655981364243624e-01 2.403278443437544508e-03 2.441806921650873097e+00 1.585793984515602162e-01
7.273378577449323146e-01 2.390938861540483490e-03 2.469584784199710725e+00 1.573657789413135943e-01
7.275484318259695105e-01 2.388246752500648717e-03 2.477301737989399566e+00 1.575890403642152549e-01
7.278633060701825697e-01 2.376676447814267314e-03 2.472417493015878875e+00 1.559920803965777203e-01
7.272983698448048928e-01 2.380812682165562699e-03 2.435669613197888328e+00 1.563896359961091387e-01
7.269509664550894978e-01 2.372178014910662509e-03 2.416216366267089466e+00 1.559898091133941067e-01
7.276734912254573251e-01 2.386047377126093022e-03 2.438850273992261730e+00 1.560294419981780034e-01
7.276340919919331851e-01 2.377078018826304581e-03 2.445557114971182777e+00 1.556244398270953955e-01
7.274930056531231370e-01 2.383133563994247958e-03 2.430012690355070060e+00 1.556635588533001879e-01
7.276626669389839597e-01 2.386243878538576654e-03 2.452730818804891744e+00 1.562439175550991433e-01
7.276567616943011574e-01 2.397722695188125083e-03 2.475045025159633205e+00 1.572726523216036176e-01
7.278811411999241976e-01 2.400554088280474566e-03 2.481491399201567472e+00 1.570743565523808061e-01
7.273383976949997498e-01 2.371401338617287399e-03 2.452900792191597734e+00 1.560019987847818257e-01
7.275845952059240007e-01 2.348424814608894226e-03 2.488980835173509210e+00 1.549671307108322349e-01
7.275772792635155639e-01 2.352078092906700196e-03 2.490699362367225334e+00 1.559528811829808126e-01
7.273701190146626416e-01 2.328837329388980335e-03 2.471294222235189686e+00 1.540168571157669031e-01
7.265521081183129448e-01 2.344393874275104740e-03 2.430117628169543575e+00 1.554624363299505485e-01
7.272119950811434252e-01 2.333190746267323722e-03 2.486268219626765141e+00 1.542898596529531929e-01
7.273350877794774183e-01 2.353482391750604669e-03 2.493640862769406663e+00 1.560777535960548024e-01
7.267536910903256153e-01 2.340289327727434771e-03 2.513140184300096447e+00 1.565749757058279013e-01
7.264558891771817351e-01 2.333633127654533099e-03 2.491499571789816514e+00 1.572204501486208772e-01
7.273144664759979561e-01 2.345426695296791778e-03 2.552986910005399235e+00 1.573137956688167582e-01
7.268195904887370107e-01 2.333105244706809751e-03 2.537233912066040986e+00 1.562365022559656924e-01
7.264055623571700204e-01 2.341866556833673528e-03 2.500519997307055764e+00 1.574855318552758066e-01
7.264369411215878536e-01 2.342344345669603294e-03 2.502112371416183922e+00 1.577375241210269285e-01
7.269358809515447106e-01 2.357858333306133997e-03 2.511168726416164176e+00 1.587194760362136137e-01
7.271277487884768576e-01 2.367605220008170159e-03 2.525660748566211922e+00 1.593834534803793834e-01
7.276928723629216833e-01 2.405500414853617257e-03 2.580067891625808407e+00 1.629579468548501275e-01
7.288170284605880456e-01 2.426023907754972994e-03 2.645790855492982985e+00 1.614965616664281733e-01
7.289100394070155975e-01 2.430482963004989422e-03 2.647068296464146986e+00 1.622749643560305877e-01
7.288508315534992787e-01 2.420412302830738174e-03 2.653808705666659051e+00 1.648168760285113055e-01
7.290179207297476927e-01 2.405551384172066685e-03 2.618543219629860808e+00 1.586868445180272258e-01
7.289382720347450384e-01 2.400982238976989095e-03 2.586162481851003392e+00 1.604936730760056773e-01
7.291176566082304689e-01 2.428313087763142326e-03 2.575808738478446713e+00 1.603125368996024258e-01
7.287890563055425819e-01 2.428772024487092524e-03 2.562193966913333565e+00 1.591882594242750859e-01
7.288135555768148199e-01 2.435134598622151671e-03 2.539469352910083355e+00 1.592451202102862229e-01
7.292976408809157540e-01 2.422594832203303367e-03 2.556895783794006949e+00 1.579165870611283495e-01
7.295390678641385795e-01 2.407104030280897335e-03 2.571517349615213721e+00 1.562317764581060420e-01
7.297945130596772412e-01 2.426324922390296190e-03 2.552775265406704186e+00 1.569024422566354382e-01
7.290524373034797945e-01 2.432714232519621062e-03 2.504185080095396643e+00 1.599116787168725906e-01
7.280440581794846988e-01 2.412589296965703903e-03 2.484656016029526349e+00 1.562370172783001387e-01
7.278718687280619770e-01 2.423176640112981260e-03 2.476456647392952792e+00 1.572408595942597076e-01
7.272340889486434978e-01 2.418661633590869341e-03 2.425084978656823598e+00 1.564734188515567725e-01
7.276539608111581847e-01 2.439986804779548015e-03 2.440510563888631967e+00 1.596484399088572426e-01
7.270567037401292065e-01 2.413186257675700979e-03 2.418480483725854668e+00 1.588272015552755489e-01
7.272927333563544705e-01 2.396653169636367344e-03 2.469742515132449689e+00 1.578334984051846801e-01
7.274655022708418350e-01 2.391537895668735796e-03 2.447971048611112810e+00 1.569578548053177924e-01
7.275332899100291906e-01 2.383951696768094649e-03 2.459649519626520675e+00 1.568284310373574408e-01
7.275589209820565451e-01 2.373333747750665679e-03 2.429432568795196534e+00 1.556310131795223262e-01
7.276924380789149271e-01 2.370260898637701046e-03 2.447424754749324638e+00 1.548965660468351047e-01
7.267674168399566037e-01 2.371112892950338110e-03 2.379956301176025413e+00 1.552897865727052018e-01
7.277188055026925229e-01 2.383968690579613657e-03 2.440277830190699770e+00 1.558622140181824822e-01
7.272854213795035827e-01 2.374851732776471751e-03 2.426426863473764239e+00 1.555759291462848193e-01
7.274712240158606180e-01 2.388735152020422196e-03 2.426685000274244608e+00 1.561332543035360843e-01
7.275230001870863772e-01 2.380023199152684569e-03 2.438742934439547039e+00 1.556492632364007700e-01
7.275980913060039468e-01 2.378908774998252963e-03 2.434983708529408819e+00 1.553287740200720302e-01
7.273886450427333727e-01 2.400803142921076848e-03 2.423082448178509818e+00 1.568197214521148686e-01
7.278007476658898689e-01 2.394121977644488725e-03 2.480617612670738215e+00 1.569396511729747035e-01
7.279192145605855035e-01 2.362910378942762336e-03 2.489961621236367773e+00 1.550263401114695405e-01
7.281641038314947689e-01 2.361450833173052866e-03 2.509242440766260351e+00 1.561746603559194813e-01
7.282795772043048066e-01 2.347551911536554809e-03 2.531188761057560299e+00 1.552916189794128210e-01
