# This is the data for the Hubble and q0 maps for the following parameters: 
#  3072 points, q0f= -0.574, h0f= 0.678, zup= 0.1, zdown= 0.01
# 
#  h0u h0u_err h0d h0d_err q0u q0u_err q0d q0d_err
7.288677833916645810e-01 2.213851913186790695e-03 7.282782365498581267e-01 2.839804752344178302e-03 2.749159037120999294e+00 1.498838763596771761e-01 2.528431841017697135e+00 1.771812973029897875e-01
7.283598743925274732e-01 2.202877725947127718e-03 7.290905050055641601e-01 2.848885543695729283e-03 2.760252823135369127e+00 1.495001293019996291e-01 2.495591142821557806e+00 1.798660536786861885e-01
7.273348541363724440e-01 2.152874388561207015e-03 7.319727036343495197e-01 2.983741054166105019e-03 2.562274964762103036e+00 1.423260432040186763e-01 2.894743056090240518e+00 1.985338926421660044e-01
7.270615662349007025e-01 2.106895557167218300e-03 7.331000410186475635e-01 3.132783481385703530e-03 2.460758245245127540e+00 1.372878193165110450e-01 3.199268773040826463e+00 2.115828437123095651e-01
7.270281673229381791e-01 2.089030295706676126e-03 7.344177623261424204e-01 3.212004216434406929e-03 2.474909685656514036e+00 1.359132489562214219e-01 3.266523956152954877e+00 2.163376318558220546e-01
7.263216313700905369e-01 2.128199785006504568e-03 7.365092131084203242e-01 3.178741256047056939e-03 2.495054503223340880e+00 1.408256898430556570e-01 3.136923947607032304e+00 2.041338428424220308e-01
7.253949665046837136e-01 2.113930262965467953e-03 7.386472738578377939e-01 3.185468214730069556e-03 2.407145602262882544e+00 1.402167547524467428e-01 3.325845310362228080e+00 2.038023570536033890e-01
7.244368779284505733e-01 2.094720190365096518e-03 7.401164214089231974e-01 3.218153652420798882e-03 2.295586871545761909e+00 1.385824871854123841e-01 3.584125954946403958e+00 2.078445570946264309e-01
7.255627891320781675e-01 2.117977975966220221e-03 7.363395505778398409e-01 3.120667636207133128e-03 2.402065717865585537e+00 1.405755067916157619e-01 3.220356627996657561e+00 2.007252015340809381e-01
7.267067717833340934e-01 2.121436829503013568e-03 7.342133391209590965e-01 3.053035206337209422e-03 2.463365984070605919e+00 1.393014062701510847e-01 3.148388137066905568e+00 2.032901436923464367e-01
7.277283563715698511e-01 2.185269853483719563e-03 7.307026356280404977e-01 2.898002084962631765e-03 2.672651807431295712e+00 1.503540281162522030e-01 2.641906489602768193e+00 1.803576069149371852e-01
7.276489010384564748e-01 2.193294146692884115e-03 7.305941698561285724e-01 2.882852807661845807e-03 2.681243372023791594e+00 1.515731689171729568e-01 2.618498981532611403e+00 1.794821591432680108e-01
7.282091273831549083e-01 2.194348836113035189e-03 7.297138034423371611e-01 2.872732327433152877e-03 2.733856105103122047e+00 1.520087757411760498e-01 2.566148168846541289e+00 1.798923234110195446e-01
7.284189661708259100e-01 2.200859538669006858e-03 7.291709166556993305e-01 2.860315790674988583e-03 2.741472250561022506e+00 1.500959362098532035e-01 2.549935985048553011e+00 1.803637277543070072e-01
7.282639231352446840e-01 2.206513147308730542e-03 7.298639870931682427e-01 2.836823963448470345e-03 2.717226891627416485e+00 1.496442126221392555e-01 2.610381570713128152e+00 1.000000000000000000e+00
7.283721125017651454e-01 2.201328905143305151e-03 7.288173824275219204e-01 2.859009481312522419e-03 2.713972382026826669e+00 1.497846999084064268e-01 2.547336259081836474e+00 1.783699291916292506e-01
7.282448640294819642e-01 2.196341463182027547e-03 7.294263232349026405e-01 2.860554496897881310e-03 2.728584684735950727e+00 1.495842692390036421e-01 2.554694720191364787e+00 1.800960253252653631e-01
7.274309554651434695e-01 2.194681186457972302e-03 7.306002925254101443e-01 2.885860204018394267e-03 2.634611832970535694e+00 1.475842122633195808e-01 2.661224640061849112e+00 1.825044868925233821e-01
7.280352444590484362e-01 2.137084910111248116e-03 7.302788711459166082e-01 3.031103060426275364e-03 2.617150047932712997e+00 1.399067315196303729e-01 2.734593793563661723e+00 2.018081135906718282e-01
7.269552636990255223e-01 2.097530030569532810e-03 7.340052114961379548e-01 3.159492405409318385e-03 2.470216496947979401e+00 1.363753791873956178e-01 3.247127902421785617e+00 2.151633169882104790e-01
7.271805235909611920e-01 2.102115734747219983e-03 7.340875800097318438e-01 3.202193590760723640e-03 2.490294010374592748e+00 1.363666865565985875e-01 3.202516739631865672e+00 2.170240926985530228e-01
7.264381142524850565e-01 2.135921506854952800e-03 7.363069946287708056e-01 3.135777344737959715e-03 2.499750908084221734e+00 1.409915475247947025e-01 3.142056656223111144e+00 2.046759266897805185e-01
7.265687740534784167e-01 2.141079619485074508e-03 7.355900092344489494e-01 3.111116842398957590e-03 2.500165033285904670e+00 1.409979131089467708e-01 3.123965394211680291e+00 2.035584239346409641e-01
7.260669385366630424e-01 2.143166385359445043e-03 7.358667877348281650e-01 3.103578363358598050e-03 2.466786363463111087e+00 1.426582425283947075e-01 3.115509761328120408e+00 1.986177336211231992e-01
7.241061387561751328e-01 2.094937699609204611e-03 7.414061618236444939e-01 3.207786720786317148e-03 2.282826060879598717e+00 1.387165495334356791e-01 3.641996394644153145e+00 2.072270603960816027e-01
7.251295973235171166e-01 2.110955117628137128e-03 7.376343162395742059e-01 3.135659210756853218e-03 2.384180097746403604e+00 1.403589568109466224e-01 3.259137588412432063e+00 2.011990230232949262e-01
7.263002598013872380e-01 2.105160470220031332e-03 7.352732310777628788e-01 3.121998656859005516e-03 2.457298721284141951e+00 1.386827457732960067e-01 3.133610110466946708e+00 2.059934429056477223e-01
7.264587585117815438e-01 2.169000282235412479e-03 7.333979850496002983e-01 2.930215663667835001e-03 2.485003203479452694e+00 1.471578136541636661e-01 2.980574585053878067e+00 1.857618090701816660e-01
7.278840300968196786e-01 2.194187389893523937e-03 7.301597582046441826e-01 2.875505480318784300e-03 2.656885313297602469e+00 1.493943077192510516e-01 2.662757643780775840e+00 1.799237597019993085e-01
7.280646881163085338e-01 2.203980466146000187e-03 7.295728269414236689e-01 2.869175858644319559e-03 2.717054734544585681e+00 1.486384694074338875e-01 2.556546143103284319e+00 1.784537180113817401e-01
7.285618617266529373e-01 2.192889826427200060e-03 7.288806082601285707e-01 2.887262018173338950e-03 2.754334694141817863e+00 1.483450454947224384e-01 2.512409194903276521e+00 1.813948196064764928e-01
7.284643893662124947e-01 2.198368807825101107e-03 7.291137627524924003e-01 2.860841842940746969e-03 2.743000171852103541e+00 1.518518656120266819e-01 2.548917452946012130e+00 1.797104486065783657e-01
7.286393001933133551e-01 2.211968227274658215e-03 7.291634341493530291e-01 2.828452026685814111e-03 2.753020621417195724e+00 1.507207031865888391e-01 2.557168717312762851e+00 1.788587603330774045e-01
7.285634761445584084e-01 2.203633990126139044e-03 7.290493670836669660e-01 2.851950071726908065e-03 2.735976463835612105e+00 1.502072021654671796e-01 2.566555820429612389e+00 1.812931629913888121e-01
7.287864060432911462e-01 2.211042294289457255e-03 7.281218253507688587e-01 2.835233969688182552e-03 2.748996336006337859e+00 1.507597617173575821e-01 2.508298509102124374e+00 1.800350160269920952e-01
7.281577735009885366e-01 2.199028204169138634e-03 7.292371381109121753e-01 2.858244420848965288e-03 2.724791957408944310e+00 1.504313176902307148e-01 2.535113425044535074e+00 1.775897667744960606e-01
7.278650106444259915e-01 2.199420891702003143e-03 7.298615301215535256e-01 2.868696528550347593e-03 2.696411701875994105e+00 1.509066754050914783e-01 2.571237889627212780e+00 1.824180440264496494e-01
7.275785851087078759e-01 2.144505535428186272e-03 7.311759281120757681e-01 3.006572394703488100e-03 2.595294262337575653e+00 1.401023831516272078e-01 2.783555127896452319e+00 2.001221134845377059e-01
7.268311721862389385e-01 2.118515493923531483e-03 7.330295084676187178e-01 3.097780218621988633e-03 2.462840812471098317e+00 1.375819488239285460e-01 3.156198902559864017e+00 2.120727339608959594e-01
7.279018741829543782e-01 2.118460144798256679e-03 7.322811194555809422e-01 3.148176583011271564e-03 2.555325370386150485e+00 1.385158379433057696e-01 3.013634290572109187e+00 2.093010010421257616e-01
7.269303474438908452e-01 2.119753748427004661e-03 7.348062982108203300e-01 3.180240759151233606e-03 2.510861545248233462e+00 1.387724322485584527e-01 3.109528556437159974e+00 2.088419578998664816e-01
7.268316325565854497e-01 2.149197521780380447e-03 7.349225758306948686e-01 3.083179506788317169e-03 2.537404277723910528e+00 1.420903916561106206e-01 3.029002720539287541e+00 2.013750776975117562e-01
7.264042955055002304e-01 2.140857246346722018e-03 7.362357759377455846e-01 3.118003650663355927e-03 2.488301593198432471e+00 1.413682803696008072e-01 3.166941294419922226e+00 2.023774653179030436e-01
7.267384096350180123e-01 2.144999391880756442e-03 7.350778236946754474e-01 3.082357772825282914e-03 2.516866602150131360e+00 1.422322452617967858e-01 3.069301173826580520e+00 1.000000000000000000e+00
7.252657311042394195e-01 2.144215934609786361e-03 7.376877512804841386e-01 3.098653660693704431e-03 2.438071592485567596e+00 1.442129926258462758e-01 3.135297532097023332e+00 1.943784152756536654e-01
7.244383886319467614e-01 2.114798160833569318e-03 7.393759332421989683e-01 3.132086287382169782e-03 2.306071216914640232e+00 1.405411358964468171e-01 3.450818222134518276e+00 2.001905295559849030e-01
7.246378607445330688e-01 2.128941590097167390e-03 7.386364355184029673e-01 3.058365377776448533e-03 2.373469102568834810e+00 1.418288192592430386e-01 3.270982103365192906e+00 1.956546201969562582e-01
7.258798214750413758e-01 2.117627590264032061e-03 7.354167478760398335e-01 3.086705028776178840e-03 2.460692298666808053e+00 1.408149634728172728e-01 3.056705613749641337e+00 1.983268868381469485e-01
7.257197190111637219e-01 2.169996893838181846e-03 7.343514162494725328e-01 2.901785874534339952e-03 2.445825380398749527e+00 1.469770100678421398e-01 2.997036080117140955e+00 1.845889360827491776e-01
7.276669860877633678e-01 2.199207443618711975e-03 7.308180524667172717e-01 2.867303943253025032e-03 2.648726438823740814e+00 1.514260561399397575e-01 2.686331076869636902e+00 1.801934062313823026e-01
7.280959376672837546e-01 2.204830062968385785e-03 7.294002837455204613e-01 2.858321536076176977e-03 2.676723903379857994e+00 1.505649822762217815e-01 2.611354645207020653e+00 1.816334547943298794e-01
7.290774768849961340e-01 2.208432248532830357e-03 7.278904020189754798e-01 2.844024978445372151e-03 2.763350631798915824e+00 1.510424998597942881e-01 2.504089846931885521e+00 1.806092442302141277e-01
7.293366541128678548e-01 2.212103741311291418e-03 7.276179313083889211e-01 2.842151026032733487e-03 2.772797023047209208e+00 1.505389218780816829e-01 2.494638476335500510e+00 1.819769134180522496e-01
7.287324161347835672e-01 2.215008168593925793e-03 7.288160184088100513e-01 2.829928759376643815e-03 2.748527160294834459e+00 1.505473120580313184e-01 2.544511669380518093e+00 1.803964777399557073e-01
7.290134198810908073e-01 2.207523034882884205e-03 7.287629676106494037e-01 2.840339321194222579e-03 2.788397932415587643e+00 1.497722403767208221e-01 2.521372704740458381e+00 1.819805812333707140e-01
7.282777310388178771e-01 2.213441740152601121e-03 7.299381192585006062e-01 2.826444692480748963e-03 2.715756036654927819e+00 1.535047007496848359e-01 2.620022385358528716e+00 1.794073504718783629e-01
7.285969380055796751e-01 2.215169325882398663e-03 7.289571592798405053e-01 2.822925641297469989e-03 2.740935364384021966e+00 1.506311278845345047e-01 2.558585321227840215e+00 1.785943512224693330e-01
7.289733953861736726e-01 2.221251264011518851e-03 7.277660525422640081e-01 2.813508865154630816e-03 2.812293592129871289e+00 1.519639299134380728e-01 2.425180947407128418e+00 1.761461165876413160e-01
7.278328789712655844e-01 2.208465086176147982e-03 7.298400356022922697e-01 2.835176664882459435e-03 2.710293491380895592e+00 1.495872566357522582e-01 2.568819410895107680e+00 1.761479915476949210e-01
7.279280293981815753e-01 2.191740017314736631e-03 7.295824231911453017e-01 2.884193076096312584e-03 2.702315628015103943e+00 1.480893626198049873e-01 2.554138115111746377e+00 1.805294181997954273e-01
7.278017384898501918e-01 2.153439501505390648e-03 7.304809146029370703e-01 2.983052433533998557e-03 2.618999977274787394e+00 1.000000000000000000e+00 2.724653757092688089e+00 1.978241601223763302e-01
7.263254429574211857e-01 2.129297510079180764e-03 7.340998813466091955e-01 3.049310029603648046e-03 2.454252694759424980e+00 1.388282358029709618e-01 3.168209188988348135e+00 2.071185823268573700e-01
7.273953754717966680e-01 2.141237146809595558e-03 7.320473743316689985e-01 3.049383007617719517e-03 2.537083513138493895e+00 1.421830453178500042e-01 2.977643536946675606e+00 2.055537884143341654e-01
7.280879518011379448e-01 2.143221002501194405e-03 7.311935092235147815e-01 3.062986640929395675e-03 2.555337599269285054e+00 1.391640052996852006e-01 2.958068752439349414e+00 2.061815478257048029e-01
7.268337179379109614e-01 2.144021885665988326e-03 7.347679985388725354e-01 3.096539687846163857e-03 2.535394101704987246e+00 1.416305062444301321e-01 3.027550253446595008e+00 2.005464195213036704e-01
7.264516141677177519e-01 2.136131915182833043e-03 7.363461714562457017e-01 3.090691299416111707e-03 2.526512303384987668e+00 1.423985575191367425e-01 3.093883865512630393e+00 2.010970993819927999e-01
7.267167860519225808e-01 2.137180603865720258e-03 7.348055967644955278e-01 3.110839293801090453e-03 2.549344787890361896e+00 1.418405451355764790e-01 2.966768472493002573e+00 1.990863994999001185e-01
7.263762357953571502e-01 2.143217659698803176e-03 7.358144588820005882e-01 3.122258275497977447e-03 2.497763611146440521e+00 1.420961611971277017e-01 3.096143191941488571e+00 2.006879729883946917e-01
7.264891832091318058e-01 2.128741793657913228e-03 7.351808734042796223e-01 3.156396421082702242e-03 2.521722460697458867e+00 1.424214552180578797e-01 2.995617232814189901e+00 1.988708141326645806e-01
7.247384059138107792e-01 2.130247657669323991e-03 7.391200208316607290e-01 3.127955660617706343e-03 2.397830534553201165e+00 1.430152402568613257e-01 3.213920956423076181e+00 1.944651774984983150e-01
7.245342159890408862e-01 2.127833241760722967e-03 7.388888780485801666e-01 3.084586727491166538e-03 2.318631843819954685e+00 1.416308886216052221e-01 3.400529297840433340e+00 1.969976897671073535e-01
7.237635841519565183e-01 2.128445664387919323e-03 7.407977180527676175e-01 3.066750593854618723e-03 2.331599532004503317e+00 1.421658814012607963e-01 3.367148312911710129e+00 1.948220529011400748e-01
7.249205020322290194e-01 2.127408363209304983e-03 7.378300500286631980e-01 3.041006249352102078e-03 2.409088091411382582e+00 1.417560158396695413e-01 3.184209277546270034e+00 1.960896912797764624e-01
7.252326366255597012e-01 2.133945911327654772e-03 7.364057775721823962e-01 2.997322107765040562e-03 2.378660201858795453e+00 1.412556876678973394e-01 3.240188635960060015e+00 1.961364996678600647e-01
7.275117714697525440e-01 2.189958029239987263e-03 7.310370698927672883e-01 2.871335792303681463e-03 2.654688708817965370e+00 1.477501264103089351e-01 2.659924875690228063e+00 1.783819660484395331e-01
7.281364402334362662e-01 2.191581159696822777e-03 7.293936696718584800e-01 2.880055128602994861e-03 2.656315417614757202e+00 1.502704120389802833e-01 2.638390346228258299e+00 1.824775858605203194e-01
7.288377524163236476e-01 2.216602008162971409e-03 7.281620253573597434e-01 2.828963228887721153e-03 2.717366302102644848e+00 1.505687695163110129e-01 2.543014849930723020e+00 1.800993243971187874e-01
7.291357409858673089e-01 2.217510597684112066e-03 7.279544662461221449e-01 2.822003620732313218e-03 2.764710488185583515e+00 1.505387120552293678e-01 2.504078463302677360e+00 1.811492699267498174e-01
7.294644104127626649e-01 2.222181837780902100e-03 7.276715013230155016e-01 2.811568271050777709e-03 2.774127161302941680e+00 1.504031129048091497e-01 2.511441815081946416e+00 1.787315617887031693e-01
7.292107759850694482e-01 2.222910216742272817e-03 7.282733242992959211e-01 2.813578842175077244e-03 2.770280422825649236e+00 1.503955571901360866e-01 2.529116421396759407e+00 1.781532015508528743e-01
7.286984793893840351e-01 2.212541315688459909e-03 7.288627843149775298e-01 2.835740218386429388e-03 2.751740164576987446e+00 1.500392231996229009e-01 2.541277627644860981e+00 1.822213621600340949e-01
7.291637817530376431e-01 2.208571148313381426e-03 7.284259945208916287e-01 2.835232681663888560e-03 2.794827420222625314e+00 1.503597798952290843e-01 2.508015972300285501e+00 1.791217281419456298e-01
7.281243175385835320e-01 2.214142129530404738e-03 7.302145254938295915e-01 2.819878497539161834e-03 2.711306802950042449e+00 1.498021728371205508e-01 2.627431636880048327e+00 1.780376308977869304e-01
7.277460929248847910e-01 2.210909484047006521e-03 7.304531675825506332e-01 2.828996219628974584e-03 2.683113974599906193e+00 1.502685644329447290e-01 2.633122138691239567e+00 1.772292415354524420e-01
7.282867292213778265e-01 2.218479911945026202e-03 7.290166625043116300e-01 2.820406988158990092e-03 2.753477611689172377e+00 1.523446867237501778e-01 2.507375282784198856e+00 1.789200676148459679e-01
7.278321646589692717e-01 2.208744150555443011e-03 7.299489845541391464e-01 2.831850127375979895e-03 2.708628955762893753e+00 1.520579382588201356e-01 2.581615071362458380e+00 1.783049217646692219e-01
7.285131135183214868e-01 2.188897244072918538e-03 7.285758424882572415e-01 2.884854336471250232e-03 2.753149272869803710e+00 1.460359463068167940e-01 2.474076712336305661e+00 1.822427493802424303e-01
7.283177287829682989e-01 2.151196388887500512e-03 7.295313466797338497e-01 3.000161401276472441e-03 2.645878831032253853e+00 1.423366246587252915e-01 2.669909905400756234e+00 1.950970893908603732e-01
7.281680965099404101e-01 2.133756566422313240e-03 7.303225911193585995e-01 3.034009886627136131e-03 2.644938804369445950e+00 1.394498322217527508e-01 2.714224334644960823e+00 2.042895875137190898e-01
7.281335506899134780e-01 2.152363942468045466e-03 7.303213430534387651e-01 3.039255270302214894e-03 2.579450860210022789e+00 1.388083166908413713e-01 2.854196919725264792e+00 2.053003807380557877e-01
7.280128589900849434e-01 2.141283699796541363e-03 7.306938612085238649e-01 3.076142698171417840e-03 2.564174097080665682e+00 1.407474928293775407e-01 2.909256579961917222e+00 2.066688320763724052e-01
7.268619863427081551e-01 2.133658487464470347e-03 7.346499936042938383e-01 3.073736807042926501e-03 2.547190648524322754e+00 1.407544235190785198e-01 3.011415363813891410e+00 1.998878570588944470e-01
7.262347291650704806e-01 2.137387955068063838e-03 7.366582000135659669e-01 3.075058515231425538e-03 2.519588017941960523e+00 1.408981427167918521e-01 3.084889830017058632e+00 1.977302429263671779e-01
7.258455123616610605e-01 2.143912607511854179e-03 7.374766884561437807e-01 3.037309007166541421e-03 2.469525350904611560e+00 1.407447343682158847e-01 3.264125483493259594e+00 2.013180544567263197e-01
7.257191074046865920e-01 2.140658684154726939e-03 7.375302793914072508e-01 3.072432790812197351e-03 2.478689438132804845e+00 1.414870468601326092e-01 3.185492237046555708e+00 1.992613741647777104e-01
7.263519329632042165e-01 2.122291955668883113e-03 7.367355074348613808e-01 3.146219655537507102e-03 2.525606691522519931e+00 1.394885048778059244e-01 3.089783574548860656e+00 2.029924656004908623e-01
7.260995601651596409e-01 2.142575636546887111e-03 7.365475189651091714e-01 3.149032753154146647e-03 2.484828572535409563e+00 1.426137702676580910e-01 3.104264461958592847e+00 2.010404844767527122e-01
7.262489643798479833e-01 2.143532068313746663e-03 7.361506019761834274e-01 3.116430315795006793e-03 2.516070874493974596e+00 1.433383195421448209e-01 3.034687833985723060e+00 1.982162053764354448e-01
7.245361244480664764e-01 2.117038572036742533e-03 7.404591160382042458e-01 3.189098231486482346e-03 2.342821670900725906e+00 1.412067245739913879e-01 3.436099560743754999e+00 2.021633119808608769e-01
7.253971354666122195e-01 2.124039164390320675e-03 7.373022189548620320e-01 3.095103882478626722e-03 2.389717382436168602e+00 1.404397981031716147e-01 3.295467089845762310e+00 2.013245339814992152e-01
7.245491472379418374e-01 2.137071211977940345e-03 7.382268591658489587e-01 3.016671625414616646e-03 2.370130415221733511e+00 1.424317107740705468e-01 3.262455433357740464e+00 1.940843480627402473e-01
7.240189762810640417e-01 2.132990053988940028e-03 7.391895742470132591e-01 3.039227819894020979e-03 2.361775568978343287e+00 1.425096538329632123e-01 3.249504273538464716e+00 1.937820670765658393e-01
7.245481019586655913e-01 2.149376650585754257e-03 7.376893435572199342e-01 2.960599738679296940e-03 2.364090386819814427e+00 1.443559785854999222e-01 3.226330499064983037e+00 1.887839671715037249e-01
7.254339001161022038e-01 2.160953387317883240e-03 7.351953940071778160e-01 2.927060738395798056e-03 2.439860860064469339e+00 1.465844568890372901e-01 3.014711243486118519e+00 1.855246612328433076e-01
7.275383941706714541e-01 2.196061981295472417e-03 7.307072856685326023e-01 2.863639264447985500e-03 2.647499026416820112e+00 1.510853268609822775e-01 2.656798977280312890e+00 1.808226700305345103e-01
7.284953951148821494e-01 2.209875419770837915e-03 7.288283971324432953e-01 2.845853644422796994e-03 2.689003971306112017e+00 1.492963273334595997e-01 2.600685339145449859e+00 1.820731895472449680e-01
7.292714596655605064e-01 2.229741600929683546e-03 7.272183504063085557e-01 2.796722532823466088e-03 2.754583753575002625e+00 1.519823667920304489e-01 2.475410640537451190e+00 1.790341569866195359e-01
7.296892626733249010e-01 2.220839938246071173e-03 7.268429970207901381e-01 2.817094733530830716e-03 2.800826527191509374e+00 1.494696216854541904e-01 2.429967368592433896e+00 1.806192518422847226e-01
7.301334227889774153e-01 2.226111203734173864e-03 7.264548309857316033e-01 2.800984363611133676e-03 2.831944735542767599e+00 1.513135602904532584e-01 2.416475618002851711e+00 1.787117494076256585e-01
7.299683387281579172e-01 2.230629477867653466e-03 7.268406212396473220e-01 2.795190177904473185e-03 2.811718540176413761e+00 1.512717467116519166e-01 2.449043394323926037e+00 1.779780358316561673e-01
7.294388569434618885e-01 2.219085588596291913e-03 7.277377669528400927e-01 2.825085284674633442e-03 2.787131418970501873e+00 1.491580232983323873e-01 2.481592177104434693e+00 1.803469442089123687e-01
7.293011178276099793e-01 2.216951767162015328e-03 7.283004769308081272e-01 2.824824074632966558e-03 2.784021894027413957e+00 1.493522568961940244e-01 2.523242374176823510e+00 1.780088995538128549e-01
7.289866864179254113e-01 2.213347323651452918e-03 7.285950869555245513e-01 2.817176972849335173e-03 2.755678847786744878e+00 1.501506697940187818e-01 2.546912810655462600e+00 1.797530002215377565e-01
7.284777019787179730e-01 2.216796041132184508e-03 7.294580457156861764e-01 2.808711441288564044e-03 2.718175788642488211e+00 1.505113663999927409e-01 2.606766385555725041e+00 1.792816354097975795e-01
7.276905571224816516e-01 2.222423605303289109e-03 7.302360427459068104e-01 2.806274095816829826e-03 2.673308836615874373e+00 1.521916004164629854e-01 2.618214932739028722e+00 1.782761828503983403e-01
7.277926980865443429e-01 2.210841565886570523e-03 7.299493728792562086e-01 2.827290563560751549e-03 2.721499724293347633e+00 1.509837801957641945e-01 2.544036374312761861e+00 1.759978676236122475e-01
7.276617215105415371e-01 2.199796168840379568e-03 7.303664491403809578e-01 2.850128816812964438e-03 2.695543873560324766e+00 1.490646786721419592e-01 2.590953224333620408e+00 1.780330901052649684e-01
7.291640655985056618e-01 2.193312828461271586e-03 7.277303335729908840e-01 2.873288260504540132e-03 2.785960050515747799e+00 1.476866573064003207e-01 2.438012574489528017e+00 1.839978649155563639e-01
7.279636358309190536e-01 2.198102012351506058e-03 7.299971182197659836e-01 2.873131094663509359e-03 2.682456182493594632e+00 1.468044665727705755e-01 2.605519047638777508e+00 1.833022790852501804e-01
7.287061330279347438e-01 2.140738725060161319e-03 7.292470451285055777e-01 3.020357344699475116e-03 2.676016816853529434e+00 1.403693336908731493e-01 2.644580877902354299e+00 2.022902257090447298e-01
7.283745311403222455e-01 2.154217048926018122e-03 7.295356445337587425e-01 3.050290225067726815e-03 2.609188734892411876e+00 1.386491632158541321e-01 2.761448935942391270e+00 2.066506278758579451e-01
7.288219060474406819e-01 2.156323986717378297e-03 7.286387102709491748e-01 3.000839735892928562e-03 2.636092245822095670e+00 1.395906707519640744e-01 2.704400858502981730e+00 2.066248789514657513e-01
7.272831893344865462e-01 2.162494591619094908e-03 7.325663166524588599e-01 2.950686991168983368e-03 2.522259954797030801e+00 1.398626389948453286e-01 3.055748142462650030e+00 1.000000000000000000e+00
7.268230482109370172e-01 2.131835005511162166e-03 7.350014708298200361e-01 3.063138566491399335e-03 2.547376841228596422e+00 1.407717626275573064e-01 3.059811452660567532e+00 2.035792627678260913e-01
