# This is the data for the dw statistics for the following parameters: 
#  3072 points, q0f= -0.574, h0f= 0.678, zup= 0.1, zdown= 0.008
#  dw_up dw_down
9.156053905331799081e-01 8.798609346907673157e-01
8.881285117166982657e-01 9.503955588194117343e-01
9.060606044214476462e-01 8.996763549568993490e-01
9.008398398158544707e-01 9.211354110752110191e-01
9.231150713063510649e-01 9.130764316164511341e-01
9.520375877590934177e-01 9.171384448787606170e-01
9.419896192355428077e-01 9.091156384943295254e-01
9.206807238765025714e-01 9.206742558686045186e-01
9.042615269816030033e-01 1.058860477565879199e+00
8.920226504836326065e-01 1.079993605577799887e+00
8.868591080036657415e-01 1.047429093976161463e+00
8.993536174263031535e-01 1.044899502732272722e+00
8.937419529216726888e-01 1.041335851310366767e+00
8.996050828196124893e-01 1.026292452821033097e+00
9.512338486633521439e-01 9.221310237242656971e-01
9.653216069836740854e-01 9.351255135061344870e-01
9.787296162549278256e-01 8.843502924453408021e-01
9.780615376934738148e-01 8.406100576862352014e-01
9.644513618174442859e-01 8.549223908773463387e-01
9.493900962988645054e-01 8.125977829155265342e-01
9.913864088722930124e-01 7.228992821931825574e-01
9.958568197011699041e-01 8.236428302246379118e-01
9.851075467352046200e-01 8.152814923279563253e-01
9.914523216616525358e-01 8.113732032325539079e-01
1.026132788839471788e+00 8.433678515950652210e-01
1.009852696347525614e+00 8.479418961142549671e-01
1.048719638841969948e+00 8.274244466347671079e-01
1.065778216309545723e+00 8.053625907273278539e-01
1.093447225529049716e+00 6.988012837974524327e-01
1.076006073080211456e+00 6.801562814193804485e-01
1.061493378178999247e+00 6.704307615797961972e-01
1.024268656023211710e+00 7.068964740272697389e-01
9.837539100591258245e-01 8.116009523233382872e-01
9.729998767041864172e-01 8.102626723434429579e-01
9.832377692966225435e-01 7.706717936362202925e-01
9.804421458167875691e-01 7.555909186728608784e-01
9.995398674831621477e-01 7.934332295060394502e-01
9.666887224109398380e-01 8.295715539341010913e-01
9.630383578364977160e-01 8.411984301251220764e-01
9.500870672157517571e-01 8.527979150433121491e-01
9.140984126447375679e-01 8.941639449455610622e-01
8.814106732489768170e-01 9.388123184688381695e-01
8.975091880508522246e-01 9.187767610582242561e-01
9.094104656313389823e-01 8.692948215444561422e-01
9.039593048340484049e-01 8.985892505138203257e-01
9.063274107059470230e-01 9.091834816827633059e-01
8.979106274548644961e-01 9.542082781045644335e-01
9.049465436442575283e-01 9.462128821072895990e-01
9.367161315729931603e-01 9.124117302440912791e-01
9.074995346561756104e-01 9.719169320967686598e-01
8.972548746866459979e-01 1.064306310279899304e+00
9.056541924682389721e-01 1.038703939769717088e+00
8.879652502050687790e-01 1.043764622825074095e+00
8.837146790617289582e-01 1.053109972702531039e+00
9.036999192959291882e-01 1.012970201101970336e+00
9.285439251144740336e-01 9.943834673299886129e-01
9.303368710140035303e-01 9.891820957345629495e-01
9.276644504679113501e-01 9.428674813531578991e-01
9.744301566409078186e-01 8.926691234556887178e-01
9.837576908454974678e-01 8.717155129326281671e-01
9.848507934526491425e-01 8.315801960910781387e-01
9.687914942123695416e-01 8.504057590966498381e-01
9.555399157103318108e-01 8.212372755875271269e-01
9.945319060438705394e-01 7.971366474172095762e-01
9.966203771510755427e-01 7.617767402898064644e-01
9.871574316769846646e-01 8.145761871627756889e-01
1.018486085216982362e+00 8.060748847430081465e-01
1.035409624205192447e+00 8.382419281976529746e-01
1.031809755387682603e+00 8.387422668011839111e-01
1.058546490856181688e+00 8.119508818680143403e-01
1.037385433911656607e+00 8.270890000161187361e-01
1.090905124133645820e+00 7.136481448797434846e-01
1.114300008155379995e+00 6.540124705553066464e-01
1.098221582263756657e+00 6.722998057971705244e-01
1.030199516791401315e+00 7.023307047183333651e-01
1.022865218654670949e+00 7.244144403934600351e-01
9.937705234444972335e-01 8.182759580946444844e-01
1.015897195797986319e+00 8.386792655710466615e-01
1.023826830351233674e+00 7.832220974264818558e-01
9.905310795921176137e-01 7.988617158798889673e-01
1.008974869707225386e+00 8.101001796404264654e-01
9.996956769596319070e-01 8.145097280794449945e-01
9.558468672206053007e-01 8.592640774224284961e-01
9.488887167355705143e-01 8.466805911093994164e-01
9.349724115362031407e-01 8.846985955250523670e-01
9.172131934116188878e-01 8.734099505878591962e-01
8.665683699970461173e-01 9.608974945828337999e-01
8.863137546343058393e-01 9.416744194654559363e-01
8.940872688279730696e-01 9.094361793824919937e-01
9.029942832552374510e-01 8.895831213858524933e-01
8.935320829496103956e-01 9.115942165153553267e-01
8.751884374602991734e-01 9.894040588359240829e-01
9.061657329048377063e-01 9.356529966898023964e-01
8.964294950133814277e-01 9.343378613562182133e-01
9.482625999893747881e-01 9.605989310412029747e-01
8.969784651396380815e-01 1.023443443197405767e+00
8.710872327375361879e-01 1.099796207331381392e+00
8.789747716252935827e-01 1.086535685187460798e+00
8.710186442353986536e-01 1.069346354059505178e+00
9.029715931665237560e-01 9.950751163672599819e-01
9.073160129791733031e-01 1.000624788887965577e+00
9.051119349028468042e-01 9.991193504761890498e-01
8.878886507911978310e-01 1.000034723926960911e+00
9.282027723794683549e-01 9.511055531657252038e-01
9.403544319937672258e-01 9.354199191265464286e-01
9.744168714997361036e-01 8.754202183337549403e-01
9.660885092544682085e-01 8.564505200044725264e-01
9.724850830504271348e-01 8.379619932952652173e-01
9.522717640884356127e-01 8.411340922708604451e-01
9.523684584319241919e-01 8.463887707005617322e-01
9.859409631981740363e-01 7.891422896832079870e-01
9.934538087785287352e-01 7.643380381814574021e-01
1.012506654678886786e+00 8.193309787502149888e-01
1.009804207070198023e+00 8.009089814930282492e-01
1.040316608852017266e+00 8.405099484175841962e-01
1.033453089723197715e+00 8.299945830155097681e-01
1.054244004516502464e+00 8.002169667643328488e-01
1.052537377224812554e+00 8.144952732355056346e-01
1.062511230864349177e+00 7.458361402172347665e-01
1.079770163705969788e+00 6.765658050859754136e-01
1.063431266906428974e+00 6.731622829313059775e-01
1.064614880397189545e+00 6.960712271722527822e-01
1.031686475299183892e+00 6.994861796199485227e-01
9.744094280376280892e-01 8.222154284903238075e-01
1.020136301101402410e+00 8.326176566259361200e-01
1.021020198607833107e+00 8.350482818970702548e-01
1.015093448209814619e+00 7.848089814186512969e-01
9.803635136268904482e-01 8.039408492882791357e-01
9.839835363914163358e-01 8.219183824674406447e-01
1.007323983817372648e+00 8.000190979872443542e-01
9.908745369954603532e-01 8.131067695611524648e-01
9.906014068654597216e-01 8.067128635364153588e-01
9.744032378389582139e-01 8.255978678426287853e-01
9.290519791072135991e-01 8.464063937671717497e-01
8.833247452352827045e-01 8.995694199064020458e-01
8.711233442912228453e-01 9.486116502243252535e-01
8.815348129384213971e-01 9.088923622520069801e-01
9.030652831510953549e-01 8.931409282609578115e-01
8.993662272542821690e-01 9.148717817094431659e-01
8.954264162671795590e-01 9.358132428831272831e-01
8.768446569334652496e-01 9.630802477732788303e-01
8.754048365339789362e-01 1.012721494992215421e+00
9.262296186130042353e-01 9.643654922036067889e-01
9.479668848517350810e-01 9.506111298819324151e-01
8.691845831214994877e-01 1.020130800018862249e+00
8.616279833053884785e-01 1.090670971211860518e+00
8.261531721644905790e-01 1.128879212452431613e+00
8.724671344978738308e-01 1.095837595009423682e+00
8.816680560799574629e-01 1.099713560630581011e+00
8.890192908028952123e-01 1.050525522641316378e+00
8.807211747197617457e-01 1.024486713429026308e+00
8.781028058275914816e-01 9.900591378200606085e-01
8.783467900047783328e-01 9.904101092910553295e-01
8.787320806013085850e-01 9.940482570563464737e-01
9.186773846139718591e-01 9.305101336199373963e-01
9.186105425250525869e-01 9.321256583997399314e-01
9.347889393470391051e-01 8.841459941419318458e-01
9.732184288379038817e-01 8.605979509804055905e-01
9.443499085756476008e-01 8.616784487299066209e-01
9.411903895920679108e-01 8.842533138320411989e-01
9.464931149283076772e-01 8.119648507989988273e-01
9.763717855294097303e-01 7.878935769839821024e-01
9.987904034564177858e-01 7.618909567362917024e-01
1.007549995770627316e+00 8.006251734763303318e-01
1.020178937587671530e+00 7.890573755789179744e-01
1.017091909871977728e+00 8.293460174223663550e-01
1.049564838905344466e+00 8.082277885474166146e-01
1.049646194104942643e+00 8.049998851122629473e-01
1.039898651235867000e+00 8.250324817182915771e-01
1.010249266172042804e+00 8.020733684516886397e-01
1.043594232500840047e+00 7.228474074878454836e-01
1.041767406958894471e+00 6.788448130583264462e-01
1.040793785511184399e+00 6.797408935221497250e-01
1.011218000156392849e+00 6.701278538283675923e-01
1.017759629094534546e+00 7.111493560508020950e-01
1.005445702694190313e+00 8.105995156493411846e-01
1.030138732978141070e+00 8.504651450757686471e-01
1.027972393306553878e+00 8.483424930586388468e-01
1.018624832222554621e+00 8.297139910353769077e-01
9.967086565329301706e-01 8.331983480036923018e-01
9.772180506669760902e-01 8.423095789571852787e-01
9.666867819374898030e-01 8.617953707542240771e-01
9.853744699804035667e-01 8.277480674620015799e-01
9.598110987140190398e-01 8.325783047139212467e-01
9.727522503038215085e-01 8.259514689163298673e-01
9.233078475667066964e-01 8.829937095446558359e-01
8.844059160319366342e-01 9.174548878694820386e-01
8.838821794698240586e-01 9.141171232433821237e-01
8.731822597022356192e-01 9.173839673372259362e-01
8.753856742713147510e-01 9.153519731602068887e-01
9.016103456182201770e-01 9.056405129507510976e-01
9.075960051074598578e-01 8.981520654286886396e-01
8.986409440483080768e-01 9.461621898189332969e-01
9.209835812416657941e-01 9.775991190763277938e-01
8.727416906428138166e-01 1.013383552791618181e+00
8.327346307663453517e-01 1.044414920890223586e+00
9.243413725253416535e-01 9.731775909306782379e-01
9.203749460903497548e-01 1.024053588445030583e+00
8.578737861020063749e-01 1.056641950626805881e+00
8.330342579160339156e-01 1.088599345644652105e+00
8.386638939867462339e-01 1.129998280366263153e+00
8.690675183476144205e-01 1.105483673991630500e+00
8.634678804764530646e-01 1.109512363177213468e+00
8.456194500349334398e-01 1.069195375211158261e+00
8.481135684558392951e-01 1.069030328218582904e+00
8.622336580344230894e-01 1.036409091642487512e+00
8.716368855152258899e-01 1.023811052205081173e+00
8.544239364359818012e-01 9.991718370967556107e-01
8.605978732947157095e-01 9.890156747259724046e-01
8.905129060732910329e-01 9.271929315450616604e-01
9.529381596266133236e-01 8.604712512142274061e-01
9.430054022482760034e-01 8.831379903393722364e-01
9.858027740325260302e-01 8.447956644784042624e-01
9.514263746182930470e-01 8.632242033139819748e-01
9.145018408178666736e-01 8.694489534876960191e-01
9.398541436160134932e-01 8.270902863349701706e-01
9.694304607653211336e-01 8.080125734765668533e-01
1.027300976521926978e+00 7.831342178785184460e-01
1.013043006694877013e+00 7.596111219212425825e-01
1.022111430297337975e+00 7.829077586577550818e-01
1.004401139334548221e+00 8.051619474533674437e-01
1.042417575361771709e+00 8.271593781002001267e-01
1.046926678960099499e+00 8.251904591798923105e-01
1.042218859396888408e+00 7.692779978008961184e-01
1.002639894860806846e+00 8.084314843243599613e-01
1.040887119931893867e+00 7.394500995453791026e-01
1.017641104572944766e+00 6.976424611479254967e-01
1.050447398356050277e+00 6.652992886578608100e-01
1.026585504536537741e+00 6.742515567498397200e-01
1.022749924018916623e+00 6.835549017853747022e-01
9.872397983343557115e-01 7.803638930559372300e-01
9.924445317553666213e-01 8.150842670899106635e-01
1.014922221929887458e+00 8.289969390066310728e-01
1.009394457618554952e+00 8.316177256101594528e-01
9.905483863164544767e-01 8.362888565792873097e-01
9.841704307153350539e-01 8.363944849646089974e-01
1.001459934007446151e+00 8.278201140685736981e-01
9.542963036155522882e-01 8.399213506619224168e-01
9.648237751289912012e-01 8.633325955204100843e-01
9.591678796576725841e-01 8.466874452116545102e-01
9.605160266496399757e-01 8.408366392255116617e-01
9.677631303855831479e-01 8.310010436025918601e-01
9.513361799427522136e-01 9.077379951340281972e-01
8.917083884929443149e-01 9.336982593157598931e-01
8.851850071003792841e-01 9.037551379355794889e-01
8.750096262600892683e-01 9.220964899609380705e-01
8.823707737952043439e-01 8.984482837831121449e-01
8.857632569742620587e-01 9.170867548490265753e-01
8.831117270599586622e-01 9.490721516421363191e-01
9.224745193609720229e-01 9.634531044062220051e-01
9.175722733287375865e-01 9.926374093421446165e-01
8.430471150655356460e-01 1.041581052589327649e+00
8.357308472645617048e-01 1.067903925944796883e+00
8.839788417629295125e-01 1.015511983962935627e+00
9.163201951305194326e-01 9.893657523799161968e-01
8.717647409302530237e-01 1.075489001751538609e+00
8.580725353247943277e-01 1.084985425642564838e+00
8.194055228494682153e-01 1.110914681750851951e+00
8.348820082859563785e-01 1.118107097623120882e+00
8.705578342733129027e-01 1.088507602561758825e+00
8.262277106178642638e-01 1.105796441503737348e+00
8.360013780718702492e-01 1.073921859392923617e+00
8.383882925974150968e-01 1.071034322314693643e+00
8.182472666469957634e-01 1.079492132528759418e+00
8.426121090649653089e-01 1.032107716753522197e+00
8.497976295818557846e-01 1.019168714065731063e+00
8.575272929261236188e-01 9.739253880114022710e-01
9.126437286400912452e-01 9.168541040215123505e-01
9.240566369097468202e-01 8.929139517037991691e-01
9.442529502024443744e-01 8.715433827568634939e-01
9.493526545350743362e-01 8.584315635472027362e-01
9.728539366560691182e-01 8.359202797792453232e-01
9.535590284512275305e-01 8.614030639379264276e-01
9.200673430107464412e-01 8.642099670226504049e-01
9.568077186137822210e-01 8.094529473656532081e-01
9.458447589999058325e-01 8.173221626517889193e-01
1.040540150249708473e+00 7.798298062222668303e-01
1.011477639817020657e+00 7.577391773253432383e-01
1.014910249414991972e+00 7.922328018445179421e-01
1.012365669849508265e+00 8.032775166940463452e-01
1.033194851265071490e+00 8.203893273098534777e-01
1.062566082884174756e+00 8.111308520559135093e-01
1.047730363196806680e+00 7.600008167711569396e-01
1.030478187449366034e+00 7.803977086444121580e-01
1.009866208987786562e+00 7.845576676685223072e-01
1.010844640958128871e+00 7.420883608631821948e-01
1.056725291711353432e+00 6.576874455601864344e-01
1.051348246798659680e+00 6.627061928982823646e-01
1.048920115078050053e+00 6.807215777128958756e-01
1.037555004919570756e+00 6.851971252567464754e-01
1.014099934945139392e+00 7.973044613414799198e-01
1.009797149357168911e+00 8.047539620322206044e-01
1.013713533943157108e+00 8.520026438594382467e-01
1.019264022492535560e+00 8.171053862475993190e-01
1.005059041209898973e+00 8.449489522870017311e-01
1.008028831778415402e+00 8.229619107420350632e-01
9.759067675897316052e-01 8.148092922390133275e-01
9.622386211061995098e-01 8.227226686064941230e-01
9.674416915315298127e-01 8.299912703661898039e-01
9.557102377851317554e-01 8.523558239449439133e-01
9.801452173491139730e-01 8.225662094563147564e-01
9.710538462479862964e-01 8.378731992400012540e-01
9.712950666249926535e-01 8.731046446311175879e-01
8.978960559787979578e-01 9.637973103470537373e-01
8.981834953943537148e-01 9.506643718344739424e-01
8.472860285005402448e-01 9.476201745435923751e-01
8.766547134705328093e-01 9.437727277888343647e-01
8.829777704263954696e-01 9.275033502731597768e-01
8.993929853670775687e-01 9.441575278653827619e-01
9.171769974757816302e-01 9.792848528561998167e-01
9.278037480842572515e-01 9.739556365972946717e-01
8.964743293076096187e-01 1.021927613662124479e+00
8.408547030150573809e-01 1.075741055531179713e+00
8.328674987244786276e-01 1.076338791378893767e+00
8.527930360492341766e-01 1.042495293040310411e+00
8.839135039416011752e-01 1.040423965262385453e+00
9.018213937412368209e-01 1.045692612640660490e+00
8.726730611526116732e-01 1.075342710938662183e+00
8.384432925916304180e-01 1.131065962284957260e+00
8.150800159001926337e-01 1.108488967652021984e+00
8.092845983937311249e-01 1.104898355546402700e+00
8.281263595434231739e-01 1.096559869384865937e+00
8.298596644396099009e-01 1.100515929128484061e+00
8.404529285795310223e-01 1.066982195929757626e+00
8.124680598241649232e-01 1.071245655847157030e+00
8.124680598241649232e-01 1.071245655847157030e+00
8.207114547740339550e-01 1.058569289868819041e+00
8.297474150471115806e-01 1.046512770011781557e+00
8.583607220295312867e-01 1.002735680858742651e+00
8.590750971440823669e-01 9.542951135241810601e-01
9.020349721013386501e-01 8.950567470216863608e-01
9.528806558290223716e-01 8.373006898251244001e-01
9.483025668739248903e-01 8.644956680692590378e-01
9.504026785848034287e-01 8.562837205880905467e-01
9.590896491905579468e-01 8.587187054406335562e-01
9.302277471366654504e-01 8.669292971784354762e-01
9.507802580954400895e-01 8.441662766430551024e-01
9.618895359927704947e-01 8.340735374853190942e-01
9.778767259324210315e-01 7.894878977377975948e-01
1.003675826253694892e+00 7.792294218771032011e-01
1.025466841912124671e+00 7.518118311172076185e-01
1.020580757769054436e+00 7.816760807599857364e-01
1.025738877403939986e+00 8.124673059161590105e-01
1.046003462121193106e+00 8.001111721212256223e-01
1.069756085389752087e+00 7.743716519541170573e-01
1.044884592511771348e+00 7.871876216812534466e-01
1.027614987074165320e+00 7.845503202195541759e-01
9.936325329778653570e-01 7.987639302631595051e-01
1.001139127676589302e+00 7.627753667216508049e-01
1.029611385576689964e+00 6.905552537555550430e-01
1.064997355004067003e+00 6.746127917356700143e-01
1.052120369505532338e+00 6.753424020379978909e-01
1.058345002177180749e+00 7.136640720619101819e-01
1.064440786169087660e+00 7.348182923056015836e-01
1.027701800848064950e+00 8.134187936758876525e-01
9.985437010136868352e-01 8.236209921051347305e-01
9.798051378651234655e-01 8.441504577402649812e-01
1.001465650031967414e+00 8.260234828070345259e-01
9.938460999754610281e-01 8.216301988281896618e-01
9.900392670795469252e-01 8.350745568437462074e-01
9.991671920244268312e-01 8.410654434423083803e-01
9.837217044914930986e-01 8.157530686103553474e-01
9.822484727086019385e-01 8.330332653912194685e-01
9.697020056655618614e-01 8.501460133280258624e-01
9.718109989421572781e-01 8.441497668862487647e-01
9.763048474264387488e-01 8.360292810863209079e-01
9.766493239746257826e-01 8.511250368459385429e-01
9.677336193664519692e-01 8.904539149615179339e-01
8.708435507326686142e-01 9.375051057131150722e-01
8.685328313311335702e-01 9.692910854171459256e-01
8.594249720737435760e-01 9.710236929807047890e-01
9.021613895623282753e-01 9.080430187731781677e-01
8.887466375103614258e-01 9.176191324366225199e-01
9.299139091885826325e-01 9.591467675671099258e-01
9.186066727953068334e-01 1.003661173980320731e+00
8.951690463679716769e-01 1.005942546182391428e+00
8.362318935971280176e-01 1.079661795646294831e+00
8.531370834540227266e-01 1.091248711198795851e+00
8.321146130693951593e-01 1.071816162510269788e+00
8.814108088930354690e-01 1.032050367432457705e+00
8.619100839255279256e-01 1.081035829108707436e+00
8.720684998218291017e-01 1.056405821412280899e+00
8.445449913806867270e-01 1.116506580530187032e+00
8.249104387508440217e-01 1.129713903393010366e+00
8.049514651250179176e-01 1.114368553910752402e+00
8.057630942149861530e-01 1.088126060473025625e+00
8.377173447480281698e-01 1.076597774736728352e+00
8.321488773159514407e-01 1.064965164038016887e+00
8.124680598241649232e-01 1.071245655847157030e+00
