# This is the data for the Hubble and q0 maps for the following parameters: 
#  3072 points, q0f= -0.574, h0f= 0.7304, zup= 0.1, zdown= 0.01
# 
#  h0 h0_err q0 q0_err
7.295786701724317203e-01 2.220846754637387580e-03 -6.951442621242082121e-01 1.646608088375110246e-01
7.292785615458404758e-01 2.217074883668155010e-03 -7.129172628856634830e-01 1.643149269788713729e-01
7.287707897316410000e-01 2.220554233074621686e-03 -7.506866414692892064e-01 1.648147250247526951e-01
7.279947542083183842e-01 2.225700544097259596e-03 -8.173497092801425001e-01 1.660618833582545306e-01
7.281086834838329525e-01 2.215342002183374060e-03 -7.801909492664238499e-01 1.652356849456722010e-01
7.279707214238323454e-01 2.204293885524232031e-03 -7.950878797646683260e-01 1.641393705974036055e-01
7.294792264485596700e-01 2.197843252713643954e-03 -6.553194659308525516e-01 1.611655458591556012e-01
7.282686940710094703e-01 2.202888920481273737e-03 -7.518092805369003262e-01 1.610202609631756487e-01
7.289900009368366351e-01 2.145666681344480034e-03 -6.652315583630100670e-01 1.523547603758899638e-01
7.286349846460241642e-01 2.158717790322372751e-03 -7.039543695413247315e-01 1.524370474262691511e-01
7.290723913017936875e-01 2.161260278955670546e-03 -6.564680781624052663e-01 1.514978634254337819e-01
7.274989288083801853e-01 2.167070145790666973e-03 -7.626918516783456337e-01 1.514651128540967229e-01
7.270436288924114754e-01 2.136140125061829730e-03 -7.940037817532170639e-01 1.518893671647586763e-01
7.261167585882609687e-01 2.146709244173798485e-03 -8.450213287511635363e-01 1.528218965434805232e-01
7.263110290724904550e-01 2.138561156469511153e-03 -8.266414876999841344e-01 1.524223223296005403e-01
7.259209834877718981e-01 2.150302571611013500e-03 -8.852326126897496206e-01 1.540055738480332614e-01
7.262570761675860576e-01 2.160160995231367315e-03 -8.735887557493116073e-01 1.548399826780349486e-01
7.260663645783854703e-01 2.130944903071488750e-03 -8.809994971466387215e-01 1.536465768390498088e-01
7.261372625489057597e-01 2.131500581477000378e-03 -8.810248807363266765e-01 1.548340086943168492e-01
7.257915390826633617e-01 2.154317646270309181e-03 -9.282839019638585709e-01 1.572888638077329926e-01
7.249589543581136386e-01 2.133391213175073620e-03 -1.012130043588066908e+00 1.543121922495914178e-01
7.261253310483484213e-01 2.153912107592281886e-03 -9.221185160344137488e-01 1.548692008674260046e-01
7.251805846006783574e-01 2.150760443087956775e-03 -9.908167618437293545e-01 1.543207215279719102e-01
7.247367111632171399e-01 2.153925026423441236e-03 -9.923639082308804982e-01 1.551794396251344466e-01
7.248909400083014543e-01 2.158224589294589508e-03 -1.014902454379320584e+00 1.565634527044793556e-01
7.254532605581531790e-01 2.164615801300298192e-03 -1.010796573032998191e+00 1.594642240045639203e-01
