# This is the data for the dw statistics for the following parameters: 
#  3072 points, q0f= -0.574, h0f= 0.7304, zup= 0.1, zdown= 0.008
#  dw_up dw_down
1.887622271359702841e+00 1.603550315846150598e+00
1.885013504868340517e+00 1.571770789936437041e+00
1.852791622246610981e+00 1.679992903427007134e+00
1.853683058819197704e+00 1.700345593621304108e+00
1.847112384555555931e+00 1.587220076381490763e+00
1.816675741219248907e+00 1.560125836387206588e+00
1.786533320887959686e+00 1.551332138811997385e+00
1.779897987193074238e+00 1.511125027318026337e+00
1.749053949211249792e+00 1.643041810018553095e+00
1.739731648988482648e+00 1.623302409558180948e+00
1.722800999449544124e+00 1.603144951407152075e+00
1.709652894166544312e+00 1.572747537406564700e+00
1.770937612536188421e+00 1.593615110909650134e+00
1.760488373478311219e+00 1.600738513748751313e+00
1.724995214137880151e+00 1.675336300795491562e+00
1.726974570909819873e+00 1.655567270452868112e+00
1.707617346631297384e+00 1.656013246321560217e+00
1.640751113816976359e+00 1.748894286253563024e+00
1.638062820868351865e+00 1.762692476116717977e+00
1.643847556437360025e+00 1.692062888278492050e+00
1.659610091628680895e+00 1.708801736856529141e+00
1.685763709357415374e+00 1.695740689093672371e+00
1.672242311202034148e+00 1.776289612309508881e+00
1.711593028091155988e+00 1.717597804799569694e+00
1.737275350607615287e+00 1.710325852190565099e+00
1.715620581317975901e+00 1.763430208383139464e+00
1.777949884646544243e+00 1.792485413985575926e+00
1.805994972104181029e+00 1.714411697841476956e+00
1.764225151231625377e+00 1.728323903115267512e+00
1.766650375569951636e+00 1.730717638138213221e+00
1.782621612014809953e+00 1.707958814907870604e+00
1.810708100094722051e+00 1.720433715591175750e+00
1.813496146639680173e+00 1.721437080912943562e+00
1.795098094525065413e+00 1.646260434985673760e+00
1.832461885360012976e+00 1.633415161821380579e+00
1.828606307092002892e+00 1.628416946254382935e+00
1.796077455790960231e+00 1.610522411938018372e+00
1.753102472036890846e+00 1.673294439495194519e+00
1.731350305574636428e+00 1.606489973877864408e+00
1.763257701199786309e+00 1.631954893751885960e+00
1.751393530332036708e+00 1.575438614817704863e+00
1.795800392974049586e+00 1.579089274458945757e+00
1.829190730554796307e+00 1.593542243126109481e+00
1.886562758468103285e+00 1.621756419127237558e+00
1.882634916663861402e+00 1.617389307045397517e+00
1.858890716993561343e+00 1.660553762532672062e+00
1.812588229375696747e+00 1.708077568966328119e+00
1.832917120480817230e+00 1.611919527303879329e+00
1.829106387491043817e+00 1.563190702232872598e+00
1.811118912525289559e+00 1.607809611030047048e+00
1.762394857712967333e+00 1.530480399044493289e+00
1.774776578008838035e+00 1.548023506880091604e+00
1.746769826466212150e+00 1.687074523219882494e+00
1.783441924798766287e+00 1.723495801541756078e+00
1.765241805733103186e+00 1.671375304295719344e+00
1.712478856142549022e+00 1.691746100838696920e+00
1.769961956474661147e+00 1.644955132937467424e+00
1.778221950985503508e+00 1.627429931939369911e+00
1.744520475774391732e+00 1.649261263375933151e+00
1.725540714854002955e+00 1.634016992627278952e+00
1.711960825024670285e+00 1.693345999970691684e+00
1.704080060343167391e+00 1.631827829105738425e+00
1.625032326083979850e+00 1.768850043713234621e+00
1.641587952365501257e+00 1.768011134713219024e+00
1.629382015586307020e+00 1.748219387831372762e+00
1.677059065438609275e+00 1.662665074142401833e+00
1.663758022617044752e+00 1.697454379198663377e+00
1.669353307369933148e+00 1.777552425003128711e+00
1.718583621445834542e+00 1.694729196793927306e+00
1.696206735981428126e+00 1.697113926468175826e+00
1.756584453185692452e+00 1.805806996884768978e+00
1.715348163960905170e+00 1.824138404293900839e+00
1.727223042098990691e+00 1.842698038571652264e+00
1.759769713067007801e+00 1.779621811824351862e+00
1.761210043213034648e+00 1.736395565742401281e+00
1.789068482315715247e+00 1.680910621549173811e+00
1.801318831048201341e+00 1.698612041208515722e+00
1.797404679241354941e+00 1.695945818048310239e+00
1.797851687101111651e+00 1.656368817257666270e+00
1.855340425276164718e+00 1.608048829996594487e+00
1.854656730505727324e+00 1.607539171167852388e+00
1.860897426794974496e+00 1.572293428461175147e+00
1.821013731755565912e+00 1.562861156315480171e+00
1.804865298007076513e+00 1.569122454694075852e+00
1.717580074052481365e+00 1.662715457636295024e+00
1.720715347478881219e+00 1.667611634561996681e+00
1.764906545901920421e+00 1.585797075668198275e+00
1.759834174582341815e+00 1.557130530044802619e+00
1.822981804775259729e+00 1.612440252634641524e+00
1.815624227165909765e+00 1.580536665480548386e+00
1.887958088904315490e+00 1.636608242595809504e+00
1.861693352849002503e+00 1.635540809809863827e+00
1.850753429264634820e+00 1.640687226886909489e+00
1.847574864882444157e+00 1.661493010779061530e+00
1.841076873963805483e+00 1.579210912456802340e+00
1.815594276327729295e+00 1.536893255264390579e+00
1.768094706476188938e+00 1.551559494776566517e+00
1.793360826509305062e+00 1.575501882930507858e+00
1.742141924389404961e+00 1.552228416081773865e+00
1.717953398318809111e+00 1.689155231405968127e+00
1.792042212362989773e+00 1.714775685625153034e+00
1.789224131445241728e+00 1.713278734477181819e+00
1.750307587731186887e+00 1.662101758408679908e+00
1.714624859796236800e+00 1.653837243937454460e+00
1.711897056971443343e+00 1.700528339970938330e+00
1.761372997740556556e+00 1.625973505054190360e+00
1.745536759443411468e+00 1.632040316269001368e+00
1.746775246643206714e+00 1.619687277395774228e+00
1.748006217609839430e+00 1.620589492708756740e+00
1.710366041933627068e+00 1.605503458876865519e+00
1.638974633804551440e+00 1.684855651873537585e+00
1.624163131023455886e+00 1.762678794173628161e+00
1.637868227684935452e+00 1.698246106777035136e+00
1.635556941472049886e+00 1.733042366756999630e+00
1.671872291028764002e+00 1.707657313045199521e+00
1.663924099755522690e+00 1.747531286369080616e+00
1.658269967218642726e+00 1.753281174818296817e+00
1.742020356728573915e+00 1.710708085179444726e+00
1.786721161501154009e+00 1.701682044685889350e+00
1.725856539415750790e+00 1.842528643142409717e+00
1.632609973790996483e+00 1.873113302760251564e+00
1.683660480775306834e+00 1.876189106121317396e+00
1.682736308548978377e+00 1.821207373322927925e+00
1.774539308705959106e+00 1.778170190517802896e+00
1.783528362252063681e+00 1.799982765384746886e+00
1.786414633453021983e+00 1.749944534134503238e+00
1.786626612647518764e+00 1.697113935939584151e+00
1.790408715753389446e+00 1.628670703891158533e+00
1.791497523537793013e+00 1.628734989619772477e+00
1.786267417471067542e+00 1.641412305482226053e+00
1.832768224289405889e+00 1.576692319957474497e+00
1.804508416750903566e+00 1.617681178624852834e+00
1.799534757896995574e+00 1.572599424249990108e+00
1.835696910795972192e+00 1.573535505688796965e+00
1.757608680532269485e+00 1.605748366726276188e+00
1.735328019047212456e+00 1.674522740838070733e+00
1.706657531842513009e+00 1.607745062002382541e+00
1.766240567660321670e+00 1.548876204181190763e+00
1.773988472719710829e+00 1.546040534743513772e+00
1.807151152574424158e+00 1.585069331842102747e+00
1.818539335747134000e+00 1.577423604083279640e+00
1.831171148892983380e+00 1.637774341252673072e+00
1.889865165053582485e+00 1.587659283026776613e+00
1.871177400096597720e+00 1.604979795150146105e+00
1.876715816809705561e+00 1.608684118978666477e+00
1.812882316967121765e+00 1.577436178965855307e+00
1.832858065001438330e+00 1.488578900785945569e+00
1.776660121156352412e+00 1.469088012397445686e+00
1.770896758587411801e+00 1.489315135079105401e+00
1.728252566598116102e+00 1.449292446939384416e+00
1.738335057474194034e+00 1.527519973704739131e+00
1.750172449127908259e+00 1.687055867098324224e+00
1.796741073024854307e+00 1.755644173034746736e+00
1.773000257797237023e+00 1.790235621760257301e+00
1.764659129874027510e+00 1.741472408615555745e+00
1.740331522468086867e+00 1.714657899227327587e+00
1.692872602734307730e+00 1.748711764619493403e+00
1.682135867127675599e+00 1.752527248565774798e+00
1.731263190729372736e+00 1.663313813456210877e+00
1.696765033630766473e+00 1.657379901484534068e+00
1.710599098862928713e+00 1.660527421417639982e+00
1.676278239486516997e+00 1.701357115932689013e+00
1.674361850249792560e+00 1.669925231274156818e+00
1.639792682478028008e+00 1.711732626924818090e+00
1.619189948657471456e+00 1.718774285133928270e+00
1.637404044667740921e+00 1.692814319696823944e+00
1.647837299383006604e+00 1.733120350236732277e+00
1.669642476675970988e+00 1.701724704775227970e+00
1.668672161068288418e+00 1.768676098005053099e+00
1.746787361491412449e+00 1.773056979045965154e+00
1.688610890505204187e+00 1.781600064145590689e+00
1.671565285468363804e+00 1.750511308941453903e+00
1.727840599161811985e+00 1.800460684950049961e+00
1.707765573751224952e+00 1.918325913059295118e+00
1.647602275868585764e+00 1.872973685267058652e+00
1.635071320821431584e+00 1.876876839195232405e+00
1.724006873669086781e+00 1.829397876673747536e+00
1.784223356128721294e+00 1.775164088111032878e+00
1.751373997649662062e+00 1.823888586113002752e+00
1.745973295659463798e+00 1.729572795849714462e+00
1.750772955675373277e+00 1.728623082477698247e+00
1.759055286035106969e+00 1.700529019869002845e+00
1.773706470552464776e+00 1.691583791477624832e+00
1.744214309833242549e+00 1.643967859814396748e+00
1.738266165607140090e+00 1.633253086017423694e+00
1.797918793628432432e+00 1.558324633582338192e+00
1.808751291387764359e+00 1.562061530684324628e+00
1.793301295927337780e+00 1.598629387048389194e+00
1.829790917085226676e+00 1.579892270732328852e+00
1.757105681481257120e+00 1.626894720613649037e+00
1.701948204330269609e+00 1.620340078155066976e+00
1.737739578476813040e+00 1.559013306572657021e+00
1.745228786841567237e+00 1.604854043058150603e+00
1.806621682615419111e+00 1.624859571478284970e+00
1.765148527320996141e+00 1.583607618013495255e+00
1.819149402578294383e+00 1.568437803170084299e+00
1.796759277457584458e+00 1.602301231330528486e+00
1.925002724500892937e+00 1.559681601897185521e+00
1.919782224659561054e+00 1.571931404461714976e+00
1.859772632533473358e+00 1.529179187222079905e+00
1.822473485894744671e+00 1.560791637179382407e+00
1.834260104099393995e+00 1.509843857711582027e+00
1.775092676779190581e+00 1.449473654293924163e+00
1.774875409174847096e+00 1.469069936158146961e+00
1.744370714206188167e+00 1.473613243287892116e+00
1.739013494940000459e+00 1.489028678545517792e+00
1.723581434517486910e+00 1.607768085028209448e+00
1.755001131819993621e+00 1.638992805594810420e+00
1.817414602654828348e+00 1.628874770826367335e+00
1.732325795528871337e+00 1.749620137231039596e+00
1.734236460169490179e+00 1.709015744447502927e+00
1.719130072268391318e+00 1.709777256943796120e+00
1.723250640711480264e+00 1.721353889691228378e+00
1.660041357584851163e+00 1.698212343781388967e+00
1.668741669426633489e+00 1.760902016275326609e+00
1.678270254350241908e+00 1.698447175757146876e+00
1.689877146448910183e+00 1.676244963629102358e+00
1.700956966492913169e+00 1.661922067227892263e+00
1.716046408453754113e+00 1.759306566818422679e+00
1.647088836707251813e+00 1.758604653949187968e+00
1.630388464209129085e+00 1.709752373893238753e+00
1.623707767675079738e+00 1.725767969832301851e+00
1.629012632645040037e+00 1.693752011116412826e+00
1.639223349044044431e+00 1.721597497703735824e+00
1.674814062757978839e+00 1.723815665084475812e+00
1.719914978223878066e+00 1.790767651766509871e+00
1.733419551965995176e+00 1.812255323875133550e+00
1.649566547832402197e+00 1.811418780471729661e+00
1.681294059772551419e+00 1.795493500544601551e+00
1.665510272124413937e+00 1.857998812986976889e+00
1.716249422623085996e+00 1.824651656422516366e+00
1.652991637835474981e+00 1.946237535310525457e+00
1.657639724442986351e+00 1.919531680330644585e+00
1.633392032305639008e+00 1.881036015765904956e+00
1.710544796685847357e+00 1.829771883405878263e+00
1.765925123334022073e+00 1.788200288460979559e+00
1.739727772070308820e+00 1.741943430439661933e+00
1.733099275815401796e+00 1.730750963468522974e+00
1.735034082417091117e+00 1.730725574771105668e+00
1.700405238387227680e+00 1.737201349230624414e+00
1.730386004423119406e+00 1.685607490154952481e+00
1.736505904050172466e+00 1.682489627084041484e+00
1.744233005487975996e+00 1.617952370155205211e+00
1.795894340237162101e+00 1.593160286691343019e+00
1.781471478675529463e+00 1.592444093224012702e+00
1.789335359333446673e+00 1.587235887700438663e+00
1.798955947976818459e+00 1.563889758034721966e+00
1.807857790898695916e+00 1.560614604083966572e+00
1.760682955812060246e+00 1.623131394580713538e+00
1.726925493327090555e+00 1.588618433943575825e+00
1.736600731104577022e+00 1.573571405730806338e+00
1.739020250700149983e+00 1.555300264801897203e+00
1.834132180360976694e+00 1.612496229934612613e+00
1.765463291092737252e+00 1.574467765499338201e+00
1.795876655020428148e+00 1.603532841237326645e+00
1.833805734983277480e+00 1.560580661045971151e+00
1.908599946185129292e+00 1.546243272053723805e+00
1.929972556566466046e+00 1.565747188038704829e+00
1.867980954930403836e+00 1.510984832077927775e+00
1.854708744100289630e+00 1.526839236395806321e+00
1.817598247792766131e+00 1.534824511147013126e+00
1.809112505943761606e+00 1.470772801786357498e+00
1.785941828584252100e+00 1.443126218410122119e+00
1.770820990284684315e+00 1.468596402321649785e+00
1.769153636266252327e+00 1.502964458013771765e+00
1.763466651827133580e+00 1.490886415446088131e+00
1.777345995886141283e+00 1.615233543811339434e+00
1.775866736891628106e+00 1.619636018454044368e+00
1.811011410860265958e+00 1.675364231740324117e+00
1.784536721607328014e+00 1.655523119890197625e+00
1.788838575495086625e+00 1.671814418035237892e+00
1.723778531637143896e+00 1.722253567656745643e+00
1.676645559613865633e+00 1.692768343356069405e+00
1.648152841787627221e+00 1.695827082535773966e+00
1.658401971448231649e+00 1.699709831934979265e+00
1.667907710132907395e+00 1.707695807177202152e+00
1.705967321511895340e+00 1.648140832532573263e+00
1.698312022121663656e+00 1.675645276187115451e+00
1.736933271537159706e+00 1.703796178903234093e+00
1.631396994202256590e+00 1.852824584166922195e+00
1.648288743656542321e+00 1.807089064633887299e+00
1.598667110961029092e+00 1.732379148315295048e+00
1.610184144031995945e+00 1.791537184494448987e+00
1.627515334380538636e+00 1.752371690407281912e+00
1.675131273111041263e+00 1.757435732931395433e+00
1.733868244554314542e+00 1.785623028285865610e+00
1.723056870263822482e+00 1.819802640172697439e+00
1.707196185916261877e+00 1.847932341579565207e+00
1.653013924991803885e+00 1.863969725184922321e+00
1.654139882810340190e+00 1.849122797037873411e+00
1.690789502200319427e+00 1.776569184389459544e+00
1.673489916142711476e+00 1.891102934493460674e+00
1.701796182541613467e+00 1.902889175236074593e+00
1.657136062284518152e+00 1.948772134558165448e+00
1.654446431767292891e+00 1.950504565467886087e+00
1.636806938166364134e+00 1.874011976863440454e+00
1.671587684564312948e+00 1.810859256112528071e+00
1.762213302091009792e+00 1.706302172008628215e+00
1.742208565618913907e+00 1.741761522472918600e+00
1.736252239420548182e+00 1.728839611131064657e+00
1.694926154521222195e+00 1.720598581764259505e+00
1.694926154521222195e+00 1.720598581764259505e+00
1.694960683568611737e+00 1.726465758085947044e+00
1.708815101544623127e+00 1.714136978223293140e+00
1.743976672495356706e+00 1.671126875060352068e+00
1.717755532732284873e+00 1.611675926108041113e+00
1.767530691232161999e+00 1.564490649694636026e+00
1.792465958352680300e+00 1.538955382270752903e+00
1.784512635157728955e+00 1.588505013774795582e+00
1.784073705294326517e+00 1.578100631705595447e+00
1.823653168172044259e+00 1.557286293774502672e+00
1.739115046763843209e+00 1.605161487339485271e+00
1.747568797915786343e+00 1.600319706108897178e+00
1.759379698739233611e+00 1.599256051164602344e+00
1.760908976591716302e+00 1.553693688032290243e+00
1.804067021328650711e+00 1.549890043086726177e+00
1.781328608368627053e+00 1.572432707350281733e+00
1.777275584513299256e+00 1.616676690835638919e+00
1.858870658676747167e+00 1.575060706131588217e+00
1.918903814506368155e+00 1.522501149495599559e+00
1.929002508656803672e+00 1.509650957938386995e+00
1.899696880507007135e+00 1.516768807155994381e+00
1.840319709453736019e+00 1.545542484287111717e+00
1.791279513832632064e+00 1.559605445934664880e+00
1.817843986629735564e+00 1.476099785222333871e+00
1.785464957300874289e+00 1.441851844876318678e+00
1.795324317145454929e+00 1.484899686306342392e+00
1.777877611377283618e+00 1.483045116881962278e+00
1.772778978678768658e+00 1.575628825986218118e+00
1.795393253517007404e+00 1.579403508494307440e+00
1.799415505743032995e+00 1.648139783847057060e+00
1.755798727396979286e+00 1.650496753608816203e+00
1.731582815537522135e+00 1.680085623713846399e+00
1.750791580388255886e+00 1.675623969264696367e+00
1.755767854380142712e+00 1.637755277609241000e+00
1.750003603515413397e+00 1.662950381474403772e+00
1.715135902543672319e+00 1.739408128591699132e+00
1.674085795269190990e+00 1.696864819358401499e+00
1.675104840652820393e+00 1.704934611173308578e+00
1.676438832686140357e+00 1.723186941570612252e+00
1.680464238362747054e+00 1.705898662429925716e+00
1.696585674603455329e+00 1.680621812555314509e+00
1.700613544689124179e+00 1.710232890852711352e+00
1.714758911346745407e+00 1.755409325489981187e+00
1.586757840995503654e+00 1.793780197931428066e+00
1.589625168213469220e+00 1.846041977361222663e+00
1.605899354376651322e+00 1.799856012891339674e+00
1.633040202931883789e+00 1.757104970878606620e+00
1.654814112817222016e+00 1.708716269679106725e+00
1.748434821785880278e+00 1.762619948906854805e+00
1.741560102598971760e+00 1.824459507495043820e+00
1.696113813397497783e+00 1.833421964883592103e+00
1.646631242617575763e+00 1.874292983298902371e+00
1.662116999283510088e+00 1.916534346437790859e+00
1.666162202461731301e+00 1.824015630171311075e+00
1.669076037865647066e+00 1.875437089862588946e+00
1.644904201811898226e+00 1.939319885879749128e+00
1.668792229334399524e+00 1.895539519385661009e+00
1.634013364123367840e+00 1.972312546405815770e+00
1.633368178930295622e+00 1.946916946789727154e+00
1.684423389385140579e+00 1.808327633757508046e+00
1.702395713911736275e+00 1.720443149905415581e+00
1.753566152581278903e+00 1.713137046355810655e+00
1.729764732188478149e+00 1.714771537468882778e+00
1.694926154521222195e+00 1.720598581764259505e+00
