# This is the data for the Hubble and q0 maps for the following parameters: 
#  3072 points, q0f= -0.574, h0f= 0.678, zup= 0.1, zdown= 0.008
#
#  h0 h0_err q0 q0_err
7.261840154541668868e-01 2.398162936628395626e-03 2.414717629840242186e+00 1.588293030561681585e-01
7.260797218059233948e-01 2.396048402499298662e-03 2.409493896288635195e+00 1.587249311945812535e-01
7.254863732574182711e-01 2.382524689006515917e-03 2.381951482173426449e+00 1.577517341027098174e-01
7.259540317784695107e-01 2.405782472768596379e-03 2.471191182104550244e+00 1.616386334224263477e-01
7.256938461207734781e-01 2.404602238342620421e-03 2.459123511587319122e+00 1.617528081457864919e-01
7.264901811723374347e-01 2.398865924685045139e-03 2.507826179187497839e+00 1.616033527306853790e-01
7.266067365875976680e-01 2.400754885847159684e-03 2.485161529062919872e+00 1.609770381172758169e-01
7.269945753806051902e-01 2.416181335691065541e-03 2.496251604013052461e+00 1.633246896485446020e-01
7.277529290841802112e-01 2.416886666783980928e-03 2.524956804283615242e+00 1.626231764958547266e-01
7.285077627542547729e-01 2.431605950843251235e-03 2.568155578847318932e+00 1.642911741240480061e-01
7.281240867288500951e-01 2.472122817034502762e-03 2.566188078088363689e+00 1.654170037371084367e-01
7.277013155800448052e-01 2.485798393553464124e-03 2.538614511481048108e+00 1.684576985683763350e-01
7.273547206317954039e-01 2.479584961189832109e-03 2.501963293376201047e+00 1.663019188895670242e-01
7.267357014406099491e-01 2.470830885753023693e-03 2.447906608510542981e+00 1.649771584388739776e-01
7.271431129665699711e-01 2.467107393102050544e-03 2.434869442298424058e+00 1.649120730264929946e-01
7.267554516745587945e-01 2.465456412018657457e-03 2.415475869642477402e+00 1.638344360609805261e-01
7.265314405335879799e-01 2.440585199099946923e-03 2.374780577262338266e+00 1.606520122341955348e-01
7.261853595232964365e-01 2.426720407075849423e-03 2.358155698139083434e+00 1.600325259774105779e-01
7.264286516649862691e-01 2.429487828866854632e-03 2.387389681962843735e+00 1.599600553450904461e-01
7.273998636713321364e-01 2.441015880280795677e-03 2.491713938942422768e+00 1.626906006421966477e-01
7.271762691421719271e-01 2.438440727266337482e-03 2.474850518196897831e+00 1.613587156047764926e-01
7.267644317460932868e-01 2.413724601337900386e-03 2.441023750262255376e+00 1.595765553634867218e-01
7.271893473663988416e-01 2.417431114900179048e-03 2.473073444774631202e+00 1.597605033826144105e-01
7.264291070315158638e-01 2.391651954088055802e-03 2.408005140767064844e+00 1.574471342530821549e-01
7.260206796085691971e-01 2.387516035520535415e-03 2.375525819281180340e+00 1.562509343731224021e-01
7.266846653263034916e-01 2.385012395501639841e-03 2.438493551697199724e+00 1.569680931197360019e-01
7.262287394875972524e-01 2.389613331337631010e-03 2.421528474489274441e+00 1.584258962590807951e-01
7.259130498447643465e-01 2.387454964135071918e-03 2.411855841066182116e+00 1.584229077524015317e-01
7.254351433837811225e-01 2.380158783161597045e-03 2.381101932049303205e+00 1.576667607792764103e-01
7.257726144148631819e-01 2.386577673608695268e-03 2.423442330037405057e+00 1.584706315162895118e-01
7.258713806084348130e-01 2.410098013821250842e-03 2.463485099145125812e+00 1.618692405416146951e-01
7.262777701932690011e-01 2.396127103495296600e-03 2.495372225686138368e+00 1.608096573458334955e-01
7.264752207840873277e-01 2.402982868398888944e-03 2.477999365840646284e+00 1.610514821518867767e-01
7.264305168873963492e-01 2.394075489419996566e-03 2.481597124742199512e+00 1.607374482614370159e-01
7.270915949860563554e-01 2.396625607726278039e-03 2.497483079476530587e+00 1.610135285167274277e-01
7.275706316490415659e-01 2.411762836358638182e-03 2.522226559630663889e+00 1.626192582559397859e-01
7.280247446288663493e-01 2.433574432824154102e-03 2.546043062315848982e+00 1.635761081931902394e-01
7.285754899849913313e-01 2.456718536450226784e-03 2.577573265693143600e+00 1.662154083767250212e-01
7.285561531169901794e-01 2.481250202174861870e-03 2.569680750683570825e+00 1.658205071977083001e-01
7.278500765928805905e-01 2.482899941280190727e-03 2.547180934754086579e+00 1.666894491739989714e-01
7.272549758212467630e-01 2.477073447307145092e-03 2.478554841561487976e+00 1.655259803785436301e-01
7.271579933738648860e-01 2.482458212719882828e-03 2.452977165089468947e+00 1.650576758252487730e-01
7.276103086146142873e-01 2.469511937801391853e-03 2.473546653047109078e+00 1.635824054926914017e-01
7.267936143020831130e-01 2.465722561719252328e-03 2.418890854248115119e+00 1.639991269456106682e-01
7.266522370182544321e-01 2.469398041143342892e-03 2.403152576803597285e+00 1.634554334742478743e-01
7.268160531406723246e-01 2.436402177602423492e-03 2.386783630416629443e+00 1.604801403931352954e-01
7.267872054149756567e-01 2.444138197992133318e-03 2.436836488452866600e+00 1.609201571746064763e-01
7.265962812396599135e-01 2.456602232080374888e-03 2.425450175085482662e+00 1.631489315428632791e-01
7.271836577626011877e-01 2.441007926782750182e-03 2.486694332362193727e+00 1.620194434617295842e-01
7.269239757759922149e-01 2.439373812187514614e-03 2.464401212505899608e+00 1.612864407189513183e-01
7.272672176197494398e-01 2.411247133969864325e-03 2.465608862610804142e+00 1.584282861767051520e-01
7.277495964605855683e-01 2.416587351532983700e-03 2.493113721884071765e+00 1.588478212245049981e-01
7.273126328943841923e-01 2.412992183311213085e-03 2.482930010979353508e+00 1.572354490160826901e-01
7.264759095301763780e-01 2.397097956380795248e-03 2.387844752239471013e+00 1.563960045045507397e-01
7.261653954970017644e-01 2.378389481707531353e-03 2.395645021276825659e+00 1.556270468892692604e-01
7.270421866899665631e-01 2.381280602644693638e-03 2.459341804717690039e+00 1.567085716837511855e-01
7.263805214305651958e-01 2.384088013272620769e-03 2.425893663442721504e+00 1.575739151556641293e-01
7.260890976326238588e-01 2.374253664323626271e-03 2.427133467769037267e+00 1.579920357582129120e-01
7.256141492129243309e-01 2.375083404033420491e-03 2.391094111718091497e+00 1.574753517868867081e-01
7.256406506074932761e-01 2.375591718455968577e-03 2.391643977245330177e+00 1.576000560791177008e-01
7.257102628845474301e-01 2.396735623330748660e-03 2.458430080799589579e+00 1.614537183112028096e-01
7.260898686154698689e-01 2.381825405246780318e-03 2.489182647090409262e+00 1.603355958759568600e-01
7.262344824233835094e-01 2.409077209587284947e-03 2.482434255117626165e+00 1.616138033522857009e-01
7.264270365338009183e-01 2.397696406785962495e-03 2.485878240975018638e+00 1.606508016977899467e-01
7.273339501041198307e-01 2.403281820018938336e-03 2.510823109990357516e+00 1.606691336293159522e-01
7.267491310911287083e-01 2.392046023512327171e-03 2.488502627313376792e+00 1.610100689780192551e-01
7.273086190858899514e-01 2.414345760649646167e-03 2.506161093216663804e+00 1.626131023519291063e-01
7.277979852805849248e-01 2.428611471774530690e-03 2.539058104934388993e+00 1.634149308182258342e-01
7.286587957082132361e-01 2.443311198164595938e-03 2.574361357124808514e+00 1.607346407843056602e-01
7.291860779532602921e-01 2.468653050913875453e-03 2.600800942800117976e+00 1.664668527774112727e-01
7.292011509308335970e-01 2.478542516561866877e-03 2.602739122552140572e+00 1.636551897959604707e-01
7.285351632624860185e-01 2.499638439591693115e-03 2.556031398178163272e+00 1.682479757226356121e-01
7.272700613909537370e-01 2.480673782747041308e-03 2.474848978263364696e+00 1.656290797154762184e-01
7.281624258603582867e-01 2.459745262099374049e-03 2.464606515311040802e+00 1.599857419609159170e-01
7.278218150284667676e-01 2.474734979697658203e-03 2.477896228471383022e+00 1.634764483935274293e-01
7.271454964592949377e-01 2.474170233524783640e-03 2.469293454659880815e+00 1.648769032931488021e-01
7.267451480919921991e-01 2.471806048038842438e-03 2.419024013204412071e+00 1.639512672269928806e-01
7.267592840563221745e-01 2.456797151300761563e-03 2.383599249107952733e+00 1.615231333387056600e-01
7.274882193469105474e-01 2.456461495498105281e-03 2.472582675177132483e+00 1.625893016985336392e-01
7.268848164225734099e-01 2.449729129524846893e-03 2.454313599772259380e+00 1.612840074085926667e-01
7.268264461145117483e-01 2.442865588643299696e-03 2.452005163374649133e+00 1.613931824594108111e-01
7.273167680332237595e-01 2.449756045511209800e-03 2.487020296817149312e+00 1.611984449711534317e-01
7.265738299242620046e-01 2.419763966716140854e-03 2.413646665031311755e+00 1.596019333430636067e-01
7.270459528141831607e-01 2.402969954439197840e-03 2.441826176060840403e+00 1.574653152951008273e-01
7.277410266050650112e-01 2.427816404774084651e-03 2.484805402320557910e+00 1.596444365138064425e-01
7.274139885006966066e-01 2.407033393935009875e-03 2.487535622674801328e+00 1.569805084684393337e-01
7.270893663276223329e-01 2.420996017534929583e-03 2.459610270865028703e+00 1.593809160021548710e-01
7.270456349443922273e-01 2.409161514962467141e-03 2.461588813497991080e+00 1.578801556377159021e-01
7.262784024675982275e-01 2.387121550651152575e-03 2.394545292083150922e+00 1.561438880518648264e-01
7.266240110623051196e-01 2.374800199042916091e-03 2.453422353827401814e+00 1.567659458209120227e-01
7.268928053656064092e-01 2.371289440348118161e-03 2.467408785258211168e+00 1.572217244770131861e-01
7.262431142624643510e-01 2.368191727853075947e-03 2.432658995602051455e+00 1.571410416537083188e-01
7.254157418017004311e-01 2.365960999531839960e-03 2.392131692578216562e+00 1.571478828607391076e-01
7.253466346479514604e-01 2.373075847494412853e-03 2.370178372678588996e+00 1.574897427674648298e-01
7.256013930500150311e-01 2.384052990744511824e-03 2.414192479134599445e+00 1.596049946443003631e-01
7.262510261862975547e-01 2.378088465065924129e-03 2.480718783546040918e+00 1.602156403196737244e-01
7.259894364304305681e-01 2.378004213467615948e-03 2.456331148696640820e+00 1.603487892198839637e-01
7.265519141670638836e-01 2.391196899651767526e-03 2.481161033506402269e+00 1.604114890692070472e-01
7.269364011543236748e-01 2.387149771367313641e-03 2.509099190761290288e+00 1.592666259791978567e-01
7.274709138952396570e-01 2.394613364271181658e-03 2.527629274153996075e+00 1.600966374023300443e-01
7.269704949084704326e-01 2.388737547223881378e-03 2.502488074500141213e+00 1.600846730290616249e-01
7.273877448364273191e-01 2.428324716625030518e-03 2.525295434842981912e+00 1.633716554689755296e-01
7.283691743896059112e-01 2.451793437752215841e-03 2.555059300671194134e+00 1.638798412319519837e-01
7.285548267930070931e-01 2.440399650704668747e-03 2.573698527738852437e+00 1.633542607753764586e-01
7.286466560510189705e-01 2.446680047187953320e-03 2.569255628593243745e+00 1.635437425717516935e-01
7.290436056088002159e-01 2.461377121790980348e-03 2.602474369738095206e+00 1.659862946950918794e-01
7.288761628185913555e-01 2.487458601669807409e-03 2.574923681653836560e+00 1.656902821106410184e-01
7.283670003949773708e-01 2.487218293016374426e-03 2.477313801163995688e+00 1.635993179173072520e-01
7.279931978469473819e-01 2.470916115990234429e-03 2.458253078732299368e+00 1.613722643908571674e-01
7.282566831052816880e-01 2.454128693277362900e-03 2.477488129521417282e+00 1.593351036734932114e-01
7.283203976554546433e-01 2.456447089933646091e-03 2.473649671877026890e+00 1.565487322822099459e-01
7.271028706515705320e-01 2.456029216144522617e-03 2.415240350982108986e+00 1.605160025290738868e-01
7.268493953143779773e-01 2.469325451429158890e-03 2.450378322130141839e+00 1.640837869941226823e-01
7.267612589660292777e-01 2.479298699571885669e-03 2.369246952045964694e+00 1.621579333861414562e-01
7.272087493586578688e-01 2.467258336377562908e-03 2.458777135795290114e+00 1.635295002528096009e-01
7.277529518691183696e-01 2.452394766562800317e-03 2.486909249624317919e+00 1.617204531831325787e-01
7.270372299669375371e-01 2.437176263042704037e-03 2.478737309726124050e+00 1.599603512047651221e-01
7.273257735774633082e-01 2.419973827713244041e-03 2.479867946657371647e+00 1.610672425400217211e-01
7.276849721559359718e-01 2.420034716582428538e-03 2.490457685638728602e+00 1.564450327839895794e-01
7.267056703581028509e-01 2.419085481113721851e-03 2.400350247390089287e+00 1.591114573942638277e-01
7.269899533922576929e-01 2.399169860124777433e-03 2.426813271654410187e+00 1.574788630635357845e-01
7.277023785823807378e-01 2.417089719777552100e-03 2.457746697138630143e+00 1.580028890128573893e-01
7.274046292204566777e-01 2.411746268030101788e-03 2.451548311310383088e+00 1.578757796466301322e-01
7.271309931947034233e-01 2.409722593743564290e-03 2.442983626008091047e+00 1.581725681272550810e-01
7.274267104814094997e-01 2.414287796291014233e-03 2.468303397216761397e+00 1.583135411040847706e-01
7.273184571137216725e-01 2.415046207865224719e-03 2.466389889862883766e+00 1.603527328037792077e-01
7.266635263790202082e-01 2.398187984361161568e-03 2.430639383670510245e+00 1.572908132331762021e-01
7.269808885157090783e-01 2.367483535517883163e-03 2.470885413265953900e+00 1.562974676481747871e-01
7.271374174865418150e-01 2.374534497078803659e-03 2.474682947826706503e+00 1.572162480506629212e-01
7.262714737329232229e-01 2.355789594454305285e-03 2.426663331911833144e+00 1.562489818641714656e-01
7.257098390152706413e-01 2.363203425655026769e-03 2.386127748725618947e+00 1.566645382888303684e-01
7.254438305115517016e-01 2.369203582732052997e-03 2.377187186669612817e+00 1.575200083390459194e-01
7.256316257398548464e-01 2.370569548713943094e-03 2.379135398612728380e+00 1.574472922040510148e-01
7.260225966669696662e-01 2.371181374956822085e-03 2.446196225424209558e+00 1.585818441907721754e-01
7.252384279687107416e-01 2.364499268987282042e-03 2.415091888989804758e+00 1.597487345702778838e-01
7.258488516409036251e-01 2.370694413202874707e-03 2.446694138766089210e+00 1.593737662277915079e-01
7.264317442134164970e-01 2.363332376826264309e-03 2.476154402818799394e+00 1.584132471817858157e-01
7.263525106314300261e-01 2.369795993752618450e-03 2.464235231164292994e+00 1.585855002194518359e-01
7.270666285535570816e-01 2.369626945956994270e-03 2.500079000517628547e+00 1.592719834342202490e-01
7.270950422142629099e-01 2.388695175225585051e-03 2.507818057471202788e+00 1.601057997511511344e-01
7.284386754656294594e-01 2.423195486089302440e-03 2.567004527813155246e+00 1.596516348905659688e-01
7.283741390882326749e-01 2.439503400205037496e-03 2.561637999200285343e+00 1.600802068057972094e-01
7.283687405065927267e-01 2.443290378800114845e-03 2.566462514523883076e+00 1.686514319460558908e-01
7.284212043522716451e-01 2.444158286197406146e-03 2.566103078529074821e+00 1.638318218253511926e-01
7.286825101681592143e-01 2.437329065133503857e-03 2.584353218885099057e+00 1.635761529344907650e-01
7.289587666460597415e-01 2.439701178990869718e-03 2.556896394346965362e+00 1.620971502708010992e-01
7.288799128757964541e-01 2.465839744635835683e-03 2.537039010078478984e+00 1.631489234196263072e-01
7.279546090509932954e-01 2.467573758340967094e-03 2.465084420592270842e+00 1.629269755212106874e-01
7.283334955989551052e-01 2.451538277094784252e-03 2.488124705008674997e+00 1.591064854462701239e-01
7.287685598872797321e-01 2.438113790245294114e-03 2.505611796112110934e+00 1.586439359876020139e-01
7.288162816348491280e-01 2.447926029890774759e-03 2.495275015333784818e+00 1.579784903202208213e-01
7.275193715428958097e-01 2.458307689894543256e-03 2.420223519780038579e+00 1.598967218706391358e-01
7.264045238913103830e-01 2.465209123721875516e-03 2.357613184055858735e+00 1.607913366024173174e-01
7.264665194570596451e-01 2.469933582798109796e-03 2.398841396910414758e+00 1.640113951216287669e-01
7.264506047495109531e-01 2.466880092622818123e-03 2.392694504728586136e+00 1.631426982886917953e-01
7.272081394710827595e-01 2.461141436050714656e-03 2.433605588240959072e+00 1.619598940061853232e-01
7.264707165247670240e-01 2.418227226735091429e-03 2.416342208797164659e+00 1.594531841744429301e-01
7.268105567030996861e-01 2.406472098199468734e-03 2.442314234734039413e+00 1.583239566934975529e-01
7.270868888500242599e-01 2.405027838884393060e-03 2.458090135564640732e+00 1.586521273402571874e-01
7.273998710299196535e-01 2.393492828905686379e-03 2.451685267353364672e+00 1.570317029635122374e-01
7.269635555317542908e-01 2.398221686551682552e-03 2.423693073911817208e+00 1.574430041904546218e-01
7.268239680924348800e-01 2.392899311475971732e-03 2.412734536645408490e+00 1.569834039323703689e-01
7.274533024908386158e-01 2.405766235678173312e-03 2.432586511921011940e+00 1.569951698799720019e-01
7.273865734198864397e-01 2.396067811255607385e-03 2.437922444806766009e+00 1.565670682771900801e-01
7.272045633505213047e-01 2.402160678391506571e-03 2.419932695285178958e+00 1.566532443976052513e-01
7.273771249737633893e-01 2.404754137918220947e-03 2.442730781731548895e+00 1.571335243401720261e-01
7.273922046492319327e-01 2.416455511555827725e-03 2.464650840542889743e+00 1.581228078073038945e-01
7.275827637051380803e-01 2.419345406974854687e-03 2.469446682860576558e+00 1.597339608371189379e-01
7.270455152287977896e-01 2.390283580340549479e-03 2.441494291274938888e+00 1.569233295646063342e-01
7.272704676269441393e-01 2.367356901531561357e-03 2.475707145331425441e+00 1.559560260547713795e-01
7.273004298945996426e-01 2.370639748497841304e-03 2.478022138532658847e+00 1.569169748150630872e-01
7.270592962442187224e-01 2.346649047620485377e-03 2.455939829689453457e+00 1.549409086132141899e-01
7.262764862240131958e-01 2.362512422762570383e-03 2.416267803561811256e+00 1.563762075449116884e-01
7.269197770371894629e-01 2.351096654237637158e-03 2.470532555365176020e+00 1.552439063725910839e-01
7.270472021413143526e-01 2.371342783336374306e-03 2.477878522307602971e+00 1.569988711100221146e-01
7.264310266782296743e-01 2.355998249845041564e-03 2.496621418811276971e+00 1.574196890475940136e-01
7.260544519708075351e-01 2.348910957498826814e-03 2.469261188640325955e+00 1.581243282045924625e-01
7.268384810737950064e-01 2.360226055686701335e-03 2.526519901988253824e+00 1.582346228406164845e-01
7.268914622756229571e-01 2.354446740187972602e-03 2.516788770399196906e+00 1.570788127146414970e-01
7.263089153493504924e-01 2.361310915366750425e-03 2.474620931491778641e+00 1.583244888452229882e-01
7.262722041745817148e-01 2.360865116059540202e-03 2.468483721682111387e+00 1.584693113136408094e-01
7.267972432264515614e-01 2.376739251052892559e-03 2.477596566919826326e+00 1.594640304201624392e-01
7.268933628141064363e-01 2.386492200797602544e-03 2.486040066174229679e+00 1.602187006925295532e-01
7.274562327918391302e-01 2.425027710356857710e-03 2.543002249785372815e+00 1.609381986930772390e-01
7.284679918978627100e-01 2.447042595593515446e-03 2.603388492932103393e+00 1.638043966918265038e-01
7.286478570098414709e-01 2.453567721342671606e-03 2.609165207557352151e+00 1.631333314986152527e-01
7.286073173428887495e-01 2.443410291043046460e-03 2.616997887814484614e+00 1.651660759781906074e-01
7.287278842430947590e-01 2.429843571108214213e-03 2.578696653814694262e+00 1.622050052507542639e-01
7.286622896046247577e-01 2.425080767319592878e-03 2.547721317426920429e+00 1.642316062217032413e-01
7.288773591019124254e-01 2.453664343928183608e-03 2.538360204955399269e+00 1.619269075186101636e-01
7.285167884747114631e-01 2.452838068166072333e-03 2.523554770173601636e+00 1.590403600892774105e-01
7.285327044228881999e-01 2.460029142293192281e-03 2.500713171259643541e+00 1.629854153598873645e-01
7.290134067268674301e-01 2.446723613409901039e-03 2.523312416531369173e+00 1.591272589519003300e-01
7.292926093101486096e-01 2.429833775433158389e-03 2.540254849463153164e+00 1.559727703708468360e-01
7.291431468419815598e-01 2.440728583550445027e-03 2.523912307306230396e+00 1.563986693910272285e-01
7.285396505700786340e-01 2.448121872970489884e-03 2.481102486881135771e+00 1.573562898507838981e-01
7.275609560658453656e-01 2.427279910533465535e-03 2.461550580078876838e+00 1.589843216224612332e-01
7.274480869002247774e-01 2.436836187493391422e-03 2.456591325493314493e+00 1.565371812539572138e-01
7.267629369361052749e-01 2.432314100218444745e-03 2.401874440177870440e+00 1.572497551941234861e-01
7.272121624205144519e-01 2.453992076870620438e-03 2.419367802062828865e+00 1.604068763291203459e-01
7.265635274919823861e-01 2.427653453520739295e-03 2.393314802855560419e+00 1.596642668577888668e-01
7.267752749903760856e-01 2.411719542799114786e-03 2.443541773848734167e+00 1.587264153228239993e-01
7.268951961981056087e-01 2.407719965002855841e-03 2.418652581221686138e+00 1.579388929828249299e-01
7.271172344303965529e-01 2.401239460534681028e-03 2.444688270145952469e+00 1.578586352063121867e-01
7.271378975210971429e-01 2.390662854055343369e-03 2.412210038593319616e+00 1.567137214242640408e-01
7.274032814429708393e-01 2.391285517049938827e-03 2.434737191581692439e+00 1.560212451637938424e-01
7.266391885685933305e-01 2.391917688386391641e-03 2.376482786386953983e+00 1.562928450494964205e-01
7.276035166564538414e-01 2.404351784486490409e-03 2.438063290381793369e+00 1.568091344429940748e-01
7.270165665242827036e-01 2.393458873707243924e-03 2.417246599719210298e+00 1.565056447183961474e-01
7.271848191739828104e-01 2.407586559657314603e-03 2.417108136444227728e+00 1.570228003186727173e-01
7.272393640016069360e-01 2.399011021690954093e-03 2.428782390472435715e+00 1.565875071606198932e-01
7.272985561199627469e-01 2.397682966468142000e-03 2.424142393172582732e+00 1.562065025970883758e-01
7.272902499728691739e-01 2.411138646133079502e-03 2.428389342638174853e+00 1.573173681317077688e-01
7.276909745249974248e-01 2.404023023340737687e-03 2.484299859152639289e+00 1.574453002727490281e-01
7.278159714749250497e-01 2.373825231813275153e-03 2.493511892424697063e+00 1.556211561002653621e-01
