# This is the data for the Hubble and q0 maps for the following parameters: 
#  3072 points, q0f= -0.574, h0f= 0.7304, zup= 0.1, zdown= 0.008
#
#  h0 h0_err q0 q0_err
7.258385248573123727e-01 2.405510515683266515e-03 -9.873410301648395393e-01 1.762751405030290042e-01
7.257930574908045829e-01 2.424155242046609204e-03 -9.882080959428245492e-01 1.773792951470082868e-01
7.276507249503447738e-01 2.429226143159883295e-03 -9.071281265761286239e-01 1.771934562051230844e-01
7.277311320350758894e-01 2.445816394426971515e-03 -9.101540959154589272e-01 1.790435609665918804e-01
7.280340654396014743e-01 2.451425788508543747e-03 -8.864047071970372338e-01 1.798971629724255561e-01
7.276929925774060504e-01 2.472724818825909349e-03 -9.113456089768410262e-01 1.807834786588856102e-01
7.272726962671539619e-01 2.477469334064264905e-03 -9.373768099412046473e-01 1.802247438178783689e-01
7.269995097846635446e-01 2.463755549625034486e-03 -9.639700619287465688e-01 1.793334129269418820e-01
7.270349222715699611e-01 2.470673460457525027e-03 -9.757592987631663606e-01 1.795175324131251526e-01
7.264526529212106398e-01 2.459891204352224019e-03 -1.011945729995543664e+00 1.792272031216559092e-01
7.261239981936365995e-01 2.430528397516687478e-03 -9.934934288663818114e-01 1.745353922939494595e-01
7.264582950711078180e-01 2.422265584560351782e-03 -9.603125549021349627e-01 1.735455351911614208e-01
7.270029205586608922e-01 2.422592038069746895e-03 -9.190544907134271524e-01 1.733607262139873484e-01
7.263757383755737873e-01 2.409464653101301389e-03 -9.556169491457496834e-01 1.729579370064706356e-01
7.265658089007707154e-01 2.408691824441813560e-03 -9.672366945376538183e-01 1.725013437733932120e-01
7.261314080873111365e-01 2.408007616638571137e-03 -9.803933391799415364e-01 1.724776049077475226e-01
7.258944703659175879e-01 2.401468533604229731e-03 -9.896851953723988515e-01 1.000000000000000000e+00
7.263172066370116031e-01 2.399492612374546936e-03 -9.632738551577683106e-01 1.729294074749960775e-01
7.261840154541668868e-01 2.398162936628395626e-03 -9.670866917618603509e-01 1.726461458700080109e-01
7.260797218059233948e-01 2.396048402499298662e-03 -9.745403088804117653e-01 1.725678809241159573e-01
7.254863732574182711e-01 2.382524689006515917e-03 -1.002457715332346178e+00 1.713320373599736268e-01
7.259540317784695107e-01 2.405782472768596379e-03 -9.691167640318726351e-01 1.756797002538927621e-01
7.256938461207734781e-01 2.404602238342620421e-03 -9.837134671861498258e-01 1.757479213858960942e-01
7.264901811723374347e-01 2.398865924685045139e-03 -9.379430289742273219e-01 1.757573611923244350e-01
7.266067365875976680e-01 2.400754885847159684e-03 -9.421739063057203989e-01 1.750602527720435120e-01
7.269945753806051902e-01 2.416181335691065541e-03 -9.621855870181538206e-01 1.775377275759716933e-01
7.277529290841802112e-01 2.416886666783980928e-03 -9.209716916530256148e-01 1.768990418145585664e-01
7.285077627542547729e-01 2.431605950843251235e-03 -8.770695090214261080e-01 1.778740585021798826e-01
7.281240867288500951e-01 2.472122817034502762e-03 -8.757374616297713965e-01 1.810424986223846122e-01
7.277013155800448052e-01 2.485798393553464124e-03 -8.985974850475866305e-01 1.819476571068464332e-01
7.273547206317954039e-01 2.479584961189832109e-03 -9.196240696069369891e-01 1.809910415000599015e-01
7.267357014406099491e-01 2.470830885753023693e-03 -9.548350777888099383e-01 1.794453658249763328e-01
7.271431129665699711e-01 2.467107393102050544e-03 -9.727804536522387524e-01 1.792720395442846393e-01
7.267554516745587945e-01 2.465456412018657457e-03 -9.707730907731241254e-01 1.780411736783004961e-01
7.265314405335879799e-01 2.440585199099946923e-03 -9.754413156736976287e-01 1.746143870408385923e-01
7.261853595232964365e-01 2.426720407075849423e-03 -9.942607446937955507e-01 1.739053574272401426e-01
7.264286516649862691e-01 2.429487828866854632e-03 -9.659999572979593996e-01 1.738583004492014750e-01
7.273998636713321364e-01 2.441015880280795677e-03 -8.788874008081799527e-01 1.759200439083955514e-01
7.271762691421719271e-01 2.438440727266337482e-03 -8.930291963933687516e-01 1.757105525193595752e-01
7.267644317460932868e-01 2.413724601337900386e-03 -9.250763068077577644e-01 1.736522730984032536e-01
7.271893473663988416e-01 2.417431114900179048e-03 -8.946176522907960393e-01 1.739481975177695205e-01
7.264291070315158638e-01 2.391651954088055802e-03 -9.494220662683613421e-01 1.711695912502365080e-01
7.260206796085691971e-01 2.387516035520535415e-03 -9.662467111644695850e-01 1.698011204206022751e-01
7.266846653263034916e-01 2.385012395501639841e-03 -9.285548910174643567e-01 1.707228672276866477e-01
7.262287394875972524e-01 2.389613331337631010e-03 -9.658506560495104809e-01 1.722224770414942374e-01
7.259130498447643465e-01 2.387454964135071918e-03 -9.774351939492269548e-01 1.722004293607644621e-01
7.254351433837811225e-01 2.380158783161597045e-03 -1.005210562300236532e+00 1.712564733899740732e-01
7.257726144148631819e-01 2.386577673608695268e-03 -9.714238387537600383e-01 1.722663325781771115e-01
7.258713806084348130e-01 2.410098013821250842e-03 -9.743374971068426982e-01 1.758822207971499352e-01
7.262777701932690011e-01 2.396127103495296600e-03 -9.450339140316873499e-01 1.748456738775807928e-01
7.264752207840873277e-01 2.402982868398888944e-03 -9.491280181656409631e-01 1.751076875509873232e-01
7.264305168873963492e-01 2.394075489419996566e-03 -9.489489780074846781e-01 1.747950172798855561e-01
7.270915949860563554e-01 2.396625607726278039e-03 -9.372937727792592932e-01 1.751411322467091580e-01
7.275706316490415659e-01 2.411762836358638182e-03 -9.279450414358478838e-01 1.768768833572988974e-01
7.280247446288663493e-01 2.433574432824154102e-03 -9.023985024941088007e-01 1.779593674399463921e-01
7.285754899849913313e-01 2.456718536450226784e-03 -8.600677021212079776e-01 1.792821252339011073e-01
7.285561531169901794e-01 2.481250202174861870e-03 -8.642302255040739123e-01 1.812259919070657033e-01
7.278500765928805905e-01 2.482899941280190727e-03 -8.893042637336107115e-01 1.817732950409112203e-01
7.272549758212467630e-01 2.477073447307145092e-03 -9.318021359355945776e-01 1.800718443140835179e-01
7.271579933738648860e-01 2.482458212719882828e-03 -9.391936946273267139e-01 1.795321948483128704e-01
7.276103086146142873e-01 2.469511937801391853e-03 -9.059150517751360931e-01 1.780010602535384012e-01
7.267936143020831130e-01 2.465722561719252328e-03 -9.721193891986533719e-01 1.782460807532913749e-01
7.266522370182544321e-01 2.469398041143342892e-03 -9.704725605186733661e-01 1.776117883616905868e-01
7.268160531406723246e-01 2.436402177602423492e-03 -9.661748355311907677e-01 1.744273444563514963e-01
7.267872054149756567e-01 2.444138197992133318e-03 -9.112891265756990489e-01 1.751715416070203923e-01
7.265962812396599135e-01 2.456602232080374888e-03 -9.463912751535651369e-01 1.775441615726775502e-01
7.271836577626011877e-01 2.441007926782750182e-03 -8.826089180964359349e-01 1.759415154150484606e-01
7.269239757759922149e-01 2.439373812187514614e-03 -9.000173579272476854e-01 1.755993294232611190e-01
7.272672176197494398e-01 2.411247133969864325e-03 -8.843264839836236790e-01 1.724821149931955455e-01
7.277495964605855683e-01 2.416587351532983700e-03 -8.523154178119918267e-01 1.727383085874506508e-01
7.273126328943841923e-01 2.412992183311213085e-03 -8.829442201052235539e-01 1.734318516450286396e-01
7.264759095301763780e-01 2.397097956380795248e-03 -9.443960549574685892e-01 1.700182915860430355e-01
7.261653954970017644e-01 2.378389481707531353e-03 -9.465681915747485853e-01 1.691742286759650438e-01
7.270421866899665631e-01 2.381280602644693638e-03 -9.080440760601388162e-01 1.704780209673874281e-01
7.263805214305651958e-01 2.384088013272620769e-03 -9.527696624939148151e-01 1.713178454482465474e-01
7.260890976326238588e-01 2.374253664323626271e-03 -9.714836877117870584e-01 1.717827925599244021e-01
7.256141492129243309e-01 2.375083404033420491e-03 -9.981319810886158939e-01 1.710974359990095339e-01
7.256406506074932761e-01 2.375591718455968577e-03 -9.977428754115319487e-01 1.711926940624550753e-01
7.257102628845474301e-01 2.396735623330748660e-03 -9.903430842991625127e-01 1.754330221448192062e-01
7.260898686154698689e-01 2.381825405246780318e-03 -9.618799203812357090e-01 1.742650117457675563e-01
7.262344824233835094e-01 2.409077209587284947e-03 -9.518919925703711593e-01 1.756916362517865204e-01
7.264270365338009183e-01 2.397696406785962495e-03 -9.407084967138980014e-01 1.746972294140229365e-01
7.273339501041198307e-01 2.403281820018938336e-03 -9.088054289850200362e-01 1.748320004613649337e-01
7.267491310911287083e-01 2.392046023512327171e-03 -9.548985250287908011e-01 1.751087700517489909e-01
7.273086190858899514e-01 2.414345760649646167e-03 -9.439590164782322157e-01 1.768283545228547804e-01
7.277979852805849248e-01 2.428611471774530690e-03 -9.137233925535482859e-01 1.778226950201406698e-01
7.286587957082132361e-01 2.443311198164595938e-03 -8.651617299302546416e-01 1.781800530791756432e-01
7.291860779532602921e-01 2.468653050913875453e-03 -8.252824935440299381e-01 1.796521132650935881e-01
7.292011509308335970e-01 2.478542516561866877e-03 -8.238079876953148251e-01 1.806997250927264431e-01
7.285351632624860185e-01 2.499638439591693115e-03 -8.725895967683218180e-01 1.826589979171303058e-01
7.272700613909537370e-01 2.480673782747041308e-03 -9.335665329140163671e-01 1.801809732151037347e-01
7.281624258603582867e-01 2.459745262099374049e-03 -8.564689003667660394e-01 1.742457636765223083e-01
7.278218150284667676e-01 2.474734979697658203e-03 -8.955398178087550232e-01 1.778991599584049399e-01
7.271454964592949377e-01 2.474170233524783640e-03 -9.298345410014575707e-01 1.793414745068781790e-01
7.267451480919921991e-01 2.471806048038842438e-03 -9.613025803392722946e-01 1.781552080293860030e-01
7.267592840563221745e-01 2.456797151300761563e-03 -9.614739605044868576e-01 1.755937210737843479e-01
7.274882193469105474e-01 2.456461495498105281e-03 -8.712024574269747745e-01 1.758949234332754519e-01
7.268848164225734099e-01 2.449729129524846893e-03 -8.927793259035098350e-01 1.756560617917692635e-01
7.268264461145117483e-01 2.442865588643299696e-03 -9.048743374395250560e-01 1.757044548676953699e-01
7.273167680332237595e-01 2.449756045511209800e-03 -8.714846573246770589e-01 1.759840344035492610e-01
7.265738299242620046e-01 2.419763966716140854e-03 -9.465105749136494273e-01 1.735382019969807510e-01
7.270459528141831607e-01 2.402969954439197840e-03 -9.020433420809780278e-01 1.713269789621812422e-01
7.277410266050650112e-01 2.427816404774084651e-03 -8.530620551172141131e-01 1.731678138589261284e-01
7.274139885006966066e-01 2.407033393935009875e-03 -8.662355971199978688e-01 1.725155641774450133e-01
7.270893663276223329e-01 2.420996017534929583e-03 -9.002955331599806765e-01 1.734307132837862031e-01
7.270456349443922273e-01 2.409161514962467141e-03 -8.845605763680296496e-01 1.718860628918524869e-01
7.262784024675982275e-01 2.387121550651152575e-03 -9.440237214918726361e-01 1.697345601635012191e-01
7.266240110623051196e-01 2.374800199042916091e-03 -9.220145634174063964e-01 1.705356685500807878e-01
7.268928053656064092e-01 2.371289440348118161e-03 -9.225605637606264509e-01 1.710806394418619425e-01
7.262431142624643510e-01 2.368191727853075947e-03 -9.576016186556350895e-01 1.708561298245469540e-01
7.254157418017004311e-01 2.365960999531839960e-03 -1.001412541201603945e+00 1.707137532990994355e-01
7.253466346479514604e-01 2.373075847494412853e-03 -1.020451029849541058e+00 1.726714264627757511e-01
7.256013930500150311e-01 2.384052990744511824e-03 -1.010188396347126316e+00 1.733356452574425499e-01
7.262510261862975547e-01 2.378088465065924129e-03 -9.708200718227840698e-01 1.741057144317967875e-01
7.259894364304305681e-01 2.378004213467615948e-03 -9.950302588297500472e-01 1.000000000000000000e+00
7.265519141670638836e-01 2.391196899651767526e-03 -9.493388828472031360e-01 1.743948836418267312e-01
7.269364011543236748e-01 2.387149771367313641e-03 -9.062100816855492846e-01 1.732685615862613604e-01
7.274709138952396570e-01 2.394613364271181658e-03 -8.959079228559885255e-01 1.742681591726192580e-01
7.269704949084704326e-01 2.388737547223881378e-03 -9.278516326031222006e-01 1.741506595414166747e-01
7.273877448364273191e-01 2.428324716625030518e-03 -9.238878382162493130e-01 1.776870694872190459e-01
7.283691743896059112e-01 2.451793437752215841e-03 -8.784103697929186438e-01 1.783729203045899825e-01
7.285548267930070931e-01 2.440399650704668747e-03 -8.690225464880221296e-01 1.780921290060781259e-01
7.286466560510189705e-01 2.446680047187953320e-03 -8.701893195178121987e-01 1.784003426536018566e-01
7.290436056088002159e-01 2.461377121790980348e-03 -8.280046634569522279e-01 1.794292945906685588e-01
7.288761628185913555e-01 2.487458601669807409e-03 -8.556375635936034341e-01 1.815352356284193336e-01
7.283670003949773708e-01 2.487218293016374426e-03 -8.774062251720862182e-01 1.781208186859375153e-01
7.279931978469473819e-01 2.470916115990234429e-03 -8.737630855209786995e-01 1.756945602591230005e-01
7.282566831052816880e-01 2.454128693277362900e-03 -8.469794587881478432e-01 1.739965215704290524e-01
7.283203976554546433e-01 2.456447089933646091e-03 -8.537535828082203349e-01 1.742885322214658417e-01
7.271028706515705320e-01 2.456029216144522617e-03 -9.182862469240324899e-01 1.745758525195018063e-01
7.268493953143779773e-01 2.469325451429158890e-03 -9.413732380112247444e-01 1.784378609228922941e-01
7.267612589660292777e-01 2.479298699571885669e-03 -9.606514831267692900e-01 1.762347476499734056e-01
7.272087493586578688e-01 2.467258336377562908e-03 -9.110340706718005332e-01 1.780276408819102818e-01
7.277529518691183696e-01 2.452394766562800317e-03 -8.594540980272455943e-01 1.756704750777526858e-01
7.270372299669375371e-01 2.437176263042704037e-03 -8.761308288061743221e-01 1.754042282759284144e-01
7.273257735774633082e-01 2.419973827713244041e-03 -8.810206962857276558e-01 1.740068989838016444e-01
7.276849721559359718e-01 2.420034716582428538e-03 -8.576448630639555981e-01 1.729539308824912802e-01
7.267056703581028509e-01 2.419085481113721851e-03 -9.516009108048779641e-01 1.729799322703969300e-01
7.269899533922576929e-01 2.399169860124777433e-03 -9.221245446299168869e-01 1.712683061299548892e-01
7.277023785823807378e-01 2.417089719777552100e-03 -8.780017428892540332e-01 1.719825212663870229e-01
7.274046292204566777e-01 2.411746268030101788e-03 -8.901794219472323189e-01 1.718164821754984972e-01
7.271309931947034233e-01 2.409722593743564290e-03 -9.103511674785415009e-01 1.720505121843186880e-01
7.274267104814094997e-01 2.414287796291014233e-03 -8.736620399914988289e-01 1.720001530398997114e-01
7.273184571137216725e-01 2.415046207865224719e-03 -8.756365449033287618e-01 1.721198384822696104e-01
7.266635263790202082e-01 2.398187984361161568e-03 -9.203190983819293791e-01 1.710370268301842633e-01
7.269808885157090783e-01 2.367483535517883163e-03 -9.052914797583608841e-01 1.700603687480668202e-01
7.271374174865418150e-01 2.374534497078803659e-03 -9.117176846031772586e-01 1.711169370874426054e-01
7.262714737329232229e-01 2.355789594454305285e-03 -9.660331707217794106e-01 1.698424607338880343e-01
7.257098390152706413e-01 2.363203425655026769e-03 -1.000550139507285330e+00 1.701315895297772773e-01
7.254438305115517016e-01 2.369203582732052997e-03 -1.018590196777140688e+00 1.727343536553940517e-01
7.256316257398548464e-01 2.370569548713943094e-03 -1.011748952028197035e+00 1.710300215622497233e-01
7.260225966669696662e-01 2.371181374956822085e-03 -9.793281858804280260e-01 1.723237464803304142e-01
7.252384279687107416e-01 2.364499268987282042e-03 -1.044437777577261084e+00 1.750606228556572941e-01
7.258488516409036251e-01 2.370694413202874707e-03 -9.952376768488910841e-01 1.000000000000000000e+00
7.264317442134164970e-01 2.363332376826264309e-03 -9.564259438541106162e-01 1.722082111889344791e-01
7.263525106314300261e-01 2.369795993752618450e-03 -9.610287062290107096e-01 1.723444848557106612e-01
7.270666285535570816e-01 2.369626945956994270e-03 -9.400735230306626056e-01 1.732057663265299530e-01
7.270950422142629099e-01 2.388695175225585051e-03 -9.222165283609449205e-01 1.741879417533996333e-01
7.284386754656294594e-01 2.423195486089302440e-03 -8.430131922834684932e-01 1.753637879453624204e-01
7.283741390882326749e-01 2.439503400205037496e-03 -8.548355110688078407e-01 1.767080768492096110e-01
7.283687405065927267e-01 2.443290378800114845e-03 -8.739631291971650118e-01 1.781477769769764519e-01
7.284212043522716451e-01 2.444158286197406146e-03 -8.754117519393703750e-01 1.783444427559828793e-01
7.286825101681592143e-01 2.437329065133503857e-03 -8.590424181676359350e-01 1.782352850293190405e-01
7.289587666460597415e-01 2.439701178990869718e-03 -8.306516796250723589e-01 1.760205115305614187e-01
7.288799128757964541e-01 2.465839744635835683e-03 -8.429653871798451492e-01 1.776787093464355649e-01
7.279546090509932954e-01 2.467573758340967094e-03 -9.036617244540373628e-01 1.773720594187431499e-01
7.283334955989551052e-01 2.451538277094784252e-03 -8.367605831592317411e-01 1.738372596836230966e-01
7.287685598872797321e-01 2.438113790245294114e-03 -8.206240685175768546e-01 1.728309166476905412e-01
7.288162816348491280e-01 2.447926029890774759e-03 -8.246627620526454372e-01 1.731041654403792096e-01
7.275193715428958097e-01 2.458307689894543256e-03 -8.985588432065073627e-01 1.739276832817993612e-01
7.264045238913103830e-01 2.465209123721875516e-03 -9.693243266893567522e-01 1.746635530314009921e-01
7.264665194570596451e-01 2.469933582798109796e-03 -9.881684131020707085e-01 1.000000000000000000e+00
7.264506047495109531e-01 2.466880092622818123e-03 -9.724662578923692902e-01 1.773713953585291658e-01
7.272081394710827595e-01 2.461141436050714656e-03 -9.120551097473663660e-01 1.763229933114311143e-01
7.264707165247670240e-01 2.418227226735091429e-03 -9.347130887724492965e-01 1.735348245901808806e-01
7.268105567030996861e-01 2.406472098199468734e-03 -9.036316543398327239e-01 1.723222248954082991e-01
7.270868888500242599e-01 2.405027838884393060e-03 -9.002211063483963605e-01 1.726934577817111349e-01
7.273998710299196535e-01 2.393492828905686379e-03 -8.948557199731403955e-01 1.709091614049118024e-01
7.269635555317542908e-01 2.398221686551682552e-03 -9.267467603246977159e-01 1.711931219233317480e-01
7.268239680924348800e-01 2.392899311475971732e-03 -9.381266173891642524e-01 1.706884431166065252e-01
7.274533024908386158e-01 2.405766235678173312e-03 -9.024277155067184086e-01 1.707727927756903796e-01
7.273865734198864397e-01 2.396067811255607385e-03 -9.007397409361930229e-01 1.703226580160017989e-01
7.272045633505213047e-01 2.402160678391506571e-03 -9.133062165779238795e-01 1.702981949889277036e-01
7.273771249737633893e-01 2.404754137918220947e-03 -8.962439036080452892e-01 1.709656079376767890e-01
7.273922046492319327e-01 2.416455511555827725e-03 -8.755218981203265471e-01 1.721571776914672669e-01
7.275827637051380803e-01 2.419345406974854687e-03 -8.672770117894370578e-01 1.719852848994143923e-01
7.270455152287977896e-01 2.390283580340549479e-03 -9.168259995510374960e-01 1.706821161813293075e-01
7.272704676269441393e-01 2.367356901531561357e-03 -8.970819401524851022e-01 1.697070443484041125e-01
7.273004298945996426e-01 2.370639748497841304e-03 -9.070481762795219449e-01 1.707929994348415248e-01
7.270592962442187224e-01 2.346649047620485377e-03 -9.287823293929756696e-01 1.684613528255747561e-01
7.262764862240131958e-01 2.362512422762570383e-03 -9.681772518088186397e-01 1.699638752926851126e-01
7.269197770371894629e-01 2.351096654237637158e-03 -9.090588474428649146e-01 1.688694384057481956e-01
7.270472021413143526e-01 2.371342783336374306e-03 -9.097401073663801130e-01 1.708216096546193996e-01
7.264310266782296743e-01 2.355998249845041564e-03 -9.329121619521580921e-01 1.711069234305687969e-01
7.260544519708075351e-01 2.348910957498826814e-03 -9.835294142515211835e-01 1.716980368599364537e-01
7.268384810737950064e-01 2.360226055686701335e-03 -9.144753396778129151e-01 1.720619360075548443e-01
7.268914622756229571e-01 2.354446740187972602e-03 -9.062967467232434515e-01 1.708217320096422076e-01
7.263089153493504924e-01 2.361310915366750425e-03 -9.576793415910515028e-01 1.721084099210345719e-01
7.262722041745817148e-01 2.360865116059540202e-03 -9.652013521997523382e-01 1.722518176049969429e-01
7.267972432264515614e-01 2.376739251052892559e-03 -9.550312341754925161e-01 1.733401690965684916e-01
7.268933628141064363e-01 2.386492200797602544e-03 -9.501863805906443083e-01 1.742215258908256237e-01
7.274562327918391302e-01 2.425027710356857710e-03 -8.894477860691648585e-01 1.767306777586217237e-01
7.284679918978627100e-01 2.447042595593515446e-03 -8.328879512452058709e-01 1.785327767243728991e-01
7.286478570098414709e-01 2.453567721342671606e-03 -8.341695400657432868e-01 1.791742369872897644e-01
7.286073173428887495e-01 2.443410291043046460e-03 -8.512979925014110272e-01 1.797154581683951258e-01
7.287278842430947590e-01 2.429843571108214213e-03 -8.276415050742049750e-01 1.759433220160299127e-01
7.286622896046247577e-01 2.425080767319592878e-03 -8.490675635861942849e-01 1.751175573310159439e-01
7.288773591019124254e-01 2.453664343928183608e-03 -8.408224069443244186e-01 1.767377615637759358e-01
7.285167884747114631e-01 2.452838068166072333e-03 -8.618970235722080986e-01 1.770659632120430704e-01
7.285327044228881999e-01 2.460029142293192281e-03 -8.426460923265632896e-01 1.754457048863563018e-01
7.290134067268674301e-01 2.446723613409901039e-03 -7.957090596728035869e-01 1.732895579466994518e-01
7.292926093101486096e-01 2.429833775433158389e-03 -7.690771344353271033e-01 1.713683443938222861e-01
7.291431468419815598e-01 2.440728583550445027e-03 -7.833445434694145115e-01 1.721490354753456020e-01
7.285396505700786340e-01 2.448121872970489884e-03 -8.246293259563074463e-01 1.726079711065025835e-01
7.275609560658453656e-01 2.427279910533465535e-03 -8.463247193759138032e-01 1.710406931368007588e-01
7.274480869002247774e-01 2.436836187493391422e-03 -8.584236309132138310e-01 1.719261047715635315e-01
7.267629369361052749e-01 2.432314100218444745e-03 -8.938868258060829186e-01 1.710996306063471972e-01
7.272121624205144519e-01 2.453992076870620438e-03 -9.113134157695964577e-01 1.744942000927286463e-01
7.265635274919823861e-01 2.427653453520739295e-03 -9.509510168642290040e-01 1.736396482756449033e-01
7.267752749903760856e-01 2.411719542799114786e-03 -9.029522226859024725e-01 1.727974627401977215e-01
7.268951961981056087e-01 2.407719965002855841e-03 -9.222303553804768184e-01 1.718597191597503460e-01
7.271172344303965529e-01 2.401239460534681028e-03 -9.070858713525949968e-01 1.717905809799421257e-01
7.271378975210971429e-01 2.390662854055343369e-03 -9.315600646248216599e-01 1.704233377519692727e-01
7.274032814429708393e-01 2.391285517049938827e-03 -9.011914383476686830e-01 1.697396722111192136e-01
7.266391885685933305e-01 2.391917688386391641e-03 -9.635622381090270805e-01 1.698025795186411946e-01
7.276035166564538414e-01 2.404351784486490409e-03 -8.970638330053070097e-01 1.705685525666084945e-01
7.270165665242827036e-01 2.393458873707243924e-03 -9.238897166291299978e-01 1.701824467811309249e-01
7.271848191739828104e-01 2.407586559657314603e-03 -9.179334700246349898e-01 1.707641656592881196e-01
7.272393640016069360e-01 2.399011021690954093e-03 -9.076997225105595257e-01 1.702826077197331645e-01
