# This is the data for the Hubble and q0 maps for the following parameters: 
#  3072 points, q0f= -0.574, h0f= 0.7304, zup= 0.1, zdown= 0.01
# 
#  h0 h0_err q0 q0_err
7.290436056088002159e-01 2.157994612974735091e-03 2.602474369738095206e+00 1.496450982963646592e-01
7.288761628185913555e-01 2.171065232674842735e-03 2.574923681653836560e+00 1.537933866479288536e-01
7.283670003949773708e-01 2.154203269464638037e-03 2.477313801163995688e+00 1.534645417784850085e-01
7.279931978469473819e-01 2.150047689668422614e-03 2.458253078732299368e+00 1.531904575817618630e-01
7.282566831052816880e-01 2.168066634806261554e-03 2.477488129521417282e+00 1.544334046360075208e-01
7.283203976554546433e-01 2.153057412097010483e-03 2.473649671877026890e+00 1.531576439944164203e-01
7.271028706515705320e-01 2.160139158668280494e-03 2.415240350982108986e+00 1.544620414133884845e-01
7.268493953143779773e-01 2.161683520610462473e-03 2.450378322130141839e+00 1.544882774959556448e-01
7.267612589660292777e-01 2.123652259059577788e-03 2.369246952045964694e+00 1.535807035978219992e-01
7.272087493586578688e-01 2.123901060624657725e-03 2.458777135795290114e+00 1.547814266425930618e-01
7.277529518691183696e-01 2.140044252052624232e-03 2.486909249624317919e+00 1.564452855922707220e-01
7.270372299669375371e-01 2.138558182828205739e-03 2.478737309726124050e+00 1.554009369333268775e-01
7.273257735774633082e-01 2.153575201516700049e-03 2.479867946657371647e+00 1.545750852854089752e-01
7.276849721559359718e-01 2.158915555516964426e-03 2.490457685638728602e+00 1.550617281563801964e-01
7.267056703581028509e-01 2.152997125225484740e-03 2.400350247390089287e+00 1.557485614269939478e-01
7.269899533922576929e-01 2.161951286946986201e-03 2.426813271654410187e+00 1.589257688516938216e-01
7.277023785823807378e-01 2.183491109251465157e-03 2.457746697138630143e+00 1.641851328968247647e-01
7.274046292204566777e-01 2.216017805781782257e-03 2.451548311310383088e+00 1.650667253830231662e-01
7.271309931947034233e-01 2.210608358741077400e-03 2.442983626008091047e+00 1.637283340563512046e-01
7.274267104814094997e-01 2.217909310338460338e-03 2.468303397216761397e+00 1.651294370076829832e-01
7.273184571137216725e-01 2.242183208061518992e-03 2.466389889862883766e+00 1.660443581545547609e-01
7.266635263790202082e-01 2.247162996514936138e-03 2.430639383670510245e+00 1.662236831002271709e-01
7.269808885157090783e-01 2.240256938198514469e-03 2.470885413265953900e+00 1.657639789524407992e-01
7.271374174865418150e-01 2.254406374467395058e-03 2.474682947826706503e+00 1.668381826860298178e-01
7.262714737329232229e-01 2.255319423359724868e-03 2.426663331911833144e+00 1.669638461972715593e-01
7.257098390152706413e-01 2.252751934048309937e-03 2.386127748725618947e+00 1.667989706926843452e-01
7.254438305115517016e-01 2.233033694939472440e-03 2.377187186669612817e+00 1.664661114390180718e-01
7.256316257398548464e-01 2.214050888692347101e-03 2.379135398612728380e+00 1.655337736859311404e-01
7.260225966669696662e-01 2.210229820975251943e-03 2.446196225424209558e+00 1.639181632203370043e-01
7.252384279687107416e-01 2.212609498216005707e-03 2.415091888989804758e+00 1.645098071349934687e-01
7.258488516409036251e-01 2.217518356489910861e-03 2.446694138766089210e+00 1.650902062259634873e-01
7.264317442134164970e-01 2.235580503904449449e-03 2.476154402818799394e+00 1.681918782273274793e-01
7.263525106314300261e-01 2.220855773921652770e-03 2.464235231164292994e+00 1.651636166608747014e-01
7.270666285535570816e-01 2.216753882559627936e-03 2.500079000517628547e+00 1.646348634670211919e-01
7.270950422142629099e-01 2.204834040684131111e-03 2.507818057471202788e+00 1.615060400859518186e-01
7.284386754656294594e-01 2.207271694942549486e-03 2.567004527813155246e+00 1.605417037927659440e-01
7.283741390882326749e-01 2.156320022310985723e-03 2.561637999200285343e+00 1.529068075696501938e-01
7.283687405065927267e-01 2.157245168271916275e-03 2.566462514523883076e+00 1.525178799656125850e-01
7.284212043522716451e-01 2.178348396934315801e-03 2.566103078529074821e+00 1.513405858968058515e-01
7.286825101681592143e-01 2.177888803542370015e-03 2.584353218885099057e+00 1.505145270958719861e-01
7.289587666460597415e-01 2.161817723547274951e-03 2.556896394346965362e+00 1.494146838776486130e-01
7.288799128757964541e-01 2.165745862183307124e-03 2.537039010078478984e+00 1.524822518428962659e-01
7.279546090509932954e-01 2.163851434957225241e-03 2.465084420592270842e+00 1.534171411645965377e-01
7.283334955989551052e-01 2.160477262467688266e-03 2.488124705008674997e+00 1.533031154804926632e-01
7.287685598872797321e-01 2.183032577321589954e-03 2.505611796112110934e+00 1.554831066151630414e-01
7.288162816348491280e-01 2.171792280577566469e-03 2.495275015333784818e+00 1.548037259415973865e-01
7.275193715428958097e-01 2.161301963437345115e-03 2.420223519780038579e+00 1.539146421814145960e-01
7.264045238913103830e-01 2.179218904985127762e-03 2.357613184055858735e+00 1.556951176752405797e-01
7.264665194570596451e-01 2.177938587239575900e-03 2.398841396910414758e+00 1.557456722524819814e-01
7.264506047495109531e-01 2.131788213520269086e-03 2.392694504728586136e+00 1.544615789196030764e-01
7.272081394710827595e-01 2.129419759074410983e-03 2.433605588240959072e+00 1.552089311734557719e-01
7.264707165247670240e-01 2.142425339686004904e-03 2.416342208797164659e+00 1.557056981972645693e-01
7.268105567030996861e-01 2.126495799426082571e-03 2.442314234734039413e+00 1.532929233247929401e-01
7.270868888500242599e-01 2.164364757080476220e-03 2.458090135564640732e+00 1.550195494793563944e-01
7.273998710299196535e-01 2.161924184991307826e-03 2.451685267353364672e+00 1.561992018383923930e-01
7.269635555317542908e-01 2.158831440459494776e-03 2.423693073911817208e+00 1.573873139391409048e-01
7.268239680924348800e-01 2.171523056854819753e-03 2.412734536645408490e+00 1.590991086719476810e-01
7.274533024908386158e-01 2.194577633173176289e-03 2.432586511921011940e+00 1.645309131412511505e-01
7.273865734198864397e-01 2.216092110566939520e-03 2.437922444806766009e+00 1.676452903014412354e-01
7.272045633505213047e-01 2.219360936157206091e-03 2.419932695285178958e+00 1.644744887597532068e-01
7.273771249737633893e-01 2.207102049407076369e-03 2.442730781731548895e+00 1.642670592202927493e-01
7.273922046492319327e-01 2.251908636566835216e-03 2.464650840542889743e+00 1.666472478815788361e-01
7.275827637051380803e-01 2.259293534825795955e-03 2.469446682860576558e+00 1.668987519548358611e-01
7.270455152287977896e-01 2.252847710279787773e-03 2.441494291274938888e+00 1.663461012869578981e-01
7.272704676269441393e-01 2.246693294088185355e-03 2.475707145331425441e+00 1.659205679388320864e-01
7.273004298945996426e-01 2.247687192143862402e-03 2.478022138532658847e+00 1.660520784519828041e-01
7.270592962442187224e-01 2.266244341636739022e-03 2.455939829689453457e+00 1.676106978833493411e-01
7.262764862240131958e-01 2.252845934616489083e-03 2.416267803561811256e+00 1.670980866039209756e-01
7.269197770371894629e-01 2.248380258046723656e-03 2.470532555365176020e+00 1.669048274077415406e-01
7.270472021413143526e-01 2.231721601793728010e-03 2.477878522307602971e+00 1.662458645788225942e-01
7.264310266782296743e-01 2.224888728928172982e-03 2.496621418811276971e+00 1.661913665747151436e-01
7.260544519708075351e-01 2.219072413273842984e-03 2.469261188640325955e+00 1.651770199594293498e-01
7.268384810737950064e-01 2.201784287990336906e-03 2.526519901988253824e+00 1.631701965024885959e-01
7.268914622756229571e-01 2.216836096958047734e-03 2.516788770399196906e+00 1.654649038000566841e-01
7.263089153493504924e-01 2.235957095325943975e-03 2.474620931491778641e+00 1.675929563714554649e-01
7.262722041745817148e-01 2.234067432422140367e-03 2.468483721682111387e+00 1.659921045797574934e-01
7.267972432264515614e-01 2.206537857010328323e-03 2.477596566919826326e+00 1.614268457316866689e-01
7.268933628141064363e-01 2.210282150539138058e-03 2.486040066174229679e+00 1.622983927224423972e-01
7.274562327918391302e-01 2.214598711211145012e-03 2.543002249785372815e+00 1.607136864566580392e-01
7.284679918978627100e-01 2.151762188372069451e-03 2.603388492932103393e+00 1.528492973775442132e-01
7.286478570098414709e-01 2.193226043312771281e-03 2.609165207557352151e+00 1.532794537141269897e-01
7.286073173428887495e-01 2.196880473723223422e-03 2.616997887814484614e+00 1.517844059902951626e-01
7.287278842430947590e-01 2.191350885781905185e-03 2.578696653814694262e+00 1.509071625639267500e-01
7.286622896046247577e-01 2.180157287686970008e-03 2.547721317426920429e+00 1.503444447331389044e-01
7.288773591019124254e-01 2.190607847634040879e-03 2.538360204955399269e+00 1.532999363057914732e-01
7.285167884747114631e-01 2.180962273909553724e-03 2.523554770173601636e+00 1.529541051728262324e-01
7.285327044228881999e-01 2.174946758484521368e-03 2.500713171259643541e+00 1.524517143501893102e-01
7.290134067268674301e-01 2.176931490396940075e-03 2.523312416531369173e+00 1.544172417760548144e-01
7.292926093101486096e-01 2.196198179297544160e-03 2.540254849463153164e+00 1.562935930633750636e-01
7.291431468419815598e-01 2.201883510361747186e-03 2.523912307306230396e+00 1.564509820028988085e-01
7.285396505700786340e-01 2.193405612103935514e-03 2.481102486881135771e+00 1.561769860819218481e-01
7.275609560658453656e-01 2.179324890302806149e-03 2.461550580078876838e+00 1.554054253700481725e-01
7.274480869002247774e-01 2.185784449965407460e-03 2.456591325493314493e+00 1.566275640003061409e-01
7.267629369361052749e-01 2.177720978621560700e-03 2.401874440177870440e+00 1.565227157152207782e-01
7.272121624205144519e-01 2.160080540446234192e-03 2.419367802062828865e+00 1.563682858208950699e-01
7.265635274919823861e-01 2.151241501225558805e-03 2.393314802855560419e+00 1.564650232101159333e-01
7.267752749903760856e-01 2.146716742720015600e-03 2.443541773848734167e+00 1.550859281058742101e-01
7.268951961981056087e-01 2.153556343220371008e-03 2.418652581221686138e+00 1.544886908090463973e-01
7.271172344303965529e-01 2.178806664210797620e-03 2.444688270145952469e+00 1.559663477674263499e-01
7.271378975210971429e-01 2.165846197933526691e-03 2.412210038593319616e+00 1.550620478738291841e-01
7.274032814429708393e-01 2.177414278775806171e-03 2.434737191581692439e+00 1.560661879023639287e-01
7.266391885685933305e-01 2.160876021370874197e-03 2.376482786386953983e+00 1.553727032367050176e-01
7.276035166564538414e-01 2.168677734441504072e-03 2.438063290381793369e+00 1.566473012695423495e-01
7.270165665242827036e-01 2.212372290535653471e-03 2.417246599719210298e+00 1.657176909841935886e-01
7.271848191739828104e-01 2.235638886943112566e-03 2.417108136444227728e+00 1.673469224395012778e-01
7.272393640016069360e-01 2.234029689569123813e-03 2.428782390472435715e+00 1.657740112168058222e-01
7.272985561199627469e-01 2.242156332252949469e-03 2.424142393172582732e+00 1.663246729611964903e-01
7.272902499728691739e-01 2.246868299108700437e-03 2.428389342638174853e+00 1.660601404991415286e-01
7.276909745249974248e-01 2.244308619722812110e-03 2.484299859152639289e+00 1.655770275118101376e-01
7.278159714749250497e-01 2.244018187741714937e-03 2.493511892424697063e+00 1.653809654937628548e-01
