# This is the data for the dw statistics for the following parameters: 
#  3072 points, q0f= -0.574, h0f= 0.7304, zup= 0.1, zdown= 0.0
#  dw_up dw_down
1.127923585797208972e+00 1.693241194776676117e+00
1.143020301433643082e+00 1.718452076612702273e+00
1.124996631581218320e+00 1.662078418034488969e+00
1.206617762746803546e+00 1.869260549607484556e+00
1.214239480750617606e+00 1.944606672870989428e+00
1.214136805884373116e+00 1.807742690242120753e+00
1.193232385198436329e+00 1.855805272740484790e+00
1.180416716719025816e+00 1.871955544825155915e+00
1.193987855463136016e+00 1.784221513016130967e+00
1.214834676929779089e+00 1.726786991296940910e+00
1.250850268274512844e+00 1.722201346483207551e+00
1.246256425643171850e+00 1.728884370530652914e+00
1.262165924445772358e+00 1.701738013133333061e+00
1.261943561257611535e+00 1.706544353473839370e+00
1.262899858575650125e+00 1.704063943927639047e+00
1.263115919833337264e+00 1.696072444812368074e+00
1.275162407543579457e+00 1.751955693453724816e+00
1.290041490954175751e+00 1.739177482422525456e+00
1.295241896649112379e+00 1.722487446997008842e+00
1.311501227677134063e+00 1.653780255723355186e+00
1.333151894610711929e+00 1.657233652947653457e+00
1.330163303505116801e+00 1.673106799546245416e+00
1.335466263621064353e+00 1.674995100879379972e+00
1.322776049422230704e+00 1.633720216233387257e+00
1.301351194063150807e+00 1.690000532079407591e+00
1.312959465179574181e+00 1.682309963641151374e+00
1.331439561849206088e+00 1.702488071128707592e+00
1.339973635935887808e+00 1.710921051568783602e+00
1.386776270503917496e+00 1.760009851055505781e+00
1.338655872163009519e+00 1.605773268973204493e+00
1.375664769631962381e+00 1.565244345286892713e+00
1.468524012900651599e+00 1.431064670680366691e+00
1.587113557351550464e+00 1.353233749779201078e+00
1.566441300123263325e+00 1.309608425675546695e+00
1.509532381295979331e+00 1.307743304308738308e+00
1.498647553103239716e+00 1.241888812733467518e+00
1.447018717033045077e+00 1.249271918235736356e+00
1.452606678250789374e+00 1.209848249084015892e+00
1.464627196904558781e+00 1.203330225788171726e+00
1.469459370651014174e+00 1.260852558300880277e+00
1.459879928780698721e+00 1.262326041209774319e+00
1.446068514293645801e+00 1.240362984271388580e+00
1.399297795243709341e+00 1.309293548872433099e+00
1.409046481905775083e+00 1.316294848454141464e+00
1.428614699434216595e+00 1.341801061443258725e+00
1.450512907054988920e+00 1.332441379937668424e+00
1.412227199986900272e+00 1.419303586098910053e+00
1.408862607224737440e+00 1.424802032806473440e+00
1.388514620821768908e+00 1.481780771431018051e+00
1.460242577067383030e+00 1.332435726930698117e+00
1.358715875877005708e+00 1.429413759865010958e+00
1.403844612668395664e+00 1.441202041480070140e+00
1.385168189540944450e+00 1.424137827174745352e+00
1.388087311634421228e+00 1.425882614657318692e+00
1.387880502736760890e+00 1.468728810746002145e+00
1.336786327088009818e+00 1.611903373381061044e+00
1.327568277513818007e+00 1.571080661809204804e+00
1.311859838868976835e+00 1.594241240533473603e+00
1.381109970735912906e+00 1.599691849640592967e+00
1.414427570496299857e+00 1.547685441066884104e+00
1.329648273883760501e+00 1.672036964074664178e+00
1.318960308756221833e+00 1.728781303089106824e+00
1.357491863205145366e+00 1.704131814745351692e+00
1.278486110565013600e+00 1.744022288849302660e+00
1.130752725582096385e+00 1.721286625082811161e+00
1.127878069916142589e+00 1.679021265312733879e+00
1.147680389936404088e+00 1.761178300391825546e+00
1.213104213096393158e+00 1.909897902290349281e+00
1.250388280767699811e+00 1.804196727499986830e+00
1.198059773011144191e+00 1.833236366855242050e+00
1.167177616001569662e+00 1.849160041307285951e+00
1.195948654963894242e+00 1.823620308803506562e+00
1.203461115738966081e+00 1.774172680336624897e+00
1.204989615600386754e+00 1.732233523390658281e+00
1.217559104079388055e+00 1.714716135189625179e+00
1.261535043638357445e+00 1.701707927329449976e+00
1.262899858575650125e+00 1.704063943927639047e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.263115919833337264e+00 1.696072444812368074e+00
1.288201958628620414e+00 1.705648023044304296e+00
1.276451734381287562e+00 1.735036378436822568e+00
1.291919153829933276e+00 1.746036090726003076e+00
1.305189117811251798e+00 1.663768528237644428e+00
1.332014561626973181e+00 1.676768591374407924e+00
1.326492912627318166e+00 1.680676190623522359e+00
1.303976036083824397e+00 1.671219978814532547e+00
1.302014815977859064e+00 1.710852386937750991e+00
1.309667213446227940e+00 1.710636455013803348e+00
1.379084236488902881e+00 1.686272484114045289e+00
1.383286807323226286e+00 1.679309770701553184e+00
1.380552827736465593e+00 1.681306991104531967e+00
1.402477473202739189e+00 1.651408144666012268e+00
1.334997462588892514e+00 1.575682306040605773e+00
1.481381092174023362e+00 1.448660751273950442e+00
1.485846814248200420e+00 1.396846460023426051e+00
1.559410628012718236e+00 1.344095830808810454e+00
1.544412008811670178e+00 1.309688676179028288e+00
1.525147666652020728e+00 1.241518441657069260e+00
1.450857075906299753e+00 1.252714685492268831e+00
1.461590454712650367e+00 1.204785417535141123e+00
1.494555119388752296e+00 1.260372077764381871e+00
1.479101924594222517e+00 1.259345250342168265e+00
1.455143521323908784e+00 1.249983409344054941e+00
1.443154872722156590e+00 1.245196836840995136e+00
1.368142668983341359e+00 1.308582118983910636e+00
1.371889292394169235e+00 1.304578549396979259e+00
1.441056920499628413e+00 1.340462820940236055e+00
1.546202759666142068e+00 1.190931340200440891e+00
1.612165128088933308e+00 1.111616888382866097e+00
1.613732123121900397e+00 1.182483917274060214e+00
1.633403739333875837e+00 1.193368195263266429e+00
1.471036083368488567e+00 1.344039514434506311e+00
1.451550376836333589e+00 1.347331837918960051e+00
1.449700826417037458e+00 1.328823590200265414e+00
1.459485020544033507e+00 1.354544233007454634e+00
1.458456730613572727e+00 1.358129391419039989e+00
1.449947994490876413e+00 1.294280299519138699e+00
1.450646647658188293e+00 1.344803443477179616e+00
1.367895467562692202e+00 1.528424645474639298e+00
1.331955947444291022e+00 1.572826053862632412e+00
1.316249419216366956e+00 1.559763958210502288e+00
1.295327521178161856e+00 1.573441038341724330e+00
1.362411389047987864e+00 1.628636923630354838e+00
1.461108151611204553e+00 1.550050801432996561e+00
1.329970564872339223e+00 1.702127023110067139e+00
1.330429623908953696e+00 1.752573104754549416e+00
1.335720985429427854e+00 1.743444591692911327e+00
1.252347107949348670e+00 1.783187177763675413e+00
1.118626664295428119e+00 1.714711169099577548e+00
1.142181106855616246e+00 1.693582671308000442e+00
1.194527671804224145e+00 1.919721770508497460e+00
1.201534252778474920e+00 1.926961734493186196e+00
1.205254314934753657e+00 1.811779401886622454e+00
1.164558969611677375e+00 1.836948295465651970e+00
1.186420902881315742e+00 1.805708701683396367e+00
1.202109660624407717e+00 1.819833227930915731e+00
1.219277426826872013e+00 1.736371719871924180e+00
1.234118838212738600e+00 1.697308499698412021e+00
1.263879658177885945e+00 1.693168981918762972e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.263115919833337264e+00 1.696072444812368074e+00
1.279244986597444678e+00 1.717821390084942834e+00
1.270588826041370467e+00 1.742363324722706164e+00
1.317742011554897230e+00 1.707416511817988924e+00
1.333327650041358003e+00 1.648848746992914061e+00
1.334768865934464976e+00 1.690003491051810913e+00
1.334500109281944624e+00 1.673823538178601078e+00
1.291972205053277811e+00 1.696375129604337895e+00
1.307620488333824937e+00 1.721234192166479327e+00
1.319015321173938604e+00 1.711734720116962594e+00
1.385695361888841459e+00 1.670971638383517588e+00
1.380248160766021304e+00 1.669155671885770520e+00
1.386778286234664703e+00 1.652228654078798709e+00
1.376308886666273823e+00 1.554630434703937469e+00
1.361435209766949761e+00 1.564091791008896282e+00
1.427210566110185486e+00 1.393296426503688235e+00
1.567747799690715649e+00 1.341593170272913360e+00
1.534080241338944939e+00 1.299590067131282112e+00
1.499241346680978637e+00 1.303151237055371503e+00
1.435096749361916446e+00 1.247781430536957226e+00
1.442804325809064148e+00 1.224021315008443356e+00
1.487324723528935522e+00 1.249874268056666571e+00
1.445690832108423862e+00 1.267147205567805246e+00
1.424062804237909319e+00 1.261866539896470352e+00
1.457253785745492802e+00 1.198928121005002456e+00
1.536533529754032346e+00 1.173260421195937875e+00
1.496237646058309334e+00 1.177500596974268232e+00
1.540083451500048328e+00 1.185696827841641099e+00
1.571466895261484087e+00 1.172258527618754931e+00
1.582195162990281290e+00 1.194065181737514747e+00
1.604578415110680334e+00 1.202841025563919697e+00
1.606819063821583571e+00 1.227158572143640214e+00
1.601105646971092700e+00 1.208975595320346486e+00
1.610545223067275211e+00 1.173092343192274623e+00
1.458012667573104437e+00 1.276555637696823009e+00
1.505893087117811113e+00 1.319083285342383061e+00
1.487661317941699757e+00 1.320760284640459581e+00
1.404524518246423881e+00 1.297087228573580608e+00
1.420445622972935862e+00 1.391301543785274042e+00
1.396724606187201401e+00 1.480752310461774579e+00
1.309193409597910085e+00 1.537082468657927192e+00
1.297321915147755522e+00 1.581795660332303788e+00
1.358011146556950433e+00 1.616179679953508419e+00
1.402606819481051259e+00 1.596584325078471700e+00
1.373440144092221482e+00 1.732524125677869176e+00
1.326675471251341554e+00 1.773457492480576603e+00
1.309294135853402929e+00 1.805578634794172688e+00
1.276799748524050981e+00 1.904291420401695856e+00
1.247527863887444965e+00 1.793809582462556840e+00
1.123987121580956261e+00 1.696224902853704197e+00
1.197360912072520378e+00 1.937933830164414006e+00
1.216967262137321093e+00 1.934349499018809704e+00
1.210117194337307467e+00 1.835905942923008682e+00
1.161671324421986506e+00 1.805201782975214941e+00
1.167964041387412166e+00 1.802644488259629085e+00
1.190238390422567960e+00 1.807736398494620422e+00
1.188759090623435544e+00 1.790711002797668927e+00
1.217890256016032513e+00 1.697811955516680182e+00
1.256585946450265556e+00 1.673390485173682940e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.278082083684137116e+00 1.709801179695613182e+00
1.279103888638033926e+00 1.710120232723594036e+00
1.270326961167882240e+00 1.746332849344844451e+00
1.303167346945276028e+00 1.707411907425590014e+00
1.336602688774107817e+00 1.668214014282464852e+00
1.337119067066882883e+00 1.683835263990271613e+00
1.288671071144141589e+00 1.712640327554136421e+00
1.292729817044792728e+00 1.695496526887556810e+00
1.302524770601480197e+00 1.713314220121716858e+00
1.364022821079417636e+00 1.675669560203486341e+00
1.357281541002544945e+00 1.648535625826190287e+00
1.436346957160907323e+00 1.513549308797058623e+00
1.423154288723626593e+00 1.630575571145692848e+00
1.352965588936193120e+00 1.543885561120460936e+00
1.424479526769519389e+00 1.425288642906205494e+00
1.530906568612627083e+00 1.316764261274436576e+00
1.532661634188050570e+00 1.276489506848615951e+00
1.515208320290204247e+00 1.316719428383502422e+00
1.452057321671978984e+00 1.231652445872888357e+00
1.441111611780043322e+00 1.242864524852894004e+00
1.451978056064010980e+00 1.246059169258426635e+00
1.430301804352576145e+00 1.263538086001430472e+00
1.582983060178681844e+00 1.172318704876365247e+00
1.568972568499476195e+00 1.164786917172738745e+00
1.518250699822976779e+00 1.171777747965423666e+00
1.498321887031854427e+00 1.176073261272594150e+00
1.535268367850834759e+00 1.175794377382022082e+00
1.636531360032356330e+00 1.130242728635154403e+00
1.629203270025870731e+00 1.184119924429183346e+00
1.604322527796288922e+00 1.179927398003106420e+00
1.678469809597852969e+00 1.150275091061763399e+00
1.648607321880374954e+00 1.185365356563368833e+00
1.624838600304725711e+00 1.211068128120550869e+00
1.620536921068402636e+00 1.195703177612050361e+00
1.608552196105734966e+00 1.186280771073753959e+00
1.645702153981888349e+00 1.164139338972044246e+00
1.488737064036236735e+00 1.331710005731269186e+00
1.444027054077743344e+00 1.285145097850729279e+00
1.463121296902909263e+00 1.318855028548038044e+00
1.435037747765756988e+00 1.372557965646903133e+00
1.406023981463403016e+00 1.376356339092080550e+00
1.367327167112643682e+00 1.426751007727219411e+00
1.284473979570152080e+00 1.579446158212828966e+00
1.407282798347431418e+00 1.626982096397372457e+00
1.412390012837892339e+00 1.624150769630052116e+00
1.325070485537540588e+00 1.764489079346053702e+00
1.308334249089253998e+00 1.779460216519077376e+00
1.310608050622848797e+00 1.818366787461698442e+00
1.258739316050909718e+00 1.930048196909625036e+00
1.235212803520462366e+00 1.778896486387739673e+00
1.158455460341425214e+00 1.839258882747695001e+00
1.193841619908185603e+00 1.950506244732910233e+00
1.227057215990199124e+00 1.934166570814338959e+00
1.159412074139738458e+00 1.796976609290711124e+00
1.185526903712108782e+00 1.787514391210740738e+00
1.177126093991007982e+00 1.801213179933067288e+00
1.191826102994103742e+00 1.794749686073809691e+00
1.238016376641594363e+00 1.740844379850485346e+00
1.229311330742462349e+00 1.704080641045665034e+00
1.253807819299648463e+00 1.668778850692445914e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.265161708414593633e+00 1.685435781372113695e+00
1.277937393523743692e+00 1.702337221267581802e+00
1.279025091303622075e+00 1.723449070384757142e+00
1.266168922243786632e+00 1.766226388377910572e+00
1.306385364228597190e+00 1.725935418768523855e+00
1.339970538443965076e+00 1.680350187992894373e+00
1.333529856530093705e+00 1.695481705781856308e+00
1.290622615372550630e+00 1.683077772595241939e+00
1.274871373641558003e+00 1.716049770083026171e+00
1.332815760566650187e+00 1.710362121394843005e+00
1.367371626903161053e+00 1.654778731958454818e+00
1.412258626595336297e+00 1.523202245372538011e+00
1.434401373114345457e+00 1.609158667976296142e+00
1.412664571723847740e+00 1.596954912802156956e+00
1.337247211878460851e+00 1.513565497283269723e+00
1.426037475349019479e+00 1.380264508227721842e+00
1.533550359698959253e+00 1.333867217104952596e+00
1.532424179954509302e+00 1.281842782118157498e+00
1.464549406265259313e+00 1.300228339909612174e+00
1.458193395395944947e+00 1.245349925044392680e+00
1.454198925159861489e+00 1.288398941217650417e+00
1.615776007513335388e+00 1.158667919416483283e+00
1.604693947837124934e+00 1.170529861729844745e+00
1.569841146086695671e+00 1.188819333495233721e+00
1.552924065656329899e+00 1.167258379727710071e+00
1.549798861821392260e+00 1.186560547609579297e+00
1.658632453523892325e+00 1.124141254611088048e+00
1.664117235514573023e+00 1.119466494748741381e+00
1.629617709588901731e+00 1.164463840905583414e+00
1.624801074079914365e+00 1.164158795176441608e+00
1.672833203811975977e+00 1.182249795619223276e+00
1.679516906519908037e+00 1.191995221662094595e+00
1.672193081213554144e+00 1.189004348863635263e+00
1.646721253244443073e+00 1.188940927153883109e+00
1.618714708955825810e+00 1.191774982575313446e+00
1.591979652969078396e+00 1.179058157237154791e+00
1.523899015260830714e+00 1.291166641973845897e+00
1.405269100493052425e+00 1.317942188930667280e+00
1.401016409553244246e+00 1.365061091756799350e+00
1.401431293865783578e+00 1.356999448153938692e+00
1.368446926202561142e+00 1.430063226991434400e+00
1.347603984864045756e+00 1.460970464648675193e+00
1.306521187192034361e+00 1.660721970428495453e+00
1.376087287579639717e+00 1.709155924386684289e+00
1.354968429356952608e+00 1.717629762131833049e+00
1.304551082584750388e+00 1.778271788392183028e+00
1.303784805044078343e+00 1.851393261877086527e+00
1.269185771751749181e+00 1.930974528673277790e+00
1.251464683902120179e+00 1.904454699047771760e+00
1.167704159181293555e+00 1.807527505091268027e+00
1.189814020989736765e+00 1.954842619880452270e+00
1.203080983926884340e+00 1.922149016018000367e+00
1.202114187705640047e+00 1.774551314862895746e+00
1.161617310303332040e+00 1.745709460048056938e+00
1.167412907162149516e+00 1.787090205019032485e+00
1.220315584957357702e+00 1.759271565990539576e+00
1.228547899925273912e+00 1.762742427230588049e+00
1.221328316428281990e+00 1.760678540400219205e+00
1.230328642181735432e+00 1.688730376069545125e+00
1.260087975357326195e+00 1.688275199686150474e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.257332295466371264e+00 1.679652243428622516e+00
1.273964244381621702e+00 1.721885832932571025e+00
1.278081803758651436e+00 1.716130120180056506e+00
1.285897246360453439e+00 1.744005624676272292e+00
1.329314749292866304e+00 1.686654702338526324e+00
1.338135161199042411e+00 1.688221174561175486e+00
1.288159121850080524e+00 1.704693746097281082e+00
1.291046044045110586e+00 1.693989277767395496e+00
1.287486969983756335e+00 1.717685824383504256e+00
1.306941668493460273e+00 1.664015170027266732e+00
1.396784140984495437e+00 1.603047978606343849e+00
1.408852211447594982e+00 1.512095891063776065e+00
1.422608322399178782e+00 1.595024961923988460e+00
1.438739986124224934e+00 1.569752202146201370e+00
1.424092210765509403e+00 1.378117376631998736e+00
1.538528285665192508e+00 1.316303548358256581e+00
1.518899076773919443e+00 1.266441885430272807e+00
1.468015108033017935e+00 1.303005871686794714e+00
1.474460085554138544e+00 1.276623804030370124e+00
1.631320537668836224e+00 1.166352661679370017e+00
1.634686299962008649e+00 1.156211464463491989e+00
1.608552434586409952e+00 1.178206895495344186e+00
1.570014746777554260e+00 1.187456007784324807e+00
1.545363364816961793e+00 1.193387539017652488e+00
1.548012873634817765e+00 1.211036212691463998e+00
1.663122002048911030e+00 1.159477497513718092e+00
1.661874554743854260e+00 1.134040054384065632e+00
1.606969544590399535e+00 1.186520587215748046e+00
1.632562219650983248e+00 1.169314496206706799e+00
1.629151240536308887e+00 1.155397922859395354e+00
1.630512632230942893e+00 1.186294758287727236e+00
1.676249224393692394e+00 1.195442388356398711e+00
1.662430671893411427e+00 1.194269333436486669e+00
1.598273073387096899e+00 1.204623542306539896e+00
1.613659299645793688e+00 1.200345876285695113e+00
1.587153900726545164e+00 1.212485688176385912e+00
1.582132940577676061e+00 1.170893109331921034e+00
1.577091851750361817e+00 1.205448588091110551e+00
1.380962048981919654e+00 1.380648057518621075e+00
1.382014842453418657e+00 1.373108197779037809e+00
1.344393365107984906e+00 1.422708928728187106e+00
1.367953980733645825e+00 1.411958671835142898e+00
1.360964759791982059e+00 1.463741262922706898e+00
1.460495336866250771e+00 1.539818653099659151e+00
1.392349056358309856e+00 1.690575037068523301e+00
1.270237647769800304e+00 1.814472555892853833e+00
1.272100686532526836e+00 1.865330361042063734e+00
1.289370808496429710e+00 1.878675732253342723e+00
1.254918068718139601e+00 1.950910342664597730e+00
1.234329455228365457e+00 1.907234807375871366e+00
1.188838691779880552e+00 1.718751309397420934e+00
1.197870197845573914e+00 1.934897904274264668e+00
1.199240479889119415e+00 1.892835144495569999e+00
1.121067560894161153e+00 1.798622883326243427e+00
1.179294650854545656e+00 1.776646431380056512e+00
1.214121978357022735e+00 1.748540410575229576e+00
1.228547899925273912e+00 1.762742427230588049e+00
1.218914044574404887e+00 1.748800292803062373e+00
1.203259187969255350e+00 1.710157086584306096e+00
1.226883708125184436e+00 1.688602150269476132e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.257463564944814260e+00 1.694134477133184769e+00
1.274322485448449616e+00 1.705780217896961437e+00
1.271027993507892973e+00 1.727986964419414573e+00
1.275473025848482989e+00 1.722788719869397633e+00
1.291953664626399823e+00 1.751550811605430580e+00
1.340431388673629876e+00 1.658038216249931418e+00
1.332830565290617830e+00 1.711844249868305301e+00
1.288905729489087548e+00 1.688204750699126899e+00
1.238745098726040439e+00 1.693814696109116724e+00
1.293024425913764874e+00 1.683047090928611045e+00
1.341436081448117434e+00 1.667249600396999654e+00
1.417239873788955551e+00 1.512051811689428815e+00
1.400053167829585332e+00 1.586354169725022079e+00
1.430413462984271300e+00 1.582184390977729338e+00
1.508310226403559717e+00 1.371975403998185516e+00
1.544474446908631338e+00 1.299039609469412770e+00
1.528389334234054209e+00 1.321466068207553413e+00
1.487213377475839371e+00 1.276359372116805169e+00
1.478206087258444601e+00 1.341307201865733933e+00
1.653237319378625392e+00 1.192217569494635310e+00
1.641900615299415778e+00 1.181670320573436905e+00
1.646415145650072187e+00 1.157612965549664530e+00
1.556317701053820279e+00 1.173610486439481404e+00
1.552730917424856472e+00 1.169452418524658421e+00
1.638403685809449062e+00 1.139569867826392136e+00
1.694437064760188738e+00 1.141623393042800361e+00
1.663010737345907541e+00 1.161434606880520359e+00
1.642353411932448326e+00 1.165184050820318395e+00
1.636307610944941704e+00 1.154839324477991092e+00
1.629770432505987188e+00 1.162639307785147791e+00
1.649541082578448226e+00 1.190217226744931800e+00
1.645568682271150163e+00 1.200981697100030887e+00
1.629120089497317236e+00 1.208272944456581621e+00
1.611721030232445839e+00 1.208342456024853462e+00
1.586283190495297868e+00 1.218696315891360848e+00
1.545897163423823439e+00 1.214727109734670352e+00
1.569669029565880169e+00 1.178629800058016652e+00
1.566754651790701391e+00 1.204379035877687132e+00
1.375923136283976556e+00 1.383164296013494887e+00
1.385537034422840375e+00 1.324292699041409227e+00
1.346947978990055805e+00 1.407007713477641753e+00
1.394666396983478940e+00 1.451844091439895568e+00
1.367996154276750032e+00 1.511432590294701672e+00
1.487656558647843852e+00 1.528094147370659517e+00
1.388758581448102936e+00 1.630856838481471005e+00
1.243882631994145394e+00 1.867875920839767279e+00
1.264768803975255818e+00 1.861858051200818043e+00
1.241924643715335064e+00 1.939996871179526572e+00
1.221848208645441636e+00 1.875432644468099541e+00
1.183599017218642802e+00 1.802061404609192063e+00
1.215561060596795029e+00 1.823962341654704833e+00
1.191560075067111146e+00 1.879083232469258569e+00
1.159822233993122120e+00 1.752556507443584488e+00
1.194487961184393710e+00 1.759913478442706625e+00
1.206550170938921696e+00 1.739513384117189698e+00
1.215216634556308906e+00 1.756506476735227640e+00
1.226212978794260611e+00 1.768354432604197335e+00
1.220206832845742495e+00 1.747193627102424429e+00
1.207937243424101803e+00 1.673137669717237319e+00
1.259777271601291826e+00 1.680067743295953875e+00
1.257625880674813734e+00 1.699013136190440365e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.249560917913346891e+00 1.686848714138544425e+00
1.273964244381621702e+00 1.721885832932571025e+00
1.278416732726698202e+00 1.727684367266545840e+00
1.282253275264179981e+00 1.758257781410091924e+00
1.326237657294566663e+00 1.669289508843809777e+00
1.323263241963015480e+00 1.697962069458425427e+00
1.290878721287391784e+00 1.711933144409226504e+00
1.247151366749872592e+00 1.701780019545242384e+00
1.254583031987879016e+00 1.708458488533177277e+00
1.291820097141253010e+00 1.646007252592051051e+00
1.398793274668965525e+00 1.507365900368059730e+00
1.406863392901653853e+00 1.595217716420723075e+00
1.434754662988043439e+00 1.574257953968954959e+00
1.450753038696689812e+00 1.551942004292375721e+00
1.520223892027855683e+00 1.357864162681899467e+00
1.546965030458688162e+00 1.322244323535368471e+00
1.535460044348877506e+00 1.280777178543076156e+00
1.634260771686542713e+00 1.192691648391963399e+00
1.661115914540462590e+00 1.185690393615113081e+00
1.652344781745218150e+00 1.161881580974367445e+00
1.655006358946519818e+00 1.139144450188382285e+00
1.561845182576051760e+00 1.186219373770071028e+00
1.555587190565659750e+00 1.185723135692305474e+00
1.658927533998373560e+00 1.118924297638071774e+00
1.692140824761889872e+00 1.135757631856599392e+00
1.708640259863430044e+00 1.142538338364404105e+00
1.651253954778003186e+00 1.196792914792612406e+00
1.658619120259139823e+00 1.207358641761425710e+00
1.642008743758132994e+00 1.181819356087091766e+00
1.633513310201431867e+00 1.170415723633925209e+00
1.616529559223598200e+00 1.194867232545939073e+00
1.629903502862900089e+00 1.210185431675110168e+00
1.650496720175550491e+00 1.202793472707325284e+00
1.616615126848547135e+00 1.221471395594821097e+00
1.582420723462176326e+00 1.208641585584422584e+00
1.592507843115717359e+00 1.238804685023223273e+00
1.544855184337187382e+00 1.235051655219346900e+00
1.549047562562712921e+00 1.182462325800069269e+00
1.537176545885113654e+00 1.264972903403569049e+00
1.513008751677693109e+00 1.180534559337748535e+00
1.368590176414247184e+00 1.347521380905517985e+00
1.352130195607753604e+00 1.418446750309916515e+00
1.382991308258460172e+00 1.474627653545883543e+00
1.446776587367974987e+00 1.508673060177363690e+00
1.487583365657932033e+00 1.528383920075012670e+00
1.390028078580969328e+00 1.588235070052362197e+00
1.234844415768822978e+00 1.852000385112580805e+00
1.255578665658396931e+00 1.861060447499885750e+00
1.217641030362713650e+00 1.946166135246122808e+00
1.169677175956825188e+00 1.939440637948973700e+00
1.206806815168052660e+00 1.776722401558908260e+00
1.207218201390521495e+00 1.797322379127067382e+00
1.179687316929125762e+00 1.865307566799774053e+00
1.133874953126280394e+00 1.816671890655026989e+00
1.228170626375636232e+00 1.795914247565400634e+00
1.204759373332502603e+00 1.742785742812914540e+00
1.216150583728324186e+00 1.752110539664574862e+00
1.223089973264587460e+00 1.746092730504832602e+00
1.224121856032740485e+00 1.730670573975324977e+00
1.209853820994377660e+00 1.686818931434528324e+00
1.254775683301713629e+00 1.689169925836578656e+00
1.255332414346631120e+00 1.701328018281498489e+00
1.257625880674813734e+00 1.699013136190440365e+00
1.258998180704900216e+00 1.699859509510958988e+00
1.253178289447436367e+00 1.683394561882597840e+00
1.279154615671741713e+00 1.706822381110027598e+00
1.276097873485745104e+00 1.728727452106699980e+00
1.281632482495874248e+00 1.732751366966398532e+00
1.312671826823864407e+00 1.696136314815086532e+00
1.316210311204564887e+00 1.666528460337299844e+00
1.322629484971867830e+00 1.724320561099710769e+00
1.261054831327690362e+00 1.682825939113023805e+00
1.258267402223877784e+00 1.688722047806084481e+00
1.239153138297369061e+00 1.657292766785398497e+00
1.411503972527951234e+00 1.515797907769353303e+00
1.407864568772533742e+00 1.514298171861292674e+00
1.400231857300249905e+00 1.585376639765329054e+00
1.474427514466879252e+00 1.564954746795777396e+00
1.595456098128678724e+00 1.419459510055302909e+00
1.594330547474636983e+00 1.325925912158078868e+00
1.559541155353050046e+00 1.322635698950153094e+00
1.652114331859750207e+00 1.172703369420417863e+00
1.665219700012350312e+00 1.228566677224724568e+00
1.664591692348137864e+00 1.160680928524408184e+00
1.628930330050993858e+00 1.176479498238957033e+00
1.586901253598107298e+00 1.187577085390008502e+00
1.648620256329620393e+00 1.136412385849623563e+00
1.663691972428162469e+00 1.131700153716820312e+00
1.691140829617760355e+00 1.149948280784363730e+00
1.725884337961717252e+00 1.123718329804687333e+00
1.638445097031979047e+00 1.193834143423118999e+00
1.654245417817884034e+00 1.211854224702243465e+00
1.617771368376048846e+00 1.186992641821739136e+00
1.577826182155384727e+00 1.199153239759309653e+00
1.601416386765992961e+00 1.217141019527367529e+00
1.640064226224999144e+00 1.223673490473843550e+00
1.639090157881724297e+00 1.205606262183753552e+00
1.597817337048277553e+00 1.208635475799390679e+00
1.601921495252256911e+00 1.238381356765980046e+00
1.588153954222350173e+00 1.225195980839290710e+00
1.540088413737416229e+00 1.234182093896975418e+00
1.521427113579764123e+00 1.213407946061796139e+00
1.491854068851648174e+00 1.230748965475606971e+00
1.512467163686015414e+00 1.175631700295994619e+00
1.353643425764978980e+00 1.428256018986016507e+00
1.327892624962693668e+00 1.451298792628985757e+00
1.390974973774614876e+00 1.492939351805096404e+00
1.459419424268321386e+00 1.505924332333641980e+00
1.490717796739515100e+00 1.495877138632491388e+00
1.299300806153986132e+00 1.659564201509555303e+00
1.235108500290610811e+00 1.866249882178343755e+00
1.261422857896540739e+00 1.842729372172668967e+00
1.216546828920019196e+00 1.943473276069467071e+00
1.168152150925853006e+00 1.836790699152387685e+00
1.154963245192216492e+00 1.793716505582610088e+00
1.189438420087495230e+00 1.783131766305898092e+00
