# This is the data for the Hubble and q0 maps for the following parameters: 
#  3072 points, q0f= -0.574, h0f= 0.7304, zup= 0.1, zdown= 0.0
# 
#  h0u h0u_err h0d h0d_err q0u q0u_err q0d q0d_err
7.204106521701331145e-01 2.093120017335475466e-03 7.297988927685981064e-01 2.765381111077693833e-03 -9.914331656115651370e-01 1.619746912105195502e-01 -5.956796073435356442e-01 1.951712976955954637e-01
7.209635734773015558e-01 2.098434453692571509e-03 7.291187367023631571e-01 2.756418403443580689e-03 -9.178001107240476575e-01 1.628792382801083349e-01 -6.999731334113886705e-01 1.945064070270275391e-01
7.214840315127418746e-01 2.104238859996780415e-03 7.282774867835623001e-01 2.734303438610188527e-03 -8.843728650109214939e-01 1.630222884130624883e-01 -7.337224730859588373e-01 1.938158822926208669e-01
7.215410699546181972e-01 2.117498978748825686e-03 7.277931233541818923e-01 2.717191489315780480e-03 -8.926706799011286941e-01 1.636285457117076236e-01 -7.386705692372621535e-01 1.932365453145280521e-01
7.212800131412917537e-01 2.107917582310695273e-03 7.282133200863706302e-01 2.726293295688443207e-03 -8.941520754284558725e-01 1.631871660855788719e-01 -7.394262819563890421e-01 1.922797007355868948e-01
7.204112790886545437e-01 2.068007689131901895e-03 7.303058877665062898e-01 2.831870545194409370e-03 -9.351049993294653362e-01 1.532003302920453003e-01 -5.914661476494943448e-01 2.130847811495024391e-01
7.198215883942702398e-01 2.032425523900044471e-03 7.321238254643206433e-01 2.944656485957665958e-03 -1.009448697535999973e+00 1.487515490754594827e-01 -3.639132336233897314e-01 2.287043901044528427e-01
7.201452377223238610e-01 2.013679270546470199e-03 7.328841136955834834e-01 3.022953758755742362e-03 -9.872490978683511331e-01 1.471516225026371083e-01 -3.195105767646039818e-01 2.354087525146820181e-01
7.193142604327155132e-01 2.048175308196049146e-03 7.342751120137942511e-01 2.981070360274291030e-03 -1.029337857360349995e+00 1.539240535741399629e-01 -2.783162439668698251e-01 2.210497373482101791e-01
7.186741252444523997e-01 2.037219963475123304e-03 7.360938566551566975e-01 2.989311547658672456e-03 -1.108687917790940336e+00 1.533260199549066893e-01 -1.024801334960530469e-01 2.210746797872785718e-01
7.177788111484946221e-01 2.018575989852136772e-03 7.378576741689981677e-01 3.030136735229199251e-03 -1.200529986507834934e+00 1.513675813542181281e-01 9.845365318311316560e-02 2.259025366059201900e-01
7.187446398454436780e-01 1.000000000000000000e+00 7.345137213195588322e-01 2.949744906820552046e-03 -1.111863551351780943e+00 1.535511468519812350e-01 -2.269099260759731840e-01 2.181018727117983169e-01
7.196281319731931969e-01 2.039503186153042436e-03 7.330153668724207483e-01 2.897182867572438252e-03 -1.017771340966624694e+00 1.521577957314909080e-01 -3.875804885301832314e-01 2.207147321833941300e-01
7.201507844822422344e-01 2.099229692461416531e-03 7.302936419936646439e-01 2.753767530611757938e-03 -9.736350184890880666e-01 1.622916863170566770e-01 -6.179720462943222303e-01 1.950962114234776335e-01
7.206137072600090621e-01 2.103411155765174106e-03 7.291460840395372900e-01 2.743695259875217254e-03 -9.790171590137878299e-01 1.632685681969857361e-01 -6.434719206949515158e-01 1.942446779442743299e-01
7.210962095051557386e-01 2.102183184642788128e-03 7.288234838677368765e-01 2.750033756476132855e-03 -9.235159184829973000e-01 1.632106673617300108e-01 -6.933071106659702831e-01 1.942890918207447470e-01
7.213747524585597537e-01 2.105509123375110241e-03 7.282970020927952426e-01 2.743903596199837990e-03 -9.084697635955820694e-01 1.633008774663486373e-01 -7.159738538993634105e-01 1.940840367541948885e-01
7.211404592595255236e-01 2.109094002665142138e-03 7.289647955033394799e-01 2.725022344279247593e-03 -9.147832799126719427e-01 1.625340584735995020e-01 -6.859286429968300958e-01 1.947099088224177044e-01
7.212328657123311393e-01 2.104527504577813693e-03 7.280866981557889694e-01 2.738864493536942793e-03 -9.370864136491878771e-01 1.627260441236172139e-01 -7.002091005571745574e-01 1.935748688200111811e-01
7.211113118347980411e-01 2.101834944166143613e-03 7.286144252534385579e-01 2.736725250401436313e-03 -9.194155040356787323e-01 1.621810376688593291e-01 -6.900588854463459709e-01 1.938630915819339329e-01
7.203423124177082970e-01 2.103439284766945618e-03 7.292834841491090403e-01 2.750840750946564970e-03 -9.656659486200376286e-01 1.602787748753655428e-01 -6.379806430895357261e-01 1.972917701418150371e-01
7.206417907441823312e-01 2.060298354386535212e-03 7.295666818136995468e-01 2.858393740756186730e-03 -8.778486048252670537e-01 1.519581795152591952e-01 -7.270327340497778623e-01 2.177963901497210197e-01
7.200258292870153065e-01 2.021156265665145346e-03 7.324389931317515368e-01 2.979362903657048652e-03 -9.926947366342289136e-01 1.476618047931470556e-01 -3.575880670969689423e-01 2.336778343678166669e-01
7.203654776199283072e-01 2.025939210087802228e-03 7.322533260038892600e-01 3.010140745317495346e-03 -9.620930276633646860e-01 1.477598352082775679e-01 -3.690773647575077976e-01 2.349476125004208993e-01
7.201778017171023283e-01 2.059927789863360507e-03 7.327183566988108021e-01 2.935660632078536305e-03 -9.981127737293583602e-01 1.527025729512473950e-01 -3.232548610092881858e-01 2.203449098194315836e-01
7.202401075728627200e-01 2.064261924113406851e-03 7.321465085286544827e-01 2.916002484171325432e-03 -9.925750582253609622e-01 1.000000000000000000e+00 -3.612715935956336000e-01 2.203684481034492715e-01
7.191366498285705067e-01 2.062065607712812443e-03 7.336320972072735147e-01 2.921541569597356416e-03 -1.066607202786631570e+00 1.559924557987726335e-01 -3.039754760163016489e-01 2.151571449664136659e-01
7.174420726360413170e-01 2.018640064506850747e-03 7.390460307593297307e-01 3.021697314759693841e-03 -1.216462469517193057e+00 1.515249250235140566e-01 1.611307248839347617e-01 2.247033682585494740e-01
7.184028588204877108e-01 2.033125552448966124e-03 7.356103596017594670e-01 2.960266060656172385e-03 -1.131011965423144749e+00 1.532670359572328445e-01 -1.816938736596436232e-01 2.181399767813710366e-01
7.194079866202770512e-01 2.023362841597096604e-03 7.339978921301902881e-01 2.962787740005994128e-03 -1.032131951616849674e+00 1.514182818368280947e-01 -3.661530112027385209e-01 2.239111165234334566e-01
7.192911651258924177e-01 2.081100641478834251e-03 7.324570868407139779e-01 2.793753536163902720e-03 -1.107698357596621497e+00 1.606651024270374650e-01 -3.547473281532757539e-01 2.011056534045318755e-01
7.209371171712942727e-01 2.102765082378370547e-03 7.287876181114406604e-01 2.746942539700157875e-03 -9.745049093766894321e-01 1.621370512196213531e-01 -6.356612913756947147e-01 1.960762382238300516e-01
7.209974732025272726e-01 2.106984511421674654e-03 7.287392748310491664e-01 2.757452287400089918e-03 -9.171131068682220056e-01 1.631200436637945395e-01 -7.332480899784021844e-01 1.959572642271203147e-01
7.215156946266079174e-01 2.097690772225870200e-03 7.280147080697261242e-01 2.768380531239715385e-03 -8.822149913269120569e-01 1.620618855948664783e-01 -7.700049897946384947e-01 1.970518671182480697e-01
7.214683422523313627e-01 2.100891430194613135e-03 7.281710423412552924e-01 2.747620544043571141e-03 -9.096017544169811009e-01 1.630574998672679188e-01 -7.162846655367424153e-01 1.941459909473492451e-01
7.214937419363917082e-01 2.112935955664414604e-03 7.282200675364639553e-01 2.719392913235865565e-03 -8.939535475331396031e-01 1.634511765171683673e-01 -7.244065386364476611e-01 1.933180947510866055e-01
7.214873275978841427e-01 2.106179404250167753e-03 7.282395326917630030e-01 2.737676928904990339e-03 -9.000444371598763649e-01 1.627009064295147078e-01 -7.206320452512929853e-01 1.948355831159059581e-01
7.215470948577036303e-01 2.112660635747210663e-03 7.274322832389422677e-01 2.717975560963683569e-03 -9.063323097628933622e-01 1.634941965881391013e-01 -7.411490261049836770e-01 1.921089534654002728e-01
7.210151817697864063e-01 2.102653101862051680e-03 7.284798723899030826e-01 2.737092894744786939e-03 -9.305650761485813049e-01 1.625916340489782785e-01 -6.919566217076538184e-01 1.928866842345692556e-01
7.207156932863897358e-01 2.104628244039342001e-03 7.289477278511897751e-01 2.745622877256300234e-03 -9.217222971824452493e-01 1.613306671064754227e-01 -6.969739960686661684e-01 1.950623023261940647e-01
7.208065667461818204e-01 2.064082169077108286e-03 7.291569724409427966e-01 2.847611092983342272e-03 -9.034242120631137407e-01 1.522472637922090144e-01 -6.954734753116311730e-01 2.164464497051284408e-01
7.198245141029989691e-01 1.000000000000000000e+00 7.317274790559937792e-01 2.928249948809181352e-03 -9.965379117150524602e-01 1.489931427083448501e-01 -4.253392238206513687e-01 2.284175723438610917e-01
7.209411383556340036e-01 2.040397647354890830e-03 7.305727074910208785e-01 2.962708867985166042e-03 -9.160420119763388325e-01 1.497126309006326095e-01 -5.128881393599027394e-01 2.286258115048377948e-01
7.207294536707044008e-01 2.045863026715596077e-03 7.315418510003068864e-01 2.972914443459388680e-03 -9.521863724002558316e-01 1.503777852887017985e-01 -4.009357258533618462e-01 2.260602323080743159e-01
7.204990553671120068e-01 2.071899548765270948e-03 7.315251988361286539e-01 2.891522002751276306e-03 -9.664858629279894364e-01 1.539769676503009166e-01 -4.234916436305570242e-01 2.167954926400712246e-01
7.199746641453199647e-01 2.059240279538283955e-03 7.333284149138595831e-01 2.937624192269032083e-03 -1.016736169158980685e+00 1.530211519859192848e-01 -2.806713051217825106e-01 2.187837827960278370e-01
7.203572309979647814e-01 2.064135832146916840e-03 7.322920757538962100e-01 2.904881359948841783e-03 -9.968261633514309272e-01 1.540830277441376517e-01 -3.689589808048682751e-01 2.153657687485729388e-01
7.190541571606541282e-01 2.063804307366402108e-03 7.343383969903773956e-01 2.917870228904385823e-03 -1.113179010581595074e+00 1.578039058754893142e-01 -2.264110508487353068e-01 2.099239352512440315e-01
7.175417693700887334e-01 1.000000000000000000e+00 7.380245616213229054e-01 2.972776528011037561e-03 -1.208243571747219303e+00 1.535815145549671579e-01 3.226926994045418995e-02 2.175174456305664361e-01
7.178644041495171324e-01 2.047494995364775375e-03 7.366268063040083414e-01 2.903648404982546189e-03 -1.150215555477261731e+00 1.549671590287687306e-01 -1.566490459412551439e-01 2.127120448138057340e-01
7.190003135202741591e-01 2.035039923528610562e-03 7.339510167250828943e-01 2.930340584677771504e-03 -1.062876773023859078e+00 1.537323634191776756e-01 -3.754298011353216502e-01 2.157872152959269541e-01
7.186509393681705937e-01 2.082886547310751346e-03 7.331506945417233245e-01 2.770040029163613020e-03 -1.134695804808853570e+00 1.605589184570392625e-01 -3.573799585475920804e-01 1.995017728672001944e-01
7.209111300507842213e-01 2.108412144568666113e-03 7.290193226727067488e-01 2.735047210870540212e-03 -9.826714523688612202e-01 1.629098593119650829e-01 -5.972559239420592858e-01 1.941279627448269929e-01
7.212845643630328984e-01 2.108128906434851135e-03 7.280921962801143454e-01 2.748885469480120969e-03 -9.532568390574522876e-01 1.629104782888930181e-01 -6.845494682072910120e-01 1.961523226049737556e-01
7.220920104239209047e-01 2.112172735517218580e-03 7.268261027887840120e-01 2.735883695240331169e-03 -8.616068197446320465e-01 1.628822369713036067e-01 -8.048745990924952576e-01 1.958898751434066665e-01
7.221647033208659083e-01 2.113726418845889195e-03 7.267392663270504372e-01 2.729845575089075160e-03 -8.489075567852009119e-01 1.626373122685621231e-01 -8.180327182783246887e-01 1.961208265573426979e-01
7.216155987700131336e-01 2.113821734122902328e-03 7.277992553507631746e-01 2.721689452691473943e-03 -8.796600211527529911e-01 1.630107200059084938e-01 -7.658621303479425935e-01 1.947825785010365574e-01
7.218430737735557212e-01 2.108061888075010281e-03 7.277974672923539501e-01 2.730593228381706251e-03 -8.498549440844394010e-01 1.627504859160637807e-01 -7.779635988711995909e-01 1.947748901625067641e-01
7.211322957720328608e-01 2.112903000072789174e-03 7.289916315711556516e-01 2.719477407500762393e-03 -9.182818629067064364e-01 1.631298158707193968e-01 -6.755654927255988484e-01 1.938748699600343905e-01
7.214625974102555350e-01 2.115400894930450845e-03 7.281840192700900216e-01 2.713784243104507780e-03 -8.965664475460970451e-01 1.635948130094253272e-01 -7.253447620983907163e-01 1.928686643078860175e-01
7.217554888500266053e-01 2.122023644773323500e-03 7.270716527555174391e-01 2.703012807360804810e-03 -8.681363726793677182e-01 1.655237719910446215e-01 -7.891052832262818173e-01 1.891717783971162692e-01
7.206661830935562341e-01 2.110827567210816959e-03 7.289876532299173206e-01 2.716746649334012258e-03 -9.432049661393586693e-01 1.633157969008209864e-01 -6.685661685872078541e-01 1.915015686962057984e-01
7.208699122900361633e-01 2.096173517367286385e-03 7.286562595646923768e-01 2.761509202980004431e-03 -9.211276633735299146e-01 1.609405762046706156e-01 -7.042558685400781560e-01 1.955123699708164464e-01
7.210756621749058182e-01 2.070979673420932001e-03 7.286182384247644750e-01 2.830106699984588723e-03 -8.914232545636925353e-01 1.535452796430674394e-01 -7.179702713423504745e-01 2.127661207403047650e-01
7.190206143757810198e-01 2.052909183184919387e-03 7.327498402640338915e-01 2.874897693134428282e-03 -1.021819705090522223e+00 1.518588871362626658e-01 -3.892875981641106820e-01 2.224626016768557757e-01
7.203940553305178129e-01 2.061791080216509968e-03 7.302353893183423095e-01 2.878570770790134410e-03 -9.334293345191687630e-01 1.515319120148408694e-01 -5.657179740444983063e-01 2.214328548887652404e-01
7.228512605206429686e-01 2.081822319722214949e-03 7.259460253575141797e-01 2.846559322447728916e-03 -8.807371062815625429e-01 1.514326475277662509e-01 -6.484404661134164360e-01 2.223269215693091383e-01
7.216419761223457074e-01 2.082283841131006303e-03 7.288826349578101382e-01 2.868813735146713909e-03 -9.492801779872925838e-01 1.534935518243011610e-01 -4.799615836058350182e-01 2.178637080105038371e-01
7.213558463946688759e-01 2.075074021217986238e-03 7.302017030368698203e-01 2.867786582563899671e-03 -9.520533392098745606e-01 1.525781182874306752e-01 -4.329406279519930623e-01 2.197531648650344893e-01
7.212037010046936647e-01 2.063785579678603134e-03 7.300037797313418952e-01 2.908413130432276408e-03 -9.681358924712596403e-01 1.540044461815200938e-01 -4.655177966812987234e-01 2.180596569984695754e-01
7.199246028770125427e-01 2.061402132972990631e-03 7.327083537667672397e-01 2.935835047936393924e-03 -1.024347837483229995e+00 1.553136059554866555e-01 -3.311676999646628872e-01 2.172380407968494131e-01
7.203074910315726553e-01 2.050121683791903109e-03 7.319657094777486384e-01 2.967307340225045376e-03 -1.018890371071561551e+00 1.557306527761624648e-01 -3.867823638871932812e-01 2.150107082521984236e-01
7.186584263623667646e-01 2.051283611411096330e-03 7.356110129573291134e-01 2.948403495711591181e-03 -1.142852456679832152e+00 1.563629029505787527e-01 -1.383247070723810923e-01 2.115898255748416834e-01
7.175648035256252388e-01 1.000000000000000000e+00 7.376114492678201850e-01 2.941388386778242756e-03 -1.205875072431708217e+00 1.547939698771671757e-01 -1.198738139975097025e-02 2.141516601279143950e-01
7.169541338216698367e-01 2.042887764563552835e-03 7.390287129355832541e-01 2.924870817471293769e-03 -1.202315805495717260e+00 1.553840644929559978e-01 -3.462413793397453587e-02 2.112128590349921786e-01
7.180570719046248662e-01 2.044946312876746823e-03 7.361115870541282691e-01 2.889387385419979991e-03 -1.118128049165705518e+00 1.548818922619695504e-01 -2.314581741114948854e-01 2.122029151332983088e-01
7.184531137511699361e-01 2.050232685308385483e-03 7.344631213756848132e-01 2.856606001299672425e-03 -1.121426293171774446e+00 1.542701753946690291e-01 -2.607856852684682925e-01 2.135909579743152098e-01
7.203872205843853127e-01 2.100120968312144468e-03 7.297836590834070325e-01 2.743973922927015439e-03 -9.664668758339741705e-01 1.618435954866518645e-01 -6.504489170706556633e-01 1.956166916658458599e-01
7.212926439373055221e-01 2.099066179641032211e-03 7.278434829204853962e-01 2.755787775733042032e-03 -9.570546976583612642e-01 1.609494781400321040e-01 -6.790458574956683702e-01 1.988868821491329153e-01
7.218794782831466916e-01 2.118376959971014512e-03 7.270288421884031349e-01 2.723156987446571572e-03 -8.943501274849953164e-01 1.629532798509518987e-01 -7.773769206536145226e-01 1.955483125827550683e-01
7.223400920209377407e-01 2.117198714317708105e-03 7.265446791177923025e-01 2.722260879628295334e-03 -8.504173614127212844e-01 1.629707692721723555e-01 -8.182518791636336219e-01 1.954427611512694063e-01
7.229367896081098088e-01 2.117927614134458916e-03 7.260282038837710950e-01 2.716187550786498123e-03 -8.286880508864734596e-01 1.628496999658639866e-01 -8.128601516579230246e-01 1.951507174553337165e-01
7.225476470038524335e-01 2.118510522165479790e-03 7.266365472674450876e-01 2.712476396521849766e-03 -8.360693175104622066e-01 1.630613681757352440e-01 -7.915362726632190205e-01 1.946048115907557663e-01
7.220780154702757248e-01 2.109255658147956691e-03 7.272367308076126413e-01 2.732394484575038050e-03 -8.697293662285427995e-01 1.628107228737477596e-01 -7.599353903554200151e-01 1.950528501551462845e-01
7.222799159539518010e-01 2.107499624393896921e-03 7.272125418778599970e-01 2.729177664515259824e-03 -8.317462910164631351e-01 1.626085133807832206e-01 -7.919550006386756325e-01 1.949770245486893705e-01
7.212406278521645842e-01 2.113393938907095603e-03 7.290216458221234763e-01 2.713483833558830941e-03 -9.124811903563062598e-01 1.631659913666052564e-01 -6.727707744673182555e-01 1.935280074917333226e-01
7.206339929242192577e-01 2.112006501414366664e-03 7.295805907705454896e-01 2.719770202232295840e-03 -9.576291195494615049e-01 1.631519905680922922e-01 -6.295888369443335408e-01 1.927608001206280730e-01
7.210616630183596110e-01 2.118817643495157169e-03 7.283054858060399317e-01 2.711343867085975676e-03 -9.108417086583457944e-01 1.644764827736366064e-01 -7.158346606631464937e-01 1.906142166828832807e-01
7.206419321740904493e-01 2.111376484208363821e-03 7.290987399429903482e-01 2.713025193365173685e-03 -9.450166365971802707e-01 1.633301902569342656e-01 -6.570626481124446361e-01 1.912543498907456063e-01
7.214046086934486901e-01 2.094175954695428818e-03 7.277784763047068228e-01 2.760367780897518206e-03 -8.534959095485643576e-01 1.599561318279682787e-01 -8.047496688718330793e-01 1.973876341032118342e-01
7.215839436872538704e-01 2.068907630710420560e-03 7.276929886741820841e-01 2.844496041178114481e-03 -8.626527282681436537e-01 1.534289357056169978e-01 -7.719240022279741931e-01 2.132242479648006062e-01
7.214937497121558518e-01 2.055491206494280444e-03 7.282034047607316429e-01 2.870025836623886929e-03 -8.486895974016166466e-01 1.514326831578420018e-01 -7.796935090308878546e-01 2.186659552357784475e-01
7.221122301215846528e-01 2.085794946677137912e-03 7.262699053636059165e-01 2.836388465521056616e-03 -8.727694723873434812e-01 1.521270197882985953e-01 -7.464967060901173124e-01 2.209055818163061236e-01
7.228462911361170917e-01 2.080261956816249411e-03 7.253556831744353284e-01 2.857317779483544394e-03 -8.673455764485845654e-01 1.510970780727985685e-01 -7.011532452021321804e-01 2.232445139453089200e-01
7.217971063591948067e-01 2.073394721994851163e-03 7.288925436057858143e-01 2.853484807184310593e-03 -9.324227960587265773e-01 1.527006192536787821e-01 -5.035721943159233716e-01 1.000000000000000000e+00
7.211752758227051308e-01 2.076537000386802397e-03 7.304745474956733098e-01 2.854407631348333634e-03 -9.681969644821786236e-01 1.532884295162181276e-01 -4.112930610311693602e-01 2.164551770089823413e-01
7.205827947861975780e-01 2.075298333139239879e-03 7.317740038392036572e-01 2.840375210716517169e-03 -1.004492598742881215e+00 1.000000000000000000e+00 -2.973568853389743638e-01 2.190144782220476705e-01
7.204476183793788735e-01 2.073857187468376023e-03 7.315829993996558755e-01 2.863053816485591763e-03 -1.018728264896068492e+00 1.546276670822336052e-01 -3.248941492796647568e-01 2.171069747750835888e-01
7.208450965144702627e-01 2.049918638991790002e-03 7.313765968397125672e-01 2.938027331925256117e-03 -9.884331313037282296e-01 1.524304485210369320e-01 -3.754248577627339323e-01 2.199210050575900188e-01
7.197339500680621782e-01 2.061552654327065102e-03 7.332281848524403456e-01 2.957676275693912806e-03 -1.040091965114946282e+00 1.558689655795197082e-01 -3.191186838050934504e-01 2.168172336673535316e-01
7.199806232039838161e-01 2.062981439781551209e-03 7.328612493602512101e-01 2.934306167592058093e-03 -1.021176978395212043e+00 1.567230943807210730e-01 -3.531350224274352190e-01 2.133576018711058897e-01
7.184991733161816274e-01 2.036114925667206841e-03 7.368905539195277354e-01 3.010767896828716456e-03 -1.176192756187254052e+00 1.543823660137429166e-01 2.152421030216451064e-02 2.189496223054337998e-01
7.186010820588338843e-01 2.039064091522418271e-03 7.355813133959283601e-01 2.948597786624158022e-03 -1.115370641282139363e+00 1.534342373264323545e-01 -1.675732027443307404e-01 2.187229677309366904e-01
7.176515335792608141e-01 2.050603565650368793e-03 7.367941338676752272e-01 2.884868405652295676e-03 -1.158009616653157048e+00 1.556154855897762535e-01 -1.526790691337019390e-01 2.106691319622620573e-01
7.172032615366664698e-01 2.045366229898918330e-03 7.375426249123875344e-01 2.904864467047689643e-03 -1.175217148738662676e+00 1.556624132678344485e-01 -1.490053690871875058e-01 2.104988221846617324e-01
7.176730807607404339e-01 2.064291994005235976e-03 7.356567033322455318e-01 2.821664765746056611e-03 -1.193856497148634954e+00 1.577354218775000871e-01 -1.669618852967935663e-01 2.048015652642673767e-01
7.185324551934741955e-01 2.074413518582879975e-03 7.334054623162193920e-01 2.795177257374768885e-03 -1.149948584842879207e+00 1.599777057758165200e-01 -3.383405038383930363e-01 2.006959098522433094e-01
7.208389881473483696e-01 2.105039712417432728e-03 7.288323308923716493e-01 2.738448218676627684e-03 -9.656962878547448170e-01 1.618435053378351751e-01 -6.554548850834235330e-01 1.966992759365773780e-01
7.215138258131565951e-01 2.112089189446119536e-03 7.276182067432354073e-01 2.738260513424097247e-03 -9.326840794778209487e-01 1.625241166549558358e-01 -7.088564419770395642e-01 1.967591546899311039e-01
7.224379683678839870e-01 2.129425323317310319e-03 7.257420115406917338e-01 2.696203301408272787e-03 -8.508835695973726576e-01 1.637188890919617223e-01 -8.628481747955127901e-01 1.936957905896600773e-01
7.231278362480959565e-01 2.118019644576384954e-03 7.251884970692720200e-01 2.720330451392499738e-03 -8.084556226930200706e-01 1.633227243561421183e-01 -8.816434549592595538e-01 1.946031007626633780e-01
7.235913389741230883e-01 2.121096936712873766e-03 7.247783841830472973e-01 2.707026913341187366e-03 -7.886393968788262265e-01 1.640407546749189927e-01 -8.788567053181880473e-01 1.926168600661563313e-01
7.234159109110318564e-01 2.125508800558273230e-03 7.249280725818781912e-01 2.695117518973596648e-03 -8.010113194668290193e-01 1.637997249345240214e-01 -8.497148063892151493e-01 1.928341970310977482e-01
7.227328075099642701e-01 2.114761150044832186e-03 7.261353642666313890e-01 2.723232353482722603e-03 -8.389848185987355267e-01 1.633556633541858871e-01 -8.055624135720118595e-01 1.937822715634481274e-01
7.224627673362188363e-01 2.112670737679417203e-03 7.267105055063485253e-01 2.723866548386280530e-03 -8.485626217281657668e-01 1.629234527211106121e-01 -7.730209297042223149e-01 1.944634074249443345e-01
7.220132575530621155e-01 2.110789940957288283e-03 7.272634118286671612e-01 2.714584239660963304e-03 -8.655593977559736807e-01 1.626639248720373188e-01 -7.683610768579188788e-01 1.945800372784366739e-01
7.215243986873185467e-01 2.114441157432957186e-03 7.281189472169613541e-01 2.706572894003133212e-03 -9.007591981615480359e-01 1.631934407074075721e-01 -7.111412623784296727e-01 1.936373760865408300e-01
7.203666953659174643e-01 2.120372193915614611e-03 7.294638133165405325e-01 2.701484238572067140e-03 -9.853946936432096404e-01 1.646876177575853639e-01 -6.278490417342947882e-01 1.904774732800336712e-01
7.206768475568547938e-01 2.112047678185016101e-03 7.290187143574506923e-01 2.718673580746058457e-03 -9.414774232841021107e-01 1.639225251816614493e-01 -6.797662378066269273e-01 1.912142371043448474e-01
7.205170668886429208e-01 2.103781856541150821e-03 7.294332117233769397e-01 2.731783108740290424e-03 -9.575120755351961277e-01 1.628682251206362008e-01 -6.401688200287179997e-01 1.920728997676786620e-01
7.220082410917171289e-01 2.098151240016886063e-03 7.269654403166289081e-01 2.750783539771036162e-03 -8.145278306681499325e-01 1.600003254577642697e-01 -8.505843524807739087e-01 1.971398446837142604e-01
7.210300481542728512e-01 2.105053342117977570e-03 7.285592937777811695e-01 2.747851568224219353e-03 -9.070925407256912321e-01 1.599239478619110255e-01 -6.944640462383190327e-01 1.972488520015075741e-01
7.231489080564877936e-01 2.073828574824975596e-03 7.248807612297779590e-01 2.829907492882329997e-03 -7.983476810450567118e-01 1.515558881200831098e-01 -8.903514952604557608e-01 2.183794205217180484e-01
7.220707448366917580e-01 2.090839459230376101e-03 7.258280131615627573e-01 2.835341083133638765e-03 -8.416556473834897467e-01 1.519338576653277428e-01 -8.400367284029875981e-01 2.224501278818156458e-01
